shop,date,time,receipt,customer,product,CategoryCode1,CategoryCode2,CategoryCode4,CategoryCode6,manufacturer,brand,unitCost,unitPrice,quantity,amount,costAmount,profit,YearMonth
C,20010506,172453,1000200,00236C,0000506,1,13,1301,130129,0854,085400,246,473,1,473,246,227,20015
D,20010506,172453,1000213,00236D,0000184,1,11,1105,110505,0612,061203,518,674,1,674,518,156,20015
A,20010506,172453,1000224,00236A,0000365,1,14,1401,140111,0769,076900,161,210,6,1260,966,294,20015
B,20010506,153813,1000237,00225B,0000237,1,11,1101,110111,0295,029502,244,318,1,318,244,74,20015
C,20010506,150603,1000198,00200C,0000491,1,13,1304,130497,0578,057800,377,564,6,3384,2262,1122,20015
D,20010506,172453,1000213,00236D,0000365,1,14,1401,140111,0769,076900,161,210,1,210,161,49,20015
A,20010506,172453,1000224,00236A,0000322,1,13,1303,130303,0606,060602,213,277,1,277,213,64,20015
B,20010506,172453,1000238,00236B,0000295,1,14,1497,149797,1570,157000,171,223,1,223,171,52,20015
C,20010506,172453,1000200,00236C,0000442,1,11,1101,110197,0266,026600,240,373,1,373,240,133,20015
D,20010506,153813,1000212,00225D,0000237,1,11,1101,110111,0295,029502,244,318,1,318,244,74,20015
A,20010506,172453,1000224,00236A,0000295,1,14,1497,149797,1570,157000,171,223,1,223,171,52,20015
B,20010506,093708,1000235,00124B,0000305,1,11,1101,110129,1765,176502,185,241,1,241,185,56,20015
C,20010507,111434,1000201,00017C,0000441,1,11,1110,111007,0713,071300,296,414,1,414,296,118,20015
D,20010507,111434,1000214,00017D,0000316,1,11,1119,111907,1107,110702,265,345,1,345,265,80,20015
A,20010507,111434,1000225,00017A,0000439,1,11,1104,110411,1007,100700,187,244,1,244,187,57,20015
B,20010507,121733,1000241,00092B,0000434,1,11,1105,110504,0523,052300,378,492,1,492,378,114,20015
C,20010507,121733,1000203,00092C,0000375,1,11,1121,112107,1853,185300,221,288,5,1440,1105,335,20015
D,20010507,111434,1000214,00017D,0000402,1,11,1101,110135,1198,119800,310,403,1,403,310,93,20015
A,20010507,111434,1000225,00017A,0000292,1,11,1105,110504,1110,111001,283,368,5,1840,1415,425,20015
B,20010507,121733,1000241,00092B,0000104,1,11,1115,111501,1586,158605,341,444,1,444,341,103,20015
C,20010507,121733,1000203,00092C,0000274,1,11,1121,112107,0472,047200,359,467,1,467,359,108,20015
D,20010507,111434,1000214,00017D,0000257,1,11,1112,111209,1400,140000,379,493,1,493,379,114,20015
A,20010507,111434,1000225,00017A,0000441,1,11,1110,111007,0713,071300,296,482,1,482,296,186,20015
B,20010507,121733,1000241,00092B,0000405,1,13,1301,130123,1310,131000,408,531,1,531,408,123,20015
C,20010507,111434,1000201,00017C,0000439,1,11,1104,110411,1007,100700,187,244,1,244,187,57,20015
D,20010507,111434,1000214,00017D,0000441,1,11,1110,111007,0713,071300,296,869,6,5214,1776,3438,20015
A,20010507,111434,1000225,00017A,0000316,1,11,1119,111907,1107,110702,265,345,5,1725,1325,400,20015
B,20010507,121733,1000241,00092B,0000250,1,11,1103,110397,0235,023501,268,349,1,349,268,81,20015
C,20010507,111434,1000201,00017C,0000292,1,11,1105,110504,1110,111001,283,368,1,368,283,85,20015
D,20010507,111434,1000214,00017D,0000262,1,11,1110,111011,0013,001302,174,311,1,311,174,137,20015
A,20010507,111434,1000225,00017A,0000257,1,11,1112,111209,1400,140000,379,493,1,493,379,114,20015
B,20010507,121733,1000241,00092B,0000498,1,11,1119,111903,0463,046307,192,250,5,1250,960,290,20015
C,20010507,111434,1000201,00017C,0000402,1,11,1101,110135,1198,119800,310,403,1,403,310,93,20015
D,20010507,111434,1000214,00017D,0000292,1,11,1105,110504,1110,111001,283,424,2,848,566,282,20015
A,20010507,111434,1000225,00017A,0000262,1,11,1110,111011,0013,001302,174,296,3,888,522,366,20015
B,20010507,121733,1000241,00092B,0000329,1,14,1401,140103,0094,009404,288,375,4,1500,1152,348,20015
C,20010507,111434,1000201,00017C,0000316,1,11,1119,111907,1107,110702,265,345,5,1725,1325,400,20015
D,20010507,113729,1000215,00075D,0000502,1,11,1107,110703,0725,072501,110,143,5,715,550,165,20015
A,20010507,111434,1000225,00017A,0000402,1,11,1101,110135,1198,119800,310,563,4,2252,1240,1012,20015
B,20010507,121733,1000241,00092B,0000375,1,11,1121,112107,1853,185300,221,288,1,288,221,67,20015
C,20010507,121733,1000203,00092C,0000405,1,13,1301,130123,1310,131000,408,531,6,3186,2448,738,20015
D,20010507,113729,1000215,00075D,0000332,1,11,1107,110721,0550,055003,354,461,6,2766,2124,642,20015
A,20010507,113729,1000226,00075A,0000450,1,11,1121,112111,1405,140503,321,418,3,1254,963,291,20015
B,20010507,121733,1000241,00092B,0000274,1,11,1121,112107,0472,047200,359,566,1,566,359,207,20015
C,20010507,111434,1000201,00017C,0000262,1,11,1110,111011,0013,001302,174,268,1,268,174,94,20015
D,20010507,113729,1000215,00075D,0000504,1,11,1121,112113,0358,035804,297,438,1,438,297,141,20015
A,20010507,113729,1000226,00075A,0000348,1,11,1115,111505,0929,092901,331,543,1,543,331,212,20015
B,20010507,150450,1000242,00289B,0000384,1,14,1402,140205,0556,055600,286,409,1,409,286,123,20015
C,20010507,111434,1000201,00017C,0000257,1,11,1112,111209,1400,140000,379,493,1,493,379,114,20015
D,20010507,113729,1000215,00075D,0000348,1,11,1115,111505,0929,092901,331,720,1,720,331,389,20015
A,20010507,113729,1000226,00075A,0000432,1,11,1105,110509,1258,125804,331,431,1,431,331,100,20015
B,20010507,121733,1000241,00092B,0000605,1,13,1302,130297,0207,020700,531,691,5,3455,2655,800,20015
C,20010507,113729,1000202,00075C,0000504,1,11,1121,112113,0358,035804,297,387,1,387,297,90,20015
D,20010507,113729,1000215,00075D,0000432,1,11,1105,110509,1258,125804,331,431,1,431,331,100,20015
A,20010507,113729,1000226,00075A,0000332,1,11,1107,110721,0550,055003,354,461,1,461,354,107,20015
B,20010507,150450,1000242,00289B,0000179,1,14,1403,140309,1551,155101,351,457,1,457,351,106,20015
C,20010507,113729,1000202,00075C,0000346,1,13,1301,130129,0518,051802,380,604,4,2416,1520,896,20015
D,20010507,113729,1000215,00075D,0000346,1,13,1301,130129,0518,051802,380,494,1,494,380,114,20015
A,20010507,113729,1000226,00075A,0000504,1,11,1121,112113,0358,035804,297,387,1,387,297,90,20015
B,20010507,150450,1000242,00289B,0000410,1,11,1121,112197,0701,070100,281,366,1,366,281,85,20015
C,20010507,113729,1000202,00075C,0000501,1,11,1108,110802,0876,087602,333,433,1,433,333,100,20015
D,20010507,121733,1000216,00092D,0000249,1,11,1103,110397,0393,039303,412,607,6,3642,2472,1170,20015
A,20010507,113729,1000226,00075A,0000346,1,13,1301,130129,0518,051802,380,494,6,2964,2280,684,20015
B,20010507,150450,1000242,00289B,0000343,1,11,1104,110407,0189,018903,384,500,1,500,384,116,20015
C,20010507,113729,1000202,00075C,0000348,1,11,1115,111505,0929,092901,331,617,1,617,331,286,20015
D,20010507,113729,1000215,00075D,0000501,1,11,1108,110802,0876,087602,333,433,1,433,333,100,20015
A,20010507,113729,1000226,00075A,0000501,1,11,1108,110802,0876,087602,333,770,1,770,333,437,20015
B,20010507,113729,1000240,00075B,0000502,1,11,1107,110703,0725,072501,110,143,1,143,110,33,20015
C,20010507,113729,1000202,00075C,0000450,1,11,1121,112111,1405,140503,321,418,3,1254,963,291,20015
D,20010507,121733,1000216,00092D,0000250,1,11,1103,110397,0235,023501,268,349,1,349,268,81,20015
A,20010507,113729,1000226,00075A,0000502,1,11,1107,110703,0725,072501,110,143,1,143,110,33,20015
B,20010507,113729,1000240,00075B,0000346,1,13,1301,130129,0518,051802,380,555,1,555,380,175,20015
C,20010507,113729,1000202,00075C,0000332,1,11,1107,110721,0550,055003,354,461,7,3227,2478,749,20015
D,20010507,121733,1000216,00092D,0000434,1,11,1105,110504,0523,052300,378,492,1,492,378,114,20015
A,20010507,121733,1000227,00092A,0000274,1,11,1121,112107,0472,047200,359,467,1,467,359,108,20015
B,20010507,113729,1000240,00075B,0000504,1,11,1121,112113,0358,035804,297,387,1,387,297,90,20015
C,20010507,113729,1000202,00075C,0000432,1,11,1105,110509,1258,125804,331,431,1,431,331,100,20015
D,20010507,121733,1000216,00092D,0000274,1,11,1121,112107,0472,047200,359,467,5,2335,1795,540,20015
A,20010507,121733,1000227,00092A,0000434,1,11,1105,110504,0523,052300,378,635,1,635,378,257,20015
B,20010507,113729,1000240,00075B,0000332,1,11,1107,110721,0550,055003,354,696,1,696,354,342,20015
C,20010507,113729,1000202,00075C,0000502,1,11,1107,110703,0725,072501,110,143,1,143,110,33,20015
D,20010507,121733,1000216,00092D,0000605,1,13,1302,130297,0207,020700,531,691,1,691,531,160,20015
A,20010507,121733,1000227,00092A,0000329,1,14,1401,140103,0094,009404,288,375,1,375,288,87,20015
B,20010507,113729,1000240,00075B,0000450,1,11,1121,112111,1405,140503,321,418,1,418,321,97,20015
C,20010507,121733,1000203,00092C,0000249,1,11,1103,110397,0393,039303,412,637,1,637,412,225,20015
D,20010507,121733,1000216,00092D,0000104,1,11,1115,111501,1586,158605,341,444,6,2664,2046,618,20015
A,20010507,121733,1000227,00092A,0000405,1,13,1301,130123,1310,131000,408,625,1,625,408,217,20015
B,20010507,113729,1000240,00075B,0000348,1,11,1115,111505,0929,092901,331,431,1,431,331,100,20015
C,20010507,121733,1000203,00092C,0000605,1,13,1302,130297,0207,020700,531,691,1,691,531,160,20015
D,20010507,121733,1000216,00092D,0000405,1,13,1301,130123,1310,131000,408,628,4,2512,1632,880,20015
A,20010507,121733,1000227,00092A,0000375,1,11,1121,112107,1853,185300,221,348,7,2436,1547,889,20015
B,20010507,113729,1000240,00075B,0000432,1,11,1105,110509,1258,125804,331,431,5,2155,1655,500,20015
C,20010507,121733,1000203,00092C,0000250,1,11,1103,110397,0235,023501,268,349,1,349,268,81,20015
D,20010507,121733,1000216,00092D,0000329,1,14,1401,140103,0094,009404,288,375,1,375,288,87,20015
A,20010507,121733,1000227,00092A,0000605,1,13,1302,130297,0207,020700,531,691,1,691,531,160,20015
B,20010507,111434,1000239,00017B,0000292,1,11,1105,110504,1110,111001,283,429,1,429,283,146,20015
C,20010507,121733,1000203,00092C,0000498,1,11,1119,111903,0463,046307,192,250,1,250,192,58,20015
D,20010507,121733,1000216,00092D,0000498,1,11,1119,111903,0463,046307,192,250,1,250,192,58,20015
A,20010507,121733,1000227,00092A,0000250,1,11,1103,110397,0235,023501,268,349,1,349,268,81,20015
B,20010507,111434,1000239,00017B,0000257,1,11,1112,111209,1400,140000,379,493,1,493,379,114,20015
C,20010507,121733,1000203,00092C,0000329,1,14,1401,140103,0094,009404,288,375,1,375,288,87,20015
D,20010507,121733,1000216,00092D,0000375,1,11,1121,112107,1853,185300,221,338,1,338,221,117,20015
A,20010507,121733,1000227,00092A,0000498,1,11,1119,111903,0463,046307,192,250,1,250,192,58,20015
B,20010507,111434,1000239,00017B,0000439,1,11,1104,110411,1007,100700,187,266,1,266,187,79,20015
C,20010507,121733,1000203,00092C,0000434,1,11,1105,110504,0523,052300,378,492,1,492,378,114,20015
D,20010507,113729,1000215,00075D,0000450,1,11,1121,112111,1405,140503,321,418,1,418,321,97,20015
A,20010507,121733,1000227,00092A,0000104,1,11,1115,111501,1586,158605,341,444,6,2664,2046,618,20015
B,20010507,111434,1000239,00017B,0000262,1,11,1110,111011,0013,001302,174,227,1,227,174,53,20015
C,20010507,121733,1000203,00092C,0000104,1,11,1115,111501,1586,158605,341,444,1,444,341,103,20015
D,20010507,111434,1000214,00017D,0000439,1,11,1104,110411,1007,100700,187,282,1,282,187,95,20015
A,20010507,121733,1000227,00092A,0000249,1,11,1103,110397,0393,039303,412,536,1,536,412,124,20015
B,20010507,111434,1000239,00017B,0000402,1,11,1101,110135,1198,119800,310,403,1,403,310,93,20015
B,20010507,111434,1000239,00017B,0000316,1,11,1119,111907,1107,110702,265,345,1,345,265,80,20015
B,20010507,113729,1000240,00075B,0000501,1,11,1108,110802,0876,087602,333,433,1,433,333,100,20015
B,20010507,111434,1000239,00017B,0000441,1,11,1110,111007,0713,071300,296,385,1,385,296,89,20015
B,20010507,121733,1000241,00092B,0000249,1,11,1103,110397,0393,039303,412,536,4,2144,1648,496,20015
C,20010508,140239,1000205,00180C,0000519,1,13,1301,130129,1427,142700,170,221,1,221,170,51,20015
D,20010508,184035,1000219,00260D,0000442,1,11,1101,110197,0266,026600,240,477,1,477,240,237,20015
A,20010508,121659,1000228,00017A,0000441,1,11,1110,111007,0713,071300,296,482,1,482,296,186,20015
B,20010508,184035,1000245,00260B,0000442,1,11,1101,110197,0266,026600,240,379,1,379,240,139,20015
C,20010508,140239,1000205,00180C,0000520,1,14,1401,140103,0604,060401,388,505,1,505,388,117,20015
D,20010508,140239,1000218,00180D,0000240,1,14,1402,140209,1595,159501,462,601,1,601,462,139,20015
A,20010508,121659,1000228,00017A,0000254,1,11,1115,111597,1124,112402,370,481,1,481,370,111,20015
B,20010508,184035,1000245,00260B,0000573,1,13,1301,130127,0779,077901,190,368,5,1840,950,890,20015
C,20010508,140239,1000205,00180C,0000413,1,11,1104,110403,0353,035306,286,372,1,372,286,86,20015
D,20010508,184035,1000219,00260D,0000338,1,14,1401,140105,1875,187504,331,503,1,503,331,172,20015
A,20010508,121659,1000228,00017A,0000485,1,14,1403,140315,0129,012907,166,216,1,216,166,50,20015
B,20010508,184035,1000245,00260B,0000209,1,11,1197,119705,0147,014701,292,454,1,454,292,162,20015
C,20010508,121659,1000204,00017C,0000239,1,11,1104,110497,0781,078100,225,293,1,293,225,68,20015
D,20010508,121659,1000217,00017D,0000441,1,11,1110,111007,0713,071300,296,869,3,2607,888,1719,20015
A,20010508,121659,1000228,00017A,0000262,1,11,1110,111011,0013,001302,174,296,1,296,174,122,20015
B,20010508,184035,1000245,00260B,0000458,1,11,1104,110415,1565,156500,393,511,2,1022,786,236,20015
C,20010508,121659,1000204,00017C,0000441,1,11,1110,111007,0713,071300,296,414,5,2070,1480,590,20015
D,20010508,121659,1000217,00017D,0000254,1,11,1115,111597,1124,112402,370,556,1,556,370,186,20015
A,20010508,121659,1000228,00017A,0000442,1,11,1101,110197,0266,026600,240,607,4,2428,960,1468,20015
B,20010508,184035,1000245,00260B,0000375,1,11,1121,112107,1853,185300,221,288,1,288,221,67,20015
C,20010508,121659,1000204,00017C,0000262,1,11,1110,111011,0013,001302,174,268,1,268,174,94,20015
D,20010508,121659,1000217,00017D,0000485,1,14,1403,140315,0129,012907,166,302,1,302,166,136,20015
A,20010508,121659,1000228,00017A,0000239,1,11,1104,110497,0781,078100,225,293,6,1758,1350,408,20015
B,20010508,184035,1000245,00260B,0000536,1,11,1113,111307,1083,108301,206,331,1,331,206,125,20015
C,20010508,121659,1000204,00017C,0000517,1,11,1197,119705,1151,115102,424,552,6,3312,2544,768,20015
D,20010508,121659,1000217,00017D,0000239,1,11,1104,110497,0781,078100,225,293,3,879,675,204,20015
A,20010508,121659,1000228,00017A,0000517,1,11,1197,119705,1151,115102,424,660,1,660,424,236,20015
B,20010508,184035,1000245,00260B,0000338,1,14,1401,140105,1875,187504,331,431,1,431,331,100,20015
C,20010508,121659,1000204,00017C,0000254,1,11,1115,111597,1124,112402,370,754,1,754,370,384,20015
D,20010508,121659,1000217,00017D,0000442,1,11,1101,110197,0266,026600,240,477,1,477,240,237,20015
A,20010508,121659,1000228,00017A,0000540,1,14,1403,140323,1789,178900,286,372,1,372,286,86,20015
B,20010508,184035,1000245,00260B,0000266,1,11,1104,110407,1862,186200,334,435,1,435,334,101,20015
C,20010508,121659,1000204,00017C,0000540,1,14,1403,140323,1789,178900,286,372,1,372,286,86,20015
D,20010508,121659,1000217,00017D,0000262,1,11,1110,111011,0013,001302,174,311,3,933,522,411,20015
A,20010508,140239,1000229,00180A,0000240,1,14,1402,140209,1595,159501,462,601,1,601,462,139,20015
B,20010508,184035,1000245,00260B,0000232,1,11,1116,111603,1347,134702,253,469,1,469,253,216,20015
C,20010508,121659,1000204,00017C,0000485,1,14,1403,140315,0129,012907,166,216,1,216,166,50,20015
D,20010508,121659,1000217,00017D,0000540,1,14,1403,140323,1789,178900,286,372,1,372,286,86,20015
A,20010508,140239,1000229,00180A,0000519,1,13,1301,130129,1427,142700,170,221,1,221,170,51,20015
B,20010508,184035,1000245,00260B,0000592,1,11,1111,111197,0473,047303,341,444,3,1332,1023,309,20015
C,20010508,121659,1000204,00017C,0000442,1,11,1101,110197,0266,026600,240,373,1,373,240,133,20015
D,20010508,121659,1000217,00017D,0000517,1,11,1197,119705,1151,115102,424,655,1,655,424,231,20015
A,20010508,140239,1000229,00180A,0000231,1,12,1297,129797,1878,187801,472,614,5,3070,2360,710,20015
B,20010508,140239,1000244,00180B,0000520,1,14,1401,140103,0604,060401,388,505,7,3535,2716,819,20015
C,20010508,140239,1000205,00180C,0000240,1,14,1402,140209,1595,159501,462,601,1,601,462,139,20015
D,20010508,140239,1000218,00180D,0000231,1,12,1297,129797,1878,187801,472,614,1,614,472,142,20015
A,20010508,140239,1000229,00180A,0000445,1,11,1119,111901,0621,062100,357,465,1,465,357,108,20015
B,20010508,140239,1000244,00180B,0000519,1,13,1301,130129,1427,142700,170,221,6,1326,1020,306,20015
C,20010508,140239,1000205,00180C,0000445,1,11,1119,111901,0621,062100,357,637,6,3822,2142,1680,20015
D,20010508,140239,1000218,00180D,0000413,1,11,1104,110403,0353,035306,286,372,1,372,286,86,20015
A,20010508,140239,1000229,00180A,0000520,1,14,1401,140103,0604,060401,388,505,1,505,388,117,20015
B,20010508,121659,1000243,00017B,0000442,1,11,1101,110197,0266,026600,240,379,5,1895,1200,695,20015
C,20010508,140239,1000205,00180C,0000231,1,12,1297,129797,1878,187801,472,614,7,4298,3304,994,20015
D,20010508,184035,1000219,00260D,0000209,1,11,1197,119705,0147,014701,292,380,1,380,292,88,20015
A,20010508,140239,1000229,00180A,0000413,1,11,1104,110403,0353,035306,286,372,1,372,286,86,20015
B,20010508,140239,1000244,00180B,0000445,1,11,1119,111901,0621,062100,357,465,1,465,357,108,20015
D,20010508,140239,1000218,00180D,0000520,1,14,1401,140103,0604,060401,388,505,5,2525,1940,585,20015
A,20010508,184035,1000230,00260A,0000266,1,11,1104,110407,1862,186200,334,435,1,435,334,101,20015
B,20010508,140239,1000244,00180B,0000231,1,12,1297,129797,1878,187801,472,614,1,614,472,142,20015
D,20010508,140239,1000218,00180D,0000445,1,11,1119,111901,0621,062100,357,507,3,1521,1071,450,20015
A,20010508,184035,1000230,00260A,0000442,1,11,1101,110197,0266,026600,240,607,6,3642,1440,2202,20015
B,20010508,121659,1000243,00017B,0000540,1,14,1403,140323,1789,178900,286,372,2,744,572,172,20015
D,20010508,140239,1000218,00180D,0000519,1,13,1301,130129,1427,142700,170,278,5,1390,850,540,20015
A,20010508,184035,1000230,00260A,0000338,1,14,1401,140105,1875,187504,331,431,1,431,331,100,20015
B,20010508,121659,1000243,00017B,0000485,1,14,1403,140315,0129,012907,166,216,1,216,166,50,20015
D,20010508,184035,1000219,00260D,0000266,1,11,1104,110407,1862,186200,334,435,1,435,334,101,20015
A,20010508,184035,1000230,00260A,0000573,1,13,1301,130127,0779,077901,190,247,1,247,190,57,20015
B,20010508,121659,1000243,00017B,0000239,1,11,1104,110497,0781,078100,225,293,1,293,225,68,20015
D,20010508,184035,1000219,00260D,0000573,1,13,1301,130127,0779,077901,190,247,5,1235,950,285,20015
A,20010508,184035,1000230,00260A,0000232,1,11,1116,111603,1347,134702,253,329,1,329,253,76,20015
B,20010508,121659,1000243,00017B,0000441,1,11,1110,111007,0713,071300,296,385,1,385,296,89,20015
D,20010508,184035,1000219,00260D,0000375,1,11,1121,112107,1853,185300,221,338,5,1690,1105,585,20015
A,20010508,184035,1000230,00260A,0000458,1,11,1104,110415,1565,156500,393,511,1,511,393,118,20015
B,20010508,121659,1000243,00017B,0000262,1,11,1110,111011,0013,001302,174,227,1,227,174,53,20015
D,20010508,184035,1000219,00260D,0000592,1,11,1111,111197,0473,047303,341,444,7,3108,2387,721,20015
A,20010508,184035,1000230,00260A,0000375,1,11,1121,112107,1853,185300,221,348,1,348,221,127,20015
B,20010508,121659,1000243,00017B,0000517,1,11,1197,119705,1151,115102,424,651,1,651,424,227,20015
D,20010508,184035,1000219,00260D,0000232,1,11,1116,111603,1347,134702,253,329,1,329,253,76,20015
A,20010508,184035,1000230,00260A,0000536,1,11,1113,111307,1083,108301,206,268,1,268,206,62,20015
B,20010508,121659,1000243,00017B,0000254,1,11,1115,111597,1124,112402,370,575,1,575,370,205,20015
D,20010508,184035,1000219,00260D,0000536,1,11,1113,111307,1083,108301,206,268,4,1072,824,248,20015
A,20010508,184035,1000230,00260A,0000209,1,11,1197,119705,0147,014701,292,462,1,462,292,170,20015
B,20010508,140239,1000244,00180B,0000240,1,14,1402,140209,1595,159501,462,601,1,601,462,139,20015
D,20010508,184035,1000219,00260D,0000458,1,11,1104,110415,1565,156500,393,643,1,643,393,250,20015
A,20010508,184035,1000230,00260A,0000592,1,11,1111,111197,0473,047303,341,444,6,2664,2046,618,20015
B,20010508,140239,1000244,00180B,0000413,1,11,1104,110403,0353,035306,286,372,1,372,286,86,20015
C,20010509,165532,1000206,00014C,0000357,1,11,1105,110505,0013,001300,500,650,1,650,500,150,20015
D,20010509,125352,1000221,00032D,0000308,1,14,1404,140407,0707,070700,468,708,1,708,468,240,20015
A,20010509,125352,1000232,00032A,0000308,1,14,1404,140407,0707,070700,468,609,1,609,468,141,20015
B,20010509,165532,1000246,00014B,0000583,1,11,1108,110805,1238,123804,70,91,5,455,350,105,20015
C,20010509,204304,1000209,00086C,0000565,1,11,1116,111601,1327,132700,249,324,3,972,747,225,20015
D,20010509,150301,1000224,00108D,0000343,1,11,1104,110407,0189,018903,384,500,4,2000,1536,464,20015
A,20010509,125352,1000232,00032A,0000435,1,11,1101,110129,0522,052203,256,333,1,333,256,77,20015
B,20010509,204304,1000249,00086B,0000420,1,11,1102,110211,0376,037601,255,439,3,1317,765,552,20015
C,20010509,204304,1000209,00086C,0000432,1,11,1105,110509,1258,125804,331,431,1,431,331,100,20015
D,20010509,204304,1000223,00086D,0000726,1,11,1101,110142,0824,082403,196,255,1,255,196,59,20015
A,20010509,125352,1000232,00032A,0000510,1,11,1112,111209,1148,114804,324,422,6,2532,1944,588,20015
B,20010509,204304,1000249,00086B,0000514,1,11,1115,111597,0545,054503,103,134,1,134,103,31,20015
C,20010509,125352,1000207,00032C,0000308,1,14,1404,140407,0707,070700,468,609,1,609,468,141,20015
D,20010509,150301,1000224,00108D,0000447,1,11,1105,110511,1574,157403,324,422,1,422,324,98,20015
A,20010509,150301,1000235,00108A,0000343,1,11,1104,110407,0189,018903,384,500,3,1500,1152,348,20015
B,20010509,204304,1000249,00086B,0000301,1,14,1497,149797,1730,173005,154,201,1,201,154,47,20015
C,20010509,125352,1000207,00032C,0000510,1,11,1112,111209,1148,114804,324,422,1,422,324,98,20015
D,20010509,152333,1000222,00045D,0000278,1,11,1107,110725,0140,014000,278,362,6,2172,1668,504,20015
A,20010509,150301,1000235,00108A,0000447,1,11,1105,110511,1574,157403,324,422,1,422,324,98,20015
B,20010509,204304,1000249,00086B,0000226,1,11,1107,110705,0904,090400,339,441,5,2205,1695,510,20015
C,20010509,125352,1000207,00032C,0000435,1,11,1101,110129,0522,052203,256,333,5,1665,1280,385,20015
D,20010509,152333,1000222,00045D,0000488,1,11,1119,111905,1644,164402,358,466,1,466,358,108,20015
A,20010509,152333,1000233,00045A,0000278,1,11,1107,110725,0140,014000,278,746,1,746,278,468,20015
B,20010509,204304,1000249,00086B,0000439,1,11,1104,110411,1007,100700,187,266,1,266,187,79,20015
C,20010509,150301,1000210,00108C,0000343,1,11,1104,110407,0189,018903,384,500,1,500,384,116,20015
D,20010509,152333,1000222,00045D,0000448,1,11,1120,112005,1298,129803,313,407,1,407,313,94,20015
A,20010509,152333,1000233,00045A,0000489,1,11,1120,112003,1668,166803,196,255,1,255,196,59,20015
B,20010509,204304,1000249,00086B,0000726,1,11,1101,110142,0824,082403,196,255,1,255,196,59,20015
C,20010509,150301,1000210,00108C,0000447,1,11,1105,110511,1574,157403,324,422,6,2532,1944,588,20015
D,20010509,152333,1000222,00045D,0000625,1,11,1118,111807,1154,115400,307,400,1,400,307,93,20015
A,20010509,152333,1000233,00045A,0000625,1,11,1118,111807,1154,115400,307,400,6,2400,1842,558,20015
B,20010509,183606,1000251,00284B,0000381,1,11,1113,111397,0678,067801,292,380,1,380,292,88,20015
C,20010509,152333,1000208,00045C,0000625,1,11,1118,111807,1154,115400,307,400,2,800,614,186,20015
D,20010509,152333,1000222,00045D,0000489,1,11,1120,112003,1668,166803,196,364,5,1820,980,840,20015
A,20010509,152333,1000233,00045A,0000448,1,11,1120,112005,1298,129803,313,407,6,2442,1878,564,20015
B,20010509,183606,1000251,00284B,0000558,1,13,1301,130198,1839,183902,312,630,1,630,312,318,20015
C,20010509,152333,1000208,00045C,0000278,1,11,1107,110725,0140,014000,278,362,1,362,278,84,20015
D,20010509,165532,1000220,00014D,0000357,1,11,1105,110505,0013,001300,500,689,5,3445,2500,945,20015
A,20010509,152333,1000233,00045A,0000488,1,11,1119,111905,1644,164402,358,466,3,1398,1074,324,20015
B,20010509,183606,1000251,00284B,0000343,1,11,1104,110407,0189,018903,384,500,6,3000,2304,696,20015
C,20010509,152333,1000208,00045C,0000488,1,11,1119,111905,1644,164402,358,554,5,2770,1790,980,20015
D,20010509,165532,1000220,00014D,0000456,1,11,1116,111697,1649,164901,447,690,1,690,447,243,20015
A,20010509,165532,1000231,00014A,0000357,1,11,1105,110505,0013,001300,500,1053,2,2106,1000,1106,20015
B,20010509,183606,1000251,00284B,0000495,1,11,1111,111113,0138,013801,247,461,1,461,247,214,20015
C,20010509,152333,1000208,00045C,0000448,1,11,1120,112005,1298,129803,313,407,1,407,313,94,20015
D,20010509,125352,1000221,00032D,0000510,1,11,1112,111209,1148,114804,324,652,1,652,324,328,20015
A,20010509,165532,1000231,00014A,0000423,1,11,1107,110791,0107,010703,290,377,6,2262,1740,522,20015
B,20010509,204304,1000249,00086B,0000432,1,11,1105,110509,1258,125804,331,522,1,522,331,191,20015
C,20010509,152333,1000208,00045C,0000489,1,11,1120,112003,1668,166803,196,255,1,255,196,59,20015
D,20010509,165532,1000220,00014D,0000587,1,11,1101,110131,0048,004801,212,276,5,1380,1060,320,20015
A,20010509,165532,1000231,00014A,0000456,1,11,1116,111697,1649,164901,447,582,1,582,447,135,20015
B,20010509,183606,1000251,00284B,0000358,1,11,1104,110403,0344,034403,272,354,1,354,272,82,20015
C,20010509,165532,1000206,00014C,0000671,1,14,1406,140697,0750,075000,265,345,1,345,265,80,20015
D,20010509,165532,1000220,00014D,0000423,1,11,1107,110791,0107,010703,290,377,1,377,290,87,20015
A,20010509,165532,1000231,00014A,0000671,1,14,1406,140697,0750,075000,265,345,1,345,265,80,20015
B,20010509,183606,1000251,00284B,0000416,1,11,1107,110721,0023,002300,299,389,1,389,299,90,20015
C,20010509,204304,1000209,00086C,0000514,1,11,1115,111597,0545,054503,103,134,3,402,309,93,20015
D,20010509,165532,1000220,00014D,0000671,1,14,1406,140697,0750,075000,265,345,1,345,265,80,20015
A,20010509,165532,1000231,00014A,0000583,1,11,1108,110805,1238,123804,70,91,5,455,350,105,20015
B,20010509,183606,1000251,00284B,0000277,1,11,1103,110303,1193,119305,225,293,1,293,225,68,20015
C,20010509,165532,1000206,00014C,0000423,1,11,1107,110791,0107,010703,290,495,6,2970,1740,1230,20015
D,20010509,204304,1000223,00086D,0000226,1,11,1107,110705,0904,090400,339,441,1,441,339,102,20015
