shop,date,time,receipt,customer,product,CategoryCode1,CategoryCode2,CategoryCode4,CategoryCode6,manufacturer,brand,unitCost,unitPrice,quantity,amount,costAmount,profit,YearMonth
D,20011208,123404,1000951,00068D,0000320,1,14,1403,140327,1903,190301,95,193,5,965,475,490,200112
C,20011208,135918,1000923,00082C,0000468,1,11,1101,110133,0319,031904,393,800,1,800,393,407,200112
A,20011208,135918,1001019,00082A,0000609,1,14,1401,140107,1818,181803,232,302,1,302,232,70,200112
D,20011208,135918,1000953,00082D,0000609,1,14,1401,140107,1818,181803,232,302,1,302,232,70,200112
C,20011208,135918,1000923,00082C,0000360,1,11,1119,111905,1327,132705,235,306,1,306,235,71,200112
A,20011208,135918,1001019,00082A,0000267,1,11,1106,110603,0268,026800,423,786,1,786,423,363,200112
D,20011208,135918,1000953,00082D,0000349,1,13,1301,130198,1017,101703,247,469,1,469,247,222,200112
C,20011208,135918,1000923,00082C,0000454,1,14,1401,140107,1804,180403,199,393,1,393,199,194,200112
A,20011208,135918,1001019,00082A,0000515,1,11,1119,111907,1477,147704,436,672,1,672,436,236,200112
D,20011208,135918,1000953,00082D,0000433,1,14,1497,149797,0227,022700,416,605,6,3630,2496,1134,200112
C,20011208,135918,1000923,00082C,0000346,1,13,1301,130129,0518,051802,380,701,1,701,380,321,200112
A,20011208,135918,1001019,00082A,0000354,1,11,1112,111211,0869,086900,188,535,1,535,188,347,200112
D,20011208,135918,1000953,00082D,0000346,1,13,1301,130129,0518,051802,380,974,1,974,380,594,200112
C,20011208,135918,1000923,00082C,0000456,1,11,1116,111697,1649,164901,447,690,1,690,447,243,200112
A,20011208,135918,1001019,00082A,0000456,1,11,1116,111697,1649,164901,447,582,1,582,447,135,200112
D,20011208,135918,1000953,00082D,0000454,1,14,1401,140107,1804,180403,199,385,5,1925,995,930,200112
C,20011208,135918,1000923,00082C,0000354,1,11,1112,111211,0869,086900,188,245,1,245,188,57,200112
A,20011208,135918,1001019,00082A,0000349,1,13,1301,130198,1017,101703,247,730,1,730,247,483,200112
D,20011208,135918,1000953,00082D,0000354,1,11,1112,111211,0869,086900,188,291,1,291,188,103,200112
C,20011208,135918,1000923,00082C,0000453,1,14,1403,140307,1143,114302,357,662,1,662,357,305,200112
A,20011208,135918,1001019,00082A,0000468,1,11,1101,110133,0319,031904,393,896,1,896,393,503,200112
D,20011208,135918,1000953,00082D,0000453,1,14,1403,140307,1143,114302,357,578,1,578,357,221,200112
C,20011208,135918,1000923,00082C,0000267,1,11,1106,110603,0268,026800,423,734,1,734,423,311,200112
A,20011208,135918,1001019,00082A,0000276,1,11,1120,112097,0617,061701,142,235,1,235,142,93,200112
D,20011208,135918,1000953,00082D,0000276,1,11,1120,112097,0617,061701,142,185,5,925,710,215,200112
C,20011208,135918,1000923,00082C,0000515,1,11,1119,111907,1477,147704,436,567,1,567,436,131,200112
A,20011208,135918,1001019,00082A,0000454,1,14,1401,140107,1804,180403,199,365,1,365,199,166,200112
D,20011208,135918,1000953,00082D,0000515,1,11,1119,111907,1477,147704,436,792,1,792,436,356,200112
C,20011208,135918,1000923,00082C,0000349,1,13,1301,130198,1017,101703,247,322,5,1610,1235,375,200112
A,20011208,135918,1001019,00082A,0000300,1,11,1101,110117,1006,100601,238,310,1,310,238,72,200112
D,20011208,135918,1000953,00082D,0000360,1,11,1119,111905,1327,132705,235,306,1,306,235,71,200112
C,20011208,135918,1000923,00082C,0000433,1,14,1497,149797,0227,022700,416,541,4,2164,1664,500,200112
A,20011208,135918,1001019,00082A,0000433,1,14,1497,149797,0227,022700,416,541,1,541,416,125,200112
D,20011208,135918,1000953,00082D,0000456,1,11,1116,111697,1649,164901,447,1008,6,6048,2682,3366,200112
C,20011208,135918,1000923,00082C,0000300,1,11,1101,110117,1006,100601,238,469,1,469,238,231,200112
A,20011208,135918,1001019,00082A,0000346,1,13,1301,130129,0518,051802,380,799,1,799,380,419,200112
D,20011208,135918,1000953,00082D,0000300,1,11,1101,110117,1006,100601,238,771,1,771,238,533,200112
C,20011208,135918,1000923,00082C,0000609,1,14,1401,140107,1818,181803,232,373,1,373,232,141,200112
A,20011208,135918,1001019,00082A,0000453,1,14,1403,140307,1143,114302,357,522,1,522,357,165,200112
D,20011208,135918,1000953,00082D,0000468,1,11,1101,110133,0319,031904,393,652,1,652,393,259,200112
C,20011208,135918,1000923,00082C,0000276,1,11,1120,112097,0617,061701,142,239,1,239,142,97,200112
A,20011208,135918,1001019,00082A,0000360,1,11,1119,111905,1327,132705,235,352,1,352,235,117,200112
D,20011208,135918,1000953,00082D,0000267,1,11,1106,110603,0268,026800,423,550,1,550,423,127,200112
C,20011208,141046,1000925,00202C,0000381,1,11,1113,111397,0678,067801,292,380,1,380,292,88,200112
A,20011208,141046,1001021,00202A,0000316,1,11,1119,111907,1107,110702,265,416,1,416,265,151,200112
D,20011208,141046,1000955,00202D,0000260,1,11,1121,112107,1431,143106,325,423,1,423,325,98,200112
C,20011208,141046,1000925,00202C,0000260,1,11,1121,112107,1431,143106,325,517,1,517,325,192,200112
A,20011208,141046,1001021,00202A,0000376,1,11,1119,111905,0346,034600,359,863,1,863,359,504,200112
D,20011208,141046,1000955,00202D,0000376,1,11,1119,111905,0346,034600,359,658,1,658,359,299,200112
C,20011208,141046,1000925,00202C,0000376,1,11,1119,111905,0346,034600,359,658,1,658,359,299,200112
A,20011208,141046,1001021,00202A,0000381,1,11,1113,111397,0678,067801,292,457,1,457,292,165,200112
D,20011208,141046,1000955,00202D,0000316,1,11,1119,111907,1107,110702,265,345,1,345,265,80,200112
C,20011208,141046,1000925,00202C,0000285,1,11,1110,111015,1516,151601,208,271,1,271,208,63,200112
A,20011208,141046,1001021,00202A,0000382,1,11,1119,111905,1336,133601,282,523,4,2092,1128,964,200112
D,20011208,141046,1000955,00202D,0000382,1,11,1119,111905,1336,133601,282,469,1,469,282,187,200112
C,20011208,141046,1000925,00202C,0000382,1,11,1119,111905,1336,133601,282,456,1,456,282,174,200112
A,20011208,141046,1001021,00202A,0000285,1,11,1110,111015,1516,151601,208,271,1,271,208,63,200112
D,20011208,141046,1000955,00202D,0000381,1,11,1113,111397,0678,067801,292,537,5,2685,1460,1225,200112
C,20011208,141046,1000925,00202C,0000316,1,11,1119,111907,1107,110702,265,345,6,2070,1590,480,200112
A,20011208,141046,1001021,00202A,0000260,1,11,1121,112107,1431,143106,325,423,1,423,325,98,200112
D,20011208,141046,1000955,00202D,0000285,1,11,1110,111015,1516,151601,208,516,3,1548,624,924,200112
C,20011208,170419,1000924,00088C,0000456,1,11,1116,111697,1649,164901,447,690,5,3450,2235,1215,200112
A,20011208,170419,1001020,00088A,0000456,1,11,1116,111697,1649,164901,447,582,1,582,447,135,200112
D,20011208,170419,1000954,00088D,0000456,1,11,1116,111697,1649,164901,447,1008,1,1008,447,561,200112
C,20011208,170419,1000924,00088C,0000343,1,11,1104,110407,0189,018903,384,500,5,2500,1920,580,200112
A,20011208,170419,1001020,00088A,0000386,1,11,1107,110707,1659,165902,232,445,1,445,232,213,200112
D,20011208,170419,1000954,00088D,0000343,1,11,1104,110407,0189,018903,384,500,1,500,384,116,200112
C,20011208,170419,1000924,00088C,0000386,1,11,1107,110707,1659,165902,232,502,1,502,232,270,200112
A,20011208,170419,1001020,00088A,0000486,1,11,1108,110801,1315,131504,208,292,1,292,208,84,200112
D,20011208,170419,1000954,00088D,0000416,1,11,1107,110721,0023,002300,299,457,1,457,299,158,200112
C,20011208,170419,1000924,00088C,0000281,1,14,1403,140305,1501,150100,206,434,1,434,206,228,200112
A,20011208,170419,1001020,00088A,0000281,1,14,1403,140305,1501,150100,206,302,1,302,206,96,200112
D,20011208,170419,1000954,00088D,0000386,1,11,1107,110707,1659,165902,232,521,1,521,232,289,200112
C,20011208,170419,1000924,00088C,0000416,1,11,1107,110721,0023,002300,299,684,4,2736,1196,1540,200112
A,20011208,170419,1001020,00088A,0000515,1,11,1119,111907,1477,147704,436,672,1,672,436,236,200112
D,20011208,170419,1000954,00088D,0000434,1,11,1105,110504,0523,052300,378,599,1,599,378,221,200112
C,20011208,170419,1000924,00088C,0000434,1,11,1105,110504,0523,052300,378,588,1,588,378,210,200112
A,20011208,170419,1001020,00088A,0000343,1,11,1104,110407,0189,018903,384,500,1,500,384,116,200112
D,20011208,170419,1000954,00088D,0000281,1,14,1403,140305,1501,150100,206,268,1,268,206,62,200112
C,20011208,170419,1000924,00088C,0000499,1,11,1101,110142,1124,112400,213,277,1,277,213,64,200112
A,20011208,170419,1001020,00088A,0000416,1,11,1107,110721,0023,002300,299,389,1,389,299,90,200112
D,20011208,170419,1000954,00088D,0000499,1,11,1101,110142,1124,112400,213,277,5,1385,1065,320,200112
C,20011208,170419,1000924,00088C,0000382,1,11,1119,111905,1336,133601,282,456,1,456,282,174,200112
A,20011208,170419,1001020,00088A,0000382,1,11,1119,111905,1336,133601,282,523,7,3661,1974,1687,200112
D,20011208,170419,1000954,00088D,0000382,1,11,1119,111905,1336,133601,282,469,1,469,282,187,200112
C,20011208,170419,1000924,00088C,0000486,1,11,1108,110801,1315,131504,208,328,5,1640,1040,600,200112
A,20011208,170419,1001020,00088A,0000434,1,11,1105,110504,0523,052300,378,776,5,3880,1890,1990,200112
D,20011208,170419,1000954,00088D,0000515,1,11,1119,111907,1477,147704,436,792,1,792,436,356,200112
C,20011208,170419,1000924,00088C,0000515,1,11,1119,111907,1477,147704,436,567,1,567,436,131,200112
A,20011208,170419,1001020,00088A,0000499,1,11,1101,110142,1124,112400,213,277,5,1385,1065,320,200112
D,20011208,170419,1000954,00088D,0000486,1,11,1108,110801,1315,131504,208,271,5,1355,1040,315,200112
C,20011208,170701,1000922,00080C,0000194,1,11,1121,112111,0321,032101,246,320,1,320,246,74,200112
A,20011208,170701,1001018,00080A,0000394,1,11,1107,110707,0227,022704,357,682,1,682,357,325,200112
D,20011208,170701,1000952,00080D,0000381,1,11,1113,111397,0678,067801,292,537,1,537,292,245,200112
C,20011208,170701,1000922,00080C,0000404,1,11,1115,111597,0728,072803,609,1217,1,1217,609,608,200112
A,20011208,170701,1001018,00080A,0000404,1,11,1115,111597,0728,072803,609,1590,1,1590,609,981,200112
D,20011208,170701,1000952,00080D,0000474,1,11,1118,111897,1812,181200,190,405,1,405,190,215,200112
C,20011208,170701,1000922,00080C,0000198,1,11,1112,111205,0901,090101,181,236,5,1180,905,275,200112
A,20011208,170701,1001018,00080A,0000194,1,11,1121,112111,0321,032101,246,381,1,381,246,135,200112
D,20011208,170701,1000952,00080D,0000394,1,11,1107,110707,0227,022704,357,593,1,593,357,236,200112
C,20011208,170701,1000922,00080C,0000550,1,13,1301,130131,0320,032001,401,732,6,4392,2406,1986,200112
A,20011208,170701,1001018,00080A,0000474,1,11,1118,111897,1812,181200,190,247,1,247,190,57,200112
D,20011208,170701,1000952,00080D,0000404,1,11,1115,111597,0728,072803,609,1552,1,1552,609,943,200112
C,20011208,170701,1000922,00080C,0000275,1,14,1406,140693,0570,057004,370,481,6,2886,2220,666,200112
A,20011208,170701,1001018,00080A,0000275,1,14,1406,140693,0570,057004,370,481,1,481,370,111,200112
D,20011208,170701,1000952,00080D,0000194,1,11,1121,112111,0321,032101,246,320,1,320,246,74,200112
C,20011208,170701,1000922,00080C,0000426,1,11,1106,110601,1763,176305,177,392,1,392,177,215,200112
A,20011208,170701,1001018,00080A,0000426,1,11,1106,110601,1763,176305,177,407,1,407,177,230,200112
D,20011208,170701,1000952,00080D,0000426,1,11,1106,110601,1763,176305,177,272,1,272,177,95,200112
C,20011208,170701,1000922,00080C,0000432,1,11,1105,110509,1258,125804,331,499,1,499,331,168,200112
A,20011208,170701,1001018,00080A,0000198,1,11,1112,111205,0901,090101,181,292,1,292,181,111,200112
D,20011208,170701,1000952,00080D,0000198,1,11,1112,111205,0901,090101,181,285,6,1710,1086,624,200112
C,20011208,170701,1000922,00080C,0000394,1,11,1107,110707,0227,022704,357,465,1,465,357,108,200112
A,20011208,170701,1001018,00080A,0000550,1,13,1301,130131,0320,032001,401,597,6,3582,2406,1176,200112
D,20011208,170701,1000952,00080D,0000550,1,13,1301,130131,0320,032001,401,639,1,639,401,238,200112
C,20011208,170701,1000922,00080C,0000381,1,11,1113,111397,0678,067801,292,380,5,1900,1460,440,200112
A,20011208,170701,1001018,00080A,0000381,1,11,1113,111397,0678,067801,292,457,1,457,292,165,200112
D,20011208,170701,1000952,00080D,0000275,1,14,1406,140693,0570,057004,370,597,1,597,370,227,200112
C,20011208,170701,1000922,00080C,0000474,1,11,1118,111897,1812,181200,190,354,3,1062,570,492,200112
A,20011208,170701,1001018,00080A,0000432,1,11,1105,110509,1258,125804,331,512,1,512,331,181,200112
D,20011208,170701,1000952,00080D,0000432,1,11,1105,110509,1258,125804,331,768,1,768,331,437,200112
B,20011208,111027,1001119,00015B,0000650,1,14,1403,140301,0910,091000,397,517,1,517,397,120,200112
B,20011208,111027,1001119,00015B,0000505,1,11,1108,110803,0085,008500,194,378,1,378,194,184,200112
B,20011208,111027,1001119,00015B,0000252,1,14,1404,140401,0153,015302,238,416,3,1248,714,534,200112
B,20011208,111027,1001119,00015B,0000643,1,11,1101,110123,1492,149202,213,277,6,1662,1278,384,200112
B,20011208,111027,1001119,00015B,0000416,1,11,1107,110721,0023,002300,299,1047,6,6282,1794,4488,200112
B,20011208,111027,1001119,00015B,0000166,1,11,1110,111007,0610,061002,367,478,1,478,367,111,200112
B,20011208,111027,1001119,00015B,0000690,1,13,1301,130133,0793,079301,586,762,1,762,586,176,200112
B,20011208,111027,1001119,00015B,0000402,1,11,1101,110135,1198,119800,310,917,1,917,310,607,200112
B,20011208,111027,1001119,00015B,0000573,1,13,1301,130127,0779,077901,190,368,1,368,190,178,200112
B,20011208,111027,1001119,00015B,0000475,1,11,1101,110135,1067,106705,243,1460,1,1460,243,1217,200112
B,20011208,123404,1001120,00068B,0000214,1,13,1302,130205,1230,123000,339,624,1,624,339,285,200112
B,20011208,123404,1001120,00068B,0000567,1,11,1104,110403,0744,074400,364,622,1,622,364,258,200112
B,20011208,123404,1001120,00068B,0000555,1,11,1119,111997,1558,155803,93,349,1,349,93,256,200112
B,20011208,123404,1001120,00068B,0000320,1,14,1403,140327,1903,190301,95,142,1,142,95,47,200112
B,20011208,123404,1001120,00068B,0000555,1,11,1119,111997,1558,155803,93,349,1,349,93,256,200112
B,20011208,123404,1001120,00068B,0000306,1,13,1301,130135,0536,053604,288,929,1,929,288,641,200112
B,20011208,123404,1001120,00068B,0000165,1,14,1401,140113,0779,077905,349,454,1,454,349,105,200112
B,20011208,135918,1001122,00082B,0000609,1,14,1401,140107,1818,181803,232,302,1,302,232,70,200112
B,20011208,135918,1001122,00082B,0000433,1,14,1497,149797,0227,022700,416,645,1,645,416,229,200112
B,20011208,135918,1001122,00082B,0000267,1,11,1106,110603,0268,026800,423,550,1,550,423,127,200112
B,20011208,135918,1001122,00082B,0000468,1,11,1101,110133,0319,031904,393,511,1,511,393,118,200112
B,20011208,135918,1001122,00082B,0000346,1,13,1301,130129,0518,051802,380,820,1,820,380,440,200112
B,20011208,135918,1001122,00082B,0000454,1,14,1401,140107,1804,180403,199,304,1,304,199,105,200112
B,20011208,135918,1001122,00082B,0000360,1,11,1119,111905,1327,132705,235,434,5,2170,1175,995,200112
B,20011208,135918,1001122,00082B,0000456,1,11,1116,111697,1649,164901,447,707,1,707,447,260,200112
B,20011208,135918,1001122,00082B,0000276,1,11,1120,112097,0617,061701,142,185,1,185,142,43,200112
B,20011208,135918,1001122,00082B,0000453,1,14,1403,140307,1143,114302,357,542,1,542,357,185,200112
B,20011208,135918,1001122,00082B,0000354,1,11,1112,111211,0869,086900,188,245,1,245,188,57,200112
B,20011208,135918,1001122,00082B,0000515,1,11,1119,111907,1477,147704,436,740,1,740,436,304,200112
B,20011208,135918,1001122,00082B,0000300,1,11,1101,110117,1006,100601,238,360,5,1800,1190,610,200112
B,20011208,135918,1001122,00082B,0000349,1,13,1301,130198,1017,101703,247,595,7,4165,1729,2436,200112
B,20011208,141046,1001124,00202B,0000382,1,11,1119,111905,1336,133601,282,465,1,465,282,183,200112
B,20011208,141046,1001124,00202B,0000381,1,11,1113,111397,0678,067801,292,454,5,2270,1460,810,200112
B,20011208,141046,1001124,00202B,0000316,1,11,1119,111907,1107,110702,265,345,1,345,265,80,200112
B,20011208,141046,1001124,00202B,0000376,1,11,1119,111905,0346,034600,359,1259,1,1259,359,900,200112
B,20011208,141046,1001124,00202B,0000260,1,11,1121,112107,1431,143106,325,523,1,523,325,198,200112
B,20011208,141046,1001124,00202B,0000285,1,11,1110,111015,1516,151601,208,324,1,324,208,116,200112
B,20011208,170419,1001123,00088B,0000515,1,11,1119,111907,1477,147704,436,740,1,740,436,304,200112
B,20011208,170419,1001123,00088B,0000382,1,11,1119,111905,1336,133601,282,465,1,465,282,183,200112
B,20011208,170419,1001123,00088B,0000486,1,11,1108,110801,1315,131504,208,337,1,337,208,129,200112
B,20011208,170419,1001123,00088B,0000281,1,14,1403,140305,1501,150100,206,268,6,1608,1236,372,200112
B,20011208,170419,1001123,00088B,0000434,1,11,1105,110504,0523,052300,378,799,4,3196,1512,1684,200112
B,20011208,170419,1001123,00088B,0000343,1,11,1104,110407,0189,018903,384,656,1,656,384,272,200112
B,20011208,170419,1001123,00088B,0000499,1,11,1101,110142,1124,112400,213,277,3,831,639,192,200112
B,20011208,170419,1001123,00088B,0000386,1,11,1107,110707,1659,165902,232,382,1,382,232,150,200112
B,20011208,170419,1001123,00088B,0000456,1,11,1116,111697,1649,164901,447,707,1,707,447,260,200112
B,20011208,170419,1001123,00088B,0000416,1,11,1107,110721,0023,002300,299,1047,1,1047,299,748,200112
B,20011208,170701,1001121,00080B,0000275,1,14,1406,140693,0570,057004,370,857,1,857,370,487,200112
B,20011208,170701,1001121,00080B,0000404,1,11,1115,111597,0728,072803,609,1036,1,1036,609,427,200112
B,20011208,170701,1001121,00080B,0000198,1,11,1112,111205,0901,090101,181,478,3,1434,543,891,200112
B,20011208,170701,1001121,00080B,0000432,1,11,1105,110509,1258,125804,331,1219,1,1219,331,888,200112
B,20011208,170701,1001121,00080B,0000194,1,11,1121,112111,0321,032101,246,320,5,1600,1230,370,200112
B,20011208,170701,1001121,00080B,0000394,1,11,1107,110707,0227,022704,357,836,1,836,357,479,200112
B,20011208,170701,1001121,00080B,0000381,1,11,1113,111397,0678,067801,292,454,1,454,292,162,200112
B,20011208,170701,1001121,00080B,0000550,1,13,1301,130131,0320,032001,401,522,1,522,401,121,200112
B,20011208,170701,1001121,00080B,0000426,1,11,1106,110601,1763,176305,177,282,1,282,177,105,200112
B,20011208,170701,1001121,00080B,0000474,1,11,1118,111897,1812,181200,190,348,5,1740,950,790,200112
C,20011209,131330,1000926,00000C,0000145,1,11,1105,110505,1725,172504,449,584,1,584,449,135,200112
D,20011209,131330,1000956,00000D,0000263,1,14,1401,140103,0983,098300,336,437,5,2185,1680,505,200112
B,20011209,131330,1001125,00000B,0000145,1,11,1105,110505,1725,172504,449,1000,1,1000,449,551,200112
C,20011209,131330,1000926,00000C,0000263,1,14,1401,140103,0983,098300,336,437,1,437,336,101,200112
D,20011209,131330,1000956,00000D,0000360,1,11,1119,111905,1327,132705,235,306,5,1530,1175,355,200112
B,20011209,131330,1001125,00000B,0000263,1,14,1401,140103,0983,098300,336,619,1,619,336,283,200112
C,20011209,131330,1000926,00000C,0000220,1,11,1119,111905,0191,019100,402,523,1,523,402,121,200112
D,20011209,131330,1000956,00000D,0000220,1,11,1119,111905,0191,019100,402,523,1,523,402,121,200112
B,20011209,131330,1001125,00000B,0000360,1,11,1119,111905,1327,132705,235,434,1,434,235,199,200112
C,20011209,131330,1000926,00000C,0000360,1,11,1119,111905,1327,132705,235,306,1,306,235,71,200112
D,20011209,131330,1000956,00000D,0000145,1,11,1105,110505,1725,172504,449,584,3,1752,1347,405,200112
B,20011209,131330,1001125,00000B,0000220,1,11,1119,111905,0191,019100,402,523,5,2615,2010,605,200112
C,20011209,144115,1000927,00218C,0000579,1,11,1102,110211,1884,188400,259,349,5,1745,1295,450,200112
D,20011209,144115,1000957,00218D,0000579,1,11,1102,110211,1884,188400,259,400,1,400,259,141,200112
B,20011209,144115,1001126,00218B,0000579,1,11,1102,110211,1884,188400,259,419,1,419,259,160,200112
C,20011209,144115,1000927,00218C,0000524,1,11,1104,110401,0844,084401,418,1093,1,1093,418,675,200112
D,20011209,144115,1000957,00218D,0000524,1,11,1104,110401,0844,084401,418,1154,1,1154,418,736,200112
B,20011209,144115,1001126,00218B,0000524,1,11,1104,110401,0844,084401,418,544,1,544,418,126,200112
A,20011209,131330,1001022,00000A,0000145,1,11,1105,110505,1725,172504,449,584,1,584,449,135,200112
A,20011209,131330,1001022,00000A,0000220,1,11,1119,111905,0191,019100,402,523,6,3138,2412,726,200112
A,20011209,131330,1001022,00000A,0000360,1,11,1119,111905,1327,132705,235,352,1,352,235,117,200112
A,20011209,131330,1001022,00000A,0000263,1,14,1401,140103,0983,098300,336,528,1,528,336,192,200112
A,20011209,144115,1001023,00218A,0000579,1,11,1102,110211,1884,188400,259,430,1,430,259,171,200112
A,20011209,144115,1001023,00218A,0000524,1,11,1104,110401,0844,084401,418,544,1,544,418,126,200112
C,20011210,135233,1000928,00065C,0000374,1,11,1117,111701,0151,015100,329,614,6,3684,1974,1710,200112
B,20011210,135233,1001127,00065B,0000376,1,11,1119,111905,0346,034600,359,1259,1,1259,359,900,200112
A,20011210,135233,1001024,00065A,0000384,1,14,1402,140205,0556,055600,286,962,1,962,286,676,200112
C,20011210,135233,1000928,00065C,0000384,1,14,1402,140205,0556,055600,286,687,1,687,286,401,200112
B,20011210,135233,1001127,00065B,0000613,1,11,1114,111401,1568,156801,342,525,1,525,342,183,200112
A,20011210,135233,1001024,00065A,0000613,1,11,1114,111401,1568,156801,342,445,6,2670,2052,618,200112
C,20011210,135233,1000928,00065C,0000376,1,11,1119,111905,0346,034600,359,658,1,658,359,299,200112
B,20011210,135233,1001127,00065B,0000522,1,13,1301,130121,1677,167705,261,548,1,548,261,287,200112
A,20011210,135233,1001024,00065A,0000376,1,11,1119,111905,0346,034600,359,863,1,863,359,504,200112
C,20011210,135233,1000928,00065C,0000466,1,14,1401,140105,0590,059003,408,621,1,621,408,213,200112
B,20011210,135233,1001127,00065B,0000374,1,11,1117,111701,0151,015100,329,613,5,3065,1645,1420,200112
A,20011210,135233,1001024,00065A,0000522,1,13,1301,130121,1677,167705,261,812,1,812,261,551,200112
C,20011210,135233,1000928,00065C,0000543,1,14,1404,140403,0939,093900,274,494,1,494,274,220,200112
B,20011210,135233,1001127,00065B,0000543,1,14,1404,140403,0939,093900,274,450,1,450,274,176,200112
A,20011210,135233,1001024,00065A,0000374,1,11,1117,111701,0151,015100,329,543,1,543,329,214,200112
C,20011210,135233,1000928,00065C,0000522,1,13,1301,130121,1677,167705,261,609,1,609,261,348,200112
B,20011210,135233,1001127,00065B,0000384,1,14,1402,140205,0556,055600,286,482,1,482,286,196,200112
A,20011210,135233,1001024,00065A,0000543,1,14,1404,140403,0939,093900,274,503,1,503,274,229,200112
C,20011210,135233,1000928,00065C,0000613,1,11,1114,111401,1568,156801,342,445,5,2225,1710,515,200112
B,20011210,135233,1001127,00065B,0000466,1,14,1401,140105,0590,059003,408,630,5,3150,2040,1110,200112
A,20011210,135233,1001024,00065A,0000466,1,14,1401,140105,0590,059003,408,897,1,897,408,489,200112
D,20011210,135233,1000958,00065D,0000374,1,11,1117,111701,0151,015100,329,537,1,537,329,208,200112
D,20011210,135233,1000958,00065D,0000613,1,11,1114,111401,1568,156801,342,445,1,445,342,103,200112
D,20011210,135233,1000958,00065D,0000376,1,11,1119,111905,0346,034600,359,658,1,658,359,299,200112
D,20011210,135233,1000958,00065D,0000466,1,14,1401,140105,0590,059003,408,611,1,611,408,203,200112
D,20011210,135233,1000958,00065D,0000384,1,14,1402,140205,0556,055600,286,533,6,3198,1716,1482,200112
D,20011210,135233,1000958,00065D,0000522,1,13,1301,130121,1677,167705,261,340,1,340,261,79,200112
D,20011210,135233,1000958,00065D,0000543,1,14,1404,140403,0939,093900,274,423,1,423,274,149,200112
C,20011211,094659,1000931,00062C,0000268,1,11,1106,110601,0341,034102,265,493,1,493,265,228,200112
A,20011211,094659,1001027,00062A,0000268,1,11,1106,110601,0341,034102,265,345,1,345,265,80,200112
D,20011211,094659,1000961,00062D,0000268,1,11,1106,110601,0341,034102,265,345,1,345,265,80,200112
C,20011211,094659,1000931,00062C,0000282,1,11,1118,111801,0112,011201,153,199,1,199,153,46,200112
A,20011211,094659,1001027,00062A,0000282,1,11,1118,111801,0112,011201,153,275,1,275,153,122,200112
D,20011211,094659,1000961,00062D,0000282,1,11,1118,111801,0112,011201,153,223,1,223,153,70,200112
C,20011211,104430,1000933,00131C,0000176,1,11,1116,111601,0018,001800,253,391,1,391,253,138,200112
A,20011211,104430,1001029,00131A,0000176,1,11,1116,111601,0018,001800,253,329,1,329,253,76,200112
D,20011211,104430,1000963,00131D,0000176,1,11,1116,111601,0018,001800,253,400,1,400,253,147,200112
C,20011211,104430,1000933,00131C,0000235,1,11,1104,110413,1523,152302,321,654,7,4578,2247,2331,200112
A,20011211,104430,1001029,00131A,0000235,1,11,1104,110413,1523,152302,321,504,1,504,321,183,200112
D,20011211,104430,1000963,00131D,0000277,1,11,1103,110303,1193,119305,225,386,1,386,225,161,200112
C,20011211,104430,1000933,00131C,0000277,1,11,1103,110303,1193,119305,225,293,6,1758,1350,408,200112
A,20011211,104430,1001029,00131A,0000277,1,11,1103,110303,1193,119305,225,293,1,293,225,68,200112
D,20011211,104430,1000963,00131D,0000235,1,11,1104,110413,1523,152302,321,632,3,1896,963,933,200112
C,20011211,142224,1000932,00093C,0000656,1,13,1302,130205,0976,097600,371,483,1,483,371,112,200112
A,20011211,142224,1001028,00093A,0000554,1,11,1108,110807,1716,171603,250,680,7,4760,1750,3010,200112
D,20011211,142224,1000962,00093D,0000656,1,13,1302,130205,0976,097600,371,483,4,1932,1484,448,200112
C,20011211,142224,1000932,00093C,0000590,1,11,1112,111297,1260,126001,472,614,7,4298,3304,994,200112
A,20011211,142224,1001028,00093A,0000239,1,11,1104,110497,0781,078100,225,406,1,406,225,181,200112
D,20011211,142224,1000962,00093D,0000376,1,11,1119,111905,0346,034600,359,658,1,658,359,299,200112
C,20011211,142224,1000932,00093C,0000368,1,13,1301,130139,0054,005401,335,527,7,3689,2345,1344,200112
A,20011211,142224,1001028,00093A,0000656,1,13,1302,130205,0976,097600,371,483,5,2415,1855,560,200112
D,20011211,142224,1000962,00093D,0000590,1,11,1112,111297,1260,126001,472,614,1,614,472,142,200112
C,20011211,142224,1000932,00093C,0000554,1,11,1108,110807,1716,171603,250,433,1,433,250,183,200112
A,20011211,142224,1001028,00093A,0000376,1,11,1119,111905,0346,034600,359,863,5,4315,1795,2520,200112
D,20011211,142224,1000962,00093D,0000368,1,13,1301,130139,0054,005401,335,761,5,3805,1675,2130,200112
C,20011211,142224,1000932,00093C,0000239,1,11,1104,110497,0781,078100,225,293,6,1758,1350,408,200112
A,20011211,142224,1001028,00093A,0000590,1,11,1112,111297,1260,126001,472,614,6,3684,2832,852,200112
D,20011211,142224,1000962,00093D,0000554,1,11,1108,110807,1716,171603,250,325,6,1950,1500,450,200112
C,20011211,142224,1000932,00093C,0000376,1,11,1119,111905,0346,034600,359,658,1,658,359,299,200112
A,20011211,142224,1001028,00093A,0000368,1,13,1301,130139,0054,005401,335,746,1,746,335,411,200112
D,20011211,142224,1000962,00093D,0000239,1,11,1104,110497,0781,078100,225,293,1,293,225,68,200112
C,20011211,162300,1000930,00034C,0000698,1,11,1111,111197,0789,078903,264,344,5,1720,1320,400,200112
