shop,date,time,receipt,customer,product,CategoryCode1,CategoryCode2,CategoryCode4,CategoryCode6,manufacturer,brand,unitCost,unitPrice,quantity,amount,costAmount,profit,YearMonth
B,20010907,183733,1000763,00057B,0000284,1,13,1301,130133,1056,105604,132,231,1,231,132,99,20019
B,20010907,183733,1000763,00057B,0000524,1,11,1104,110401,0844,084401,418,544,1,544,418,126,20019
B,20010907,183733,1000763,00057B,0000443,1,13,1301,130121,1886,188600,395,827,1,827,395,432,20019
B,20010907,183733,1000763,00057B,0000444,1,11,1116,111603,0315,031501,419,545,1,545,419,126,20019
B,20010907,183733,1000763,00057B,0000471,1,11,1115,111511,1361,136102,275,602,1,602,275,327,20019
B,20010907,183733,1000763,00057B,0000502,1,11,1107,110703,0725,072501,110,180,1,180,110,70,20019
B,20010907,183733,1000763,00057B,0000448,1,11,1120,112005,1298,129803,313,567,1,567,313,254,20019
B,20010907,183733,1000763,00057B,0000429,1,11,1119,111997,1117,111700,295,659,1,659,295,364,20019
B,20010907,183733,1000763,00057B,0000384,1,14,1402,140205,0556,055600,286,482,1,482,286,196,20019
B,20010907,183733,1000763,00057B,0000472,1,14,1402,140205,1974,197403,267,348,1,348,267,81,20019
B,20010907,191949,1000764,00069B,0000692,1,11,1104,110403,0064,006400,166,216,1,216,166,50,20019
B,20010907,191949,1000764,00069B,0000314,1,11,1101,110119,1942,194203,276,408,1,408,276,132,20019
B,20010907,191949,1000764,00069B,0000404,1,11,1115,111597,0728,072803,609,1030,6,6180,3654,2526,20019
B,20010907,191949,1000764,00069B,0000784,1,11,1101,110135,1918,191802,307,400,6,2400,1842,558,20019
B,20010907,191949,1000764,00069B,0000307,1,14,1403,140305,0788,078801,273,355,3,1065,819,246,20019
B,20010907,191949,1000764,00069B,0000464,1,11,1102,110297,0542,054202,500,1440,6,8640,3000,5640,20019
B,20010907,191949,1000764,00069B,0000641,1,14,1401,140105,0760,076001,180,234,1,234,180,54,20019
B,20010907,191949,1000764,00069B,0000436,1,11,1111,111197,0407,040704,331,550,1,550,331,219,20019
B,20010907,191949,1000764,00069B,0000420,1,11,1102,110211,0376,037601,255,513,3,1539,765,774,20019
D,20010908,122806,1000648,00029D,0000373,1,11,1118,111897,1341,134100,91,119,1,119,91,28,20019
C,20010908,122806,1000626,00029C,0000328,1,14,1404,140405,1987,198701,191,392,1,392,191,201,20019
B,20010908,122806,1000766,00029B,0000328,1,14,1404,140405,1987,198701,191,249,5,1245,955,290,20019
D,20010908,122806,1000648,00029D,0000496,1,11,1101,110197,0338,033802,456,593,1,593,456,137,20019
C,20010908,122806,1000626,00029C,0000496,1,11,1101,110197,0338,033802,456,799,1,799,456,343,20019
B,20010908,122806,1000766,00029B,0000395,1,11,1118,111807,1556,155601,293,477,1,477,293,184,20019
D,20010908,122806,1000648,00029D,0000300,1,11,1101,110117,1006,100601,238,571,1,571,238,333,20019
C,20010908,122806,1000626,00029C,0000300,1,11,1101,110117,1006,100601,238,310,3,930,714,216,20019
B,20010908,122806,1000766,00029B,0000300,1,11,1101,110117,1006,100601,238,360,1,360,238,122,20019
D,20010908,122806,1000648,00029D,0000515,1,11,1119,111907,1477,147704,436,792,1,792,436,356,20019
C,20010908,122806,1000626,00029C,0000411,1,14,1406,140681,1053,105301,383,784,1,784,383,401,20019
B,20010908,122806,1000766,00029B,0000496,1,11,1101,110197,0338,033802,456,765,6,4590,2736,1854,20019
D,20010908,122806,1000648,00029D,0000328,1,14,1404,140405,1987,198701,191,249,1,249,191,58,20019
C,20010908,122806,1000626,00029C,0000373,1,11,1118,111897,1341,134100,91,142,1,142,91,51,20019
B,20010908,122806,1000766,00029B,0000373,1,11,1118,111897,1341,134100,91,231,4,924,364,560,20019
D,20010908,122806,1000648,00029D,0000411,1,14,1406,140681,1053,105301,383,543,1,543,383,160,20019
C,20010908,122806,1000626,00029C,0000515,1,11,1119,111907,1477,147704,436,567,1,567,436,131,20019
B,20010908,122806,1000766,00029B,0000515,1,11,1119,111907,1477,147704,436,740,1,740,436,304,20019
D,20010908,122806,1000648,00029D,0000395,1,11,1118,111807,1556,155601,293,543,1,543,293,250,20019
C,20010908,122806,1000626,00029C,0000395,1,11,1118,111807,1556,155601,293,625,1,625,293,332,20019
B,20010908,122806,1000766,00029B,0000411,1,14,1406,140681,1053,105301,383,823,5,4115,1915,2200,20019
D,20010908,144412,1000649,00128D,0000262,1,11,1110,111011,0013,001302,174,311,1,311,174,137,20019
C,20010908,144412,1000627,00128C,0000350,1,11,1102,110207,1263,126302,230,299,1,299,230,69,20019
B,20010908,141302,1000768,00285B,0000714,1,11,1116,111603,0477,047700,366,601,1,601,366,235,20019
D,20010908,144412,1000649,00128D,0000484,1,11,1105,110509,1221,122103,180,234,5,1170,900,270,20019
C,20010908,144412,1000627,00128C,0000484,1,11,1105,110509,1221,122103,180,320,1,320,180,140,20019
B,20010908,141302,1000768,00285B,0000560,1,11,1101,110133,1053,105300,373,485,1,485,373,112,20019
D,20010908,144412,1000649,00128D,0000350,1,11,1102,110207,1263,126302,230,474,6,2844,1380,1464,20019
C,20010908,144412,1000627,00128C,0000262,1,11,1110,111011,0013,001302,174,332,1,332,174,158,20019
B,20010908,144412,1000767,00128B,0000350,1,11,1102,110207,1263,126302,230,299,1,299,230,69,20019
A,20010908,122806,1000691,00029A,0000395,1,11,1118,111807,1556,155601,293,458,1,458,293,165,20019
B,20010908,144412,1000767,00128B,0000484,1,11,1105,110509,1221,122103,180,346,1,346,180,166,20019
A,20010908,122806,1000691,00029A,0000515,1,11,1119,111907,1477,147704,436,672,6,4032,2616,1416,20019
B,20010908,144412,1000767,00128B,0000262,1,11,1110,111011,0013,001302,174,291,1,291,174,117,20019
A,20010908,122806,1000691,00029A,0000373,1,11,1118,111897,1341,134100,91,147,1,147,91,56,20019
A,20010908,122806,1000691,00029A,0000411,1,14,1406,140681,1053,105301,383,590,1,590,383,207,20019
A,20010908,122806,1000691,00029A,0000328,1,14,1404,140405,1987,198701,191,365,1,365,191,174,20019
A,20010908,122806,1000691,00029A,0000496,1,11,1101,110197,0338,033802,456,593,1,593,456,137,20019
A,20010908,122806,1000691,00029A,0000300,1,11,1101,110117,1006,100601,238,310,1,310,238,72,20019
A,20010908,144412,1000692,00128A,0000484,1,11,1105,110509,1221,122103,180,847,1,847,180,667,20019
A,20010908,144412,1000692,00128A,0000350,1,11,1102,110207,1263,126302,230,397,1,397,230,167,20019
A,20010908,144412,1000692,00128A,0000262,1,11,1110,111011,0013,001302,174,296,1,296,174,122,20019
D,20010909,145817,1000651,00068D,0000666,1,11,1103,110301,0835,083500,283,368,1,368,283,85,20019
B,20010909,091815,1000772,00285B,0000452,1,11,1108,110802,0506,050602,235,496,1,496,235,261,20019
A,20010909,145817,1000694,00068A,0000495,1,11,1111,111113,0138,013801,247,407,1,407,247,160,20019
D,20010909,145817,1000651,00068D,0000338,1,14,1401,140105,1875,187504,331,622,5,3110,1655,1455,20019
B,20010909,091815,1000772,00285B,0000280,1,14,1403,140316,0175,017501,253,457,3,1371,759,612,20019
A,20010909,145817,1000694,00068A,0000338,1,14,1401,140105,1875,187504,331,431,1,431,331,100,20019
D,20010909,145817,1000651,00068D,0000495,1,11,1111,111113,0138,013801,247,322,1,322,247,75,20019
B,20010909,145817,1000770,00068B,0000666,1,11,1103,110301,0835,083500,283,368,1,368,283,85,20019
A,20010909,145817,1000694,00068A,0000666,1,11,1103,110301,0835,083500,283,368,1,368,283,85,20019
D,20010909,175227,1000652,00254D,0000315,1,14,1402,140205,0405,040501,290,477,1,477,290,187,20019
B,20010909,145817,1000770,00068B,0000495,1,11,1111,111113,0138,013801,247,608,1,608,247,361,20019
A,20010909,175227,1000695,00254A,0000735,1,13,1302,130205,1749,174903,323,420,6,2520,1938,582,20019
D,20010909,175227,1000652,00254D,0000634,1,11,1115,111503,0554,055401,183,273,1,273,183,90,20019
B,20010909,145817,1000770,00068B,0000338,1,14,1401,140105,1875,187504,331,508,1,508,331,177,20019
A,20010909,175227,1000695,00254A,0000332,1,11,1107,110721,0550,055003,354,653,1,653,354,299,20019
D,20010909,175227,1000652,00254D,0000332,1,11,1107,110721,0550,055003,354,514,1,514,354,160,20019
B,20010909,175227,1000771,00254B,0000735,1,13,1302,130205,1749,174903,323,420,5,2100,1615,485,20019
A,20010909,175227,1000695,00254A,0000500,1,11,1105,110504,1229,122901,412,700,5,3500,2060,1440,20019
D,20010909,175227,1000652,00254D,0000512,1,11,1118,111807,1133,113302,352,576,1,576,352,224,20019
B,20010909,175227,1000771,00254B,0000512,1,11,1118,111807,1133,113302,352,458,1,458,352,106,20019
A,20010909,175227,1000695,00254A,0000273,1,11,1113,111301,1850,185002,134,175,5,875,670,205,20019
D,20010909,175227,1000652,00254D,0000273,1,11,1113,111301,1850,185002,134,192,1,192,134,58,20019
B,20010909,175227,1000771,00254B,0000273,1,11,1113,111301,1850,185002,134,175,1,175,134,41,20019
A,20010909,175227,1000695,00254A,0000414,1,11,1117,111701,1705,170501,310,568,1,568,310,258,20019
D,20010909,175227,1000652,00254D,0000565,1,11,1116,111601,1327,132700,249,324,1,324,249,75,20019
B,20010909,175227,1000771,00254B,0000634,1,11,1115,111503,0554,055401,183,340,1,340,183,157,20019
A,20010909,175227,1000695,00254A,0000315,1,14,1402,140205,0405,040501,290,527,1,527,290,237,20019
D,20010909,175227,1000652,00254D,0000414,1,11,1117,111701,1705,170501,310,743,1,743,310,433,20019
B,20010909,175227,1000771,00254B,0000414,1,11,1117,111701,1705,170501,310,761,1,761,310,451,20019
A,20010909,175227,1000695,00254A,0000634,1,11,1115,111503,0554,055401,183,238,6,1428,1098,330,20019
D,20010909,175227,1000652,00254D,0000578,1,11,1115,111597,0104,010400,266,346,4,1384,1064,320,20019
B,20010909,175227,1000771,00254B,0000315,1,14,1402,140205,0405,040501,290,705,1,705,290,415,20019
A,20010909,175227,1000695,00254A,0000565,1,11,1116,111601,1327,132700,249,324,1,324,249,75,20019
D,20010909,175227,1000652,00254D,0000500,1,11,1105,110504,1229,122901,412,667,1,667,412,255,20019
B,20010909,175227,1000771,00254B,0000578,1,11,1115,111597,0104,010400,266,346,1,346,266,80,20019
A,20010909,175227,1000695,00254A,0000578,1,11,1115,111597,0104,010400,266,346,6,2076,1596,480,20019
D,20010909,175227,1000652,00254D,0000735,1,13,1302,130205,1749,174903,323,420,1,420,323,97,20019
B,20010909,175227,1000771,00254B,0000500,1,11,1105,110504,1229,122901,412,661,1,661,412,249,20019
A,20010909,175227,1000695,00254A,0000512,1,11,1118,111807,1133,113302,352,655,1,655,352,303,20019
D,20010909,180340,1000650,00066D,0000377,1,11,1105,110511,0302,030201,571,1087,1,1087,571,516,20019
B,20010909,175227,1000771,00254B,0000332,1,11,1107,110721,0550,055003,354,788,1,788,354,434,20019
A,20010909,180340,1000693,00066A,0000211,1,14,1404,140497,1634,163400,322,419,1,419,322,97,20019
D,20010909,180340,1000650,00066D,0000515,1,11,1119,111907,1477,147704,436,792,1,792,436,356,20019
B,20010909,175227,1000771,00254B,0000565,1,11,1116,111601,1327,132700,249,403,1,403,249,154,20019
A,20010909,180340,1000693,00066A,0000431,1,11,1101,110129,1705,170502,207,506,1,506,207,299,20019
D,20010909,180340,1000650,00066D,0000261,1,11,1111,111113,1771,177104,274,357,1,357,274,83,20019
B,20010909,180340,1000769,00066B,0000399,1,11,1113,111307,0939,093902,198,366,1,366,198,168,20019
A,20010909,180340,1000693,00066A,0000377,1,11,1105,110511,0302,030201,571,743,1,743,571,172,20019
D,20010909,180340,1000650,00066D,0000399,1,11,1113,111307,0939,093902,198,297,6,1782,1188,594,20019
B,20010909,180340,1000769,00066B,0000261,1,11,1111,111113,1771,177104,274,499,1,499,274,225,20019
A,20010909,180340,1000693,00066A,0000583,1,11,1108,110805,1238,123804,70,91,1,91,70,21,20019
D,20010909,180340,1000650,00066D,0000211,1,14,1404,140497,1634,163400,322,419,5,2095,1610,485,20019
B,20010909,180340,1000769,00066B,0000583,1,11,1108,110805,1238,123804,70,91,1,91,70,21,20019
A,20010909,180340,1000693,00066A,0000399,1,11,1113,111307,0939,093902,198,367,1,367,198,169,20019
D,20010909,180340,1000650,00066D,0000431,1,11,1101,110129,1705,170502,207,270,1,270,207,63,20019
B,20010909,180340,1000769,00066B,0000515,1,11,1119,111907,1477,147704,436,740,1,740,436,304,20019
A,20010909,180340,1000693,00066A,0000515,1,11,1119,111907,1477,147704,436,672,5,3360,2180,1180,20019
D,20010909,180340,1000650,00066D,0000583,1,11,1108,110805,1238,123804,70,130,1,130,70,60,20019
B,20010909,180340,1000769,00066B,0000377,1,11,1105,110511,0302,030201,571,1419,5,7095,2855,4240,20019
A,20010909,180340,1000693,00066A,0000261,1,11,1111,111113,1771,177104,274,357,1,357,274,83,20019
B,20010909,180340,1000769,00066B,0000431,1,11,1101,110129,1705,170502,207,270,5,1350,1035,315,20019
C,20010909,145817,1000629,00068C,0000666,1,11,1103,110301,0835,083500,283,368,1,368,283,85,20019
B,20010909,180340,1000769,00066B,0000211,1,14,1404,140497,1634,163400,322,419,1,419,322,97,20019
C,20010909,145817,1000629,00068C,0000495,1,11,1111,111113,0138,013801,247,455,1,455,247,208,20019
C,20010909,145817,1000629,00068C,0000338,1,14,1401,140105,1875,187504,331,431,5,2155,1655,500,20019
C,20010909,180340,1000628,00066C,0000399,1,11,1113,111307,0939,093902,198,306,1,306,198,108,20019
C,20010909,180340,1000628,00066C,0000261,1,11,1111,111113,1771,177104,274,357,1,357,274,83,20019
C,20010909,180340,1000628,00066C,0000377,1,11,1105,110511,0302,030201,571,891,1,891,571,320,20019
C,20010909,180340,1000628,00066C,0000211,1,14,1404,140497,1634,163400,322,419,1,419,322,97,20019
C,20010909,180340,1000628,00066C,0000431,1,11,1101,110129,1705,170502,207,443,1,443,207,236,20019
C,20010909,180340,1000628,00066C,0000583,1,11,1108,110805,1238,123804,70,149,5,745,350,395,20019
C,20010909,180340,1000628,00066C,0000515,1,11,1119,111907,1477,147704,436,567,1,567,436,131,20019
D,20010910,095005,1000654,00052D,0000216,1,11,1107,110707,1113,111304,189,246,1,246,189,57,20019
B,20010910,095005,1000774,00052B,0000674,1,11,1108,110801,1816,181600,119,155,1,155,119,36,20019
C,20010910,095005,1000631,00052C,0000674,1,11,1108,110801,1816,181600,119,155,5,775,595,180,20019
D,20010910,095005,1000654,00052D,0000674,1,11,1108,110801,1816,181600,119,155,1,155,119,36,20019
B,20010910,095005,1000774,00052B,0000331,1,11,1102,110207,0193,019301,275,358,6,2148,1650,498,20019
C,20010910,095005,1000631,00052C,0000111,1,12,1202,120297,0828,082802,408,531,1,531,408,123,20019
D,20010910,095005,1000654,00052D,0000331,1,11,1102,110207,0193,019301,275,584,1,584,275,309,20019
B,20010910,095005,1000774,00052B,0000584,1,11,1114,111401,1974,197400,316,411,3,1233,948,285,20019
C,20010910,095005,1000631,00052C,0000584,1,11,1114,111401,1974,197400,316,411,1,411,316,95,20019
D,20010910,095005,1000654,00052D,0000584,1,11,1114,111401,1974,197400,316,411,1,411,316,95,20019
B,20010910,095005,1000774,00052B,0000216,1,11,1107,110707,1113,111304,189,246,1,246,189,57,20019
C,20010910,095005,1000631,00052C,0000331,1,11,1102,110207,0193,019301,275,358,1,358,275,83,20019
D,20010910,095005,1000654,00052D,0000289,1,14,1406,140691,0678,067800,475,1061,1,1061,475,586,20019
B,20010910,095005,1000774,00052B,0000111,1,12,1202,120297,0828,082802,408,531,1,531,408,123,20019
C,20010910,095005,1000631,00052C,0000289,1,14,1406,140691,0678,067800,475,723,5,3615,2375,1240,20019
D,20010910,095005,1000654,00052D,0000111,1,12,1202,120297,0828,082802,408,531,5,2655,2040,615,20019
B,20010910,095005,1000774,00052B,0000289,1,14,1406,140691,0678,067800,475,882,1,882,475,407,20019
C,20010910,095005,1000631,00052C,0000216,1,11,1107,110707,1113,111304,189,293,1,293,189,104,20019
D,20010910,140711,1000655,00082D,0000678,1,14,1401,140101,0891,089104,291,379,1,379,291,88,20019
B,20010910,140711,1000775,00082B,0000480,1,13,1301,130131,1492,149206,320,624,1,624,320,304,20019
C,20010910,140711,1000632,00082C,0000678,1,14,1401,140101,0891,089104,291,379,1,379,291,88,20019
D,20010910,140711,1000655,00082D,0000215,1,11,1119,111907,0143,014301,99,129,5,645,495,150,20019
B,20010910,140711,1000775,00082B,0000678,1,14,1401,140101,0891,089104,291,379,1,379,291,88,20019
C,20010910,140711,1000632,00082C,0000522,1,13,1301,130121,1677,167705,261,514,1,514,261,253,20019
D,20010910,140711,1000655,00082D,0000463,1,14,1402,140211,0108,010800,333,433,1,433,333,100,20019
B,20010910,140711,1000775,00082B,0000215,1,11,1119,111907,0143,014301,99,129,5,645,495,150,20019
C,20010910,140711,1000632,00082C,0000267,1,11,1106,110603,0268,026800,423,734,5,3670,2115,1555,20019
D,20010910,140711,1000655,00082D,0000368,1,13,1301,130139,0054,005401,335,761,1,761,335,426,20019
B,20010910,140711,1000775,00082B,0000522,1,13,1301,130121,1677,167705,261,388,1,388,261,127,20019
C,20010910,140711,1000632,00082C,0000480,1,13,1301,130131,1492,149206,320,416,1,416,320,96,20019
D,20010910,140711,1000655,00082D,0000480,1,13,1301,130131,1492,149206,320,416,7,2912,2240,672,20019
B,20010910,140711,1000775,00082B,0000267,1,11,1106,110603,0268,026800,423,550,1,550,423,127,20019
C,20010910,140711,1000632,00082C,0000215,1,11,1119,111907,0143,014301,99,129,4,516,396,120,20019
D,20010910,140711,1000655,00082D,0000267,1,11,1106,110603,0268,026800,423,550,1,550,423,127,20019
B,20010910,140711,1000775,00082B,0000463,1,14,1402,140211,0108,010800,333,499,1,499,333,166,20019
C,20010910,140711,1000632,00082C,0000463,1,14,1402,140211,0108,010800,333,633,1,633,333,300,20019
D,20010910,140711,1000655,00082D,0000522,1,13,1301,130121,1677,167705,261,340,1,340,261,79,20019
B,20010910,140711,1000775,00082B,0000368,1,13,1301,130139,0054,005401,335,519,1,519,335,184,20019
C,20010910,140711,1000632,00082C,0000368,1,13,1301,130139,0054,005401,335,527,4,2108,1340,768,20019
D,20010910,143733,1000653,00032D,0000308,1,14,1404,140407,0707,070700,468,708,5,3540,2340,1200,20019
B,20010910,143733,1000773,00032B,0000567,1,11,1104,110403,0744,074400,364,474,1,474,364,110,20019
C,20010910,143733,1000630,00032C,0000467,1,11,1101,110115,0508,050800,173,225,1,225,173,52,20019
D,20010910,143733,1000653,00032D,0000567,1,11,1104,110403,0744,074400,364,474,6,2844,2184,660,20019
B,20010910,143733,1000773,00032B,0000467,1,11,1101,110115,0508,050800,173,274,1,274,173,101,20019
C,20010910,143733,1000630,00032C,0000328,1,14,1404,140405,1987,198701,191,392,5,1960,955,1005,20019
D,20010910,143733,1000653,00032D,0000328,1,14,1404,140405,1987,198701,191,249,1,249,191,58,20019
B,20010910,143733,1000773,00032B,0000308,1,14,1404,140407,0707,070700,468,1960,3,5880,1404,4476,20019
C,20010910,143733,1000630,00032C,0000419,1,11,1112,111211,0736,073600,296,488,1,488,296,192,20019
D,20010910,143733,1000653,00032D,0000467,1,11,1101,110115,0508,050800,173,274,5,1370,865,505,20019
B,20010910,143733,1000773,00032B,0000419,1,11,1112,111211,0736,073600,296,385,6,2310,1776,534,20019
C,20010910,143733,1000630,00032C,0000308,1,14,1404,140407,0707,070700,468,871,1,871,468,403,20019
D,20010910,143733,1000653,00032D,0000419,1,11,1112,111211,0736,073600,296,385,1,385,296,89,20019
B,20010910,143733,1000773,00032B,0000328,1,14,1404,140405,1987,198701,191,249,1,249,191,58,20019
C,20010910,143733,1000630,00032C,0000567,1,11,1104,110403,0744,074400,364,688,1,688,364,324,20019
A,20010910,095005,1000697,00052A,0000674,1,11,1108,110801,1816,181600,119,191,7,1337,833,504,20019
A,20010910,095005,1000697,00052A,0000289,1,14,1406,140691,0678,067800,475,791,1,791,475,316,20019
A,20010910,095005,1000697,00052A,0000584,1,11,1114,111401,1974,197400,316,411,5,2055,1580,475,20019
A,20010910,095005,1000697,00052A,0000331,1,11,1102,110207,0193,019301,275,358,6,2148,1650,498,20019
A,20010910,095005,1000697,00052A,0000216,1,11,1107,110707,1113,111304,189,246,6,1476,1134,342,20019
A,20010910,095005,1000697,00052A,0000111,1,12,1202,120297,0828,082802,408,531,1,531,408,123,20019
A,20010910,140711,1000698,00082A,0000480,1,13,1301,130131,1492,149206,320,501,1,501,320,181,20019
A,20010910,140711,1000698,00082A,0000215,1,11,1119,111907,0143,014301,99,161,1,161,99,62,20019
A,20010910,140711,1000698,00082A,0000678,1,14,1401,140101,0891,089104,291,379,1,379,291,88,20019
A,20010910,140711,1000698,00082A,0000368,1,13,1301,130139,0054,005401,335,530,4,2120,1340,780,20019
A,20010910,140711,1000698,00082A,0000522,1,13,1301,130121,1677,167705,261,586,1,586,261,325,20019
A,20010910,140711,1000698,00082A,0000267,1,11,1106,110603,0268,026800,423,550,1,550,423,127,20019
A,20010910,140711,1000698,00082A,0000463,1,14,1402,140211,0108,010800,333,596,1,596,333,263,20019
A,20010910,143733,1000696,00032A,0000308,1,14,1404,140407,0707,070700,468,759,3,2277,1404,873,20019
A,20010910,143733,1000696,00032A,0000419,1,11,1112,111211,0736,073600,296,664,1,664,296,368,20019
A,20010910,143733,1000696,00032A,0000328,1,14,1404,140405,1987,198701,191,365,1,365,191,174,20019
A,20010910,143733,1000696,00032A,0000467,1,11,1101,110115,0508,050800,173,225,4,900,692,208,20019
A,20010910,143733,1000696,00032A,0000567,1,11,1104,110403,0744,074400,364,474,5,2370,1820,550,20019
D,20010911,135933,1000659,00182D,0000343,1,11,1104,110407,0189,018903,384,500,3,1500,1152,348,20019
C,20010911,135933,1000636,00182C,0000301,1,14,1497,149797,1730,173005,154,281,5,1405,770,635,20019
A,20010911,135933,1000702,00182A,0000301,1,14,1497,149797,1730,173005,154,201,1,201,154,47,20019
D,20010911,135933,1000659,00182D,0000434,1,11,1105,110504,0523,052300,378,599,7,4193,2646,1547,20019
C,20010911,135933,1000636,00182C,0000434,1,11,1105,110504,0523,052300,378,492,1,492,378,114,20019
A,20010911,135933,1000702,00182A,0000434,1,11,1105,110504,0523,052300,378,635,1,635,378,257,20019
D,20010911,135933,1000659,00182D,0000118,1,14,1403,140323,0194,019404,255,332,1,332,255,77,20019
C,20010911,135933,1000636,00182C,0000231,1,12,1297,129797,1878,187801,472,614,3,1842,1416,426,20019
A,20010911,135933,1000702,00182A,0000118,1,14,1403,140323,0194,019404,255,332,1,332,255,77,20019
D,20010911,135933,1000659,00182D,0000301,1,14,1497,149797,1730,173005,154,201,4,804,616,188,20019
C,20010911,135933,1000636,00182C,0000118,1,14,1403,140323,0194,019404,255,332,1,332,255,77,20019
A,20010911,135933,1000702,00182A,0000343,1,11,1104,110407,0189,018903,384,500,1,500,384,116,20019
D,20010911,135933,1000659,00182D,0000231,1,12,1297,129797,1878,187801,472,614,1,614,472,142,20019
C,20010911,135933,1000636,00182C,0000343,1,11,1104,110407,0189,018903,384,500,1,500,384,116,20019
A,20010911,135933,1000702,00182A,0000231,1,12,1297,129797,1878,187801,472,699,1,699,472,227,20019
D,20010911,144301,1000660,00248D,0000494,1,11,1110,111009,1720,172003,236,370,5,1850,1180,670,20019
C,20010911,144301,1000637,00248C,0000658,1,11,1106,110601,0533,053304,216,281,5,1405,1080,325,20019
A,20010911,144301,1000703,00248A,0000658,1,11,1106,110601,0533,053304,216,281,3,843,648,195,20019
D,20010911,144301,1000660,00248D,0000354,1,11,1112,111211,0869,086900,188,291,4,1164,752,412,20019
C,20010911,144301,1000637,00248C,0000556,1,11,1102,110205,0420,042000,355,462,1,462,355,107,20019
A,20010911,144301,1000703,00248A,0000347,1,11,1119,111905,1646,164603,297,387,1,387,297,90,20019
D,20010911,144301,1000660,00248D,0000430,1,11,1102,110297,1287,128703,231,372,1,372,231,141,20019
C,20010911,144301,1000637,00248C,0000204,1,14,1403,140325,1196,119601,344,628,5,3140,1720,1420,20019
A,20010911,144301,1000703,00248A,0000556,1,11,1102,110205,0420,042000,355,462,1,462,355,107,20019
D,20010911,144301,1000660,00248D,0000204,1,14,1403,140325,1196,119601,344,448,4,1792,1376,416,20019
C,20010911,144301,1000637,00248C,0000572,1,11,1115,111507,1801,180100,421,548,5,2740,2105,635,20019
A,20010911,144301,1000703,00248A,0000160,1,14,1403,140325,0125,012500,124,162,6,972,744,228,20019
D,20010911,144301,1000660,00248D,0000497,1,11,1119,111997,0482,048203,542,913,6,5478,3252,2226,20019
C,20010911,144301,1000637,00248C,0000160,1,14,1403,140325,0125,012500,124,162,1,162,124,38,20019
A,20010911,144301,1000703,00248A,0000494,1,11,1110,111009,1720,172003,236,666,1,666,236,430,20019
D,20010911,144301,1000660,00248D,0000160,1,14,1403,140325,0125,012500,124,162,2,324,248,76,20019
C,20010911,144301,1000637,00248C,0000494,1,11,1110,111009,1720,172003,236,434,1,434,236,198,20019
A,20010911,144301,1000703,00248A,0000354,1,11,1112,111211,0869,086900,188,379,1,379,188,191,20019
D,20010911,144301,1000660,00248D,0000556,1,11,1102,110205,0420,042000,355,462,1,462,355,107,20019
C,20010911,144301,1000637,00248C,0000354,1,11,1112,111211,0869,086900,188,245,1,245,188,57,20019
A,20010911,144301,1000703,00248A,0000430,1,11,1102,110297,1287,128703,231,413,5,2065,1155,910,20019
D,20010911,144301,1000660,00248D,0000347,1,11,1119,111905,1646,164603,297,387,1,387,297,90,20019
C,20010911,144301,1000637,00248C,0000497,1,11,1119,111997,0482,048203,542,819,1,819,542,277,20019
A,20010911,144301,1000703,00248A,0000204,1,14,1403,140325,1196,119601,344,448,1,448,344,104,20019
D,20010911,144301,1000660,00248D,0000572,1,11,1115,111507,1801,180100,421,855,1,855,421,434,20019
C,20010911,144301,1000637,00248C,0000347,1,11,1119,111905,1646,164603,297,387,1,387,297,90,20019
A,20010911,144301,1000703,00248A,0000572,1,11,1115,111507,1801,180100,421,666,1,666,421,245,20019
D,20010911,144301,1000660,00248D,0000658,1,11,1106,110601,0533,053304,216,449,1,449,216,233,20019
C,20010911,144301,1000637,00248C,0000430,1,11,1102,110297,1287,128703,231,301,1,301,231,70,20019
A,20010911,144301,1000703,00248A,0000497,1,11,1119,111997,0482,048203,542,705,5,3525,2710,815,20019
D,20010911,145145,1000656,00078D,0000565,1,11,1116,111601,1327,132700,249,324,4,1296,996,300,20019
C,20010911,145145,1000633,00078C,0000565,1,11,1116,111601,1327,132700,249,324,1,324,249,75,20019
A,20010911,145145,1000699,00078A,0000565,1,11,1116,111601,1327,132700,249,324,1,324,249,75,20019
D,20010911,152738,1000658,00145D,0000202,1,11,1197,119701,1424,142402,306,398,1,398,306,92,20019
C,20010911,152738,1000635,00145C,0000310,1,14,1404,140403,1148,114803,298,496,1,496,298,198,20019
A,20010911,152738,1000701,00145A,0000287,1,14,1401,140197,1925,192500,148,274,1,274,148,126,20019
D,20010911,152738,1000658,00145D,0000503,1,14,1403,140327,0371,037101,262,440,5,2200,1310,890,20019
C,20010911,152738,1000635,00145C,0000418,1,11,1105,110501,1844,184400,197,257,1,257,197,60,20019
A,20010911,152738,1000701,00145A,0000418,1,11,1105,110501,1844,184400,197,311,1,311,197,114,20019
D,20010911,152738,1000658,00145D,0000370,1,11,1102,110211,1261,126101,224,353,1,353,224,129,20019
C,20010911,152738,1000635,00145C,0000202,1,11,1197,119701,1424,142402,306,398,4,1592,1224,368,20019
A,20010911,152738,1000701,00145A,0000370,1,11,1102,110211,1261,126101,224,350,1,350,224,126,20019
D,20010911,152738,1000658,00145D,0000418,1,11,1105,110501,1844,184400,197,310,3,930,591,339,20019
C,20010911,152738,1000635,00145C,0000503,1,14,1403,140327,0371,037101,262,341,4,1364,1048,316,20019
