shop,date,time,receipt,customer,product,CategoryCode1,CategoryCode2,CategoryCode4,CategoryCode6,manufacturer,brand,unitCost,unitPrice,quantity,amount,costAmount,profit,YearMonth
C,20011007,183834,1000724,00054C,0000491,1,13,1304,130497,0578,057800,377,796,1,796,377,419,200110
A,20011007,183834,1000795,00054A,0000325,1,14,1406,140663,1421,142101,388,631,1,631,388,243,200110
B,20011007,183834,1000885,00054B,0000491,1,13,1304,130497,0578,057800,377,591,5,2955,1885,1070,200110
C,20011007,183834,1000724,00054C,0000214,1,13,1302,130205,1230,123000,339,544,5,2720,1695,1025,200110
A,20011007,183834,1000795,00054A,0000214,1,13,1302,130205,1230,123000,339,441,1,441,339,102,200110
B,20011007,183834,1000885,00054B,0000349,1,13,1301,130198,1017,101703,247,521,1,521,247,274,200110
C,20011007,183834,1000724,00054C,0000270,1,11,1115,111507,0605,060502,238,379,1,379,238,141,200110
A,20011007,183834,1000795,00054A,0000270,1,11,1115,111507,0605,060502,238,357,1,357,238,119,200110
B,20011007,183834,1000885,00054B,0000270,1,11,1115,111507,0605,060502,238,310,1,310,238,72,200110
C,20011007,183834,1000724,00054C,0000349,1,13,1301,130198,1017,101703,247,322,1,322,247,75,200110
A,20011007,183834,1000795,00054A,0000349,1,13,1301,130198,1017,101703,247,581,1,581,247,334,200110
B,20011007,183834,1000885,00054B,0000325,1,14,1406,140663,1421,142101,388,720,1,720,388,332,200110
D,20011007,183834,1000748,00054D,0000315,1,14,1402,140205,0405,040501,290,477,3,1431,870,561,200110
D,20011007,183834,1000748,00054D,0000730,1,14,1401,140103,0691,069101,374,487,5,2435,1870,565,200110
D,20011007,183834,1000748,00054D,0000349,1,13,1301,130198,1017,101703,247,469,1,469,247,222,200110
D,20011007,183834,1000748,00054D,0000491,1,13,1304,130497,0578,057800,377,717,1,717,377,340,200110
D,20011007,183834,1000748,00054D,0000214,1,13,1302,130205,1230,123000,339,527,1,527,339,188,200110
D,20011007,183834,1000748,00054D,0000442,1,11,1101,110197,0266,026600,240,607,5,3035,1200,1835,200110
D,20011007,183834,1000748,00054D,0000325,1,14,1406,140663,1421,142101,388,710,1,710,388,322,200110
D,20011007,183834,1000748,00054D,0000270,1,11,1115,111507,0605,060502,238,383,1,383,238,145,200110
C,20011008,104852,1000725,00023C,0000462,1,14,1406,140681,1674,167405,231,512,1,512,231,281,200110
B,20011008,104852,1000886,00023B,0000523,1,13,1301,130139,0120,012000,392,644,6,3864,2352,1512,200110
D,20011008,104852,1000749,00023D,0000449,1,14,1406,140631,1215,121503,322,666,5,3330,1610,1720,200110
C,20011008,104852,1000725,00023C,0000302,1,11,1108,110801,0136,013601,251,455,7,3185,1757,1428,200110
B,20011008,104852,1000886,00023B,0000191,1,11,1117,111703,1508,150802,488,635,1,635,488,147,200110
D,20011008,104852,1000749,00023D,0000302,1,11,1108,110801,0136,013601,251,631,5,3155,1255,1900,200110
C,20011008,104852,1000725,00023C,0000523,1,13,1301,130139,0120,012000,392,510,1,510,392,118,200110
B,20011008,104852,1000886,00023B,0000462,1,14,1406,140681,1674,167405,231,350,1,350,231,119,200110
D,20011008,104852,1000749,00023D,0000462,1,14,1406,140681,1674,167405,231,508,5,2540,1155,1385,200110
C,20011008,104852,1000725,00023C,0000191,1,11,1117,111703,1508,150802,488,902,5,4510,2440,2070,200110
B,20011008,104852,1000886,00023B,0000302,1,11,1108,110801,0136,013601,251,327,5,1635,1255,380,200110
D,20011008,104852,1000749,00023D,0000320,1,14,1403,140327,1903,190301,95,140,1,140,95,45,200110
C,20011008,104852,1000725,00023C,0000449,1,14,1406,140631,1215,121503,322,541,1,541,322,219,200110
B,20011008,104852,1000886,00023B,0000510,1,11,1112,111209,1148,114804,324,509,5,2545,1620,925,200110
D,20011008,104852,1000749,00023D,0000510,1,11,1112,111209,1148,114804,324,777,1,777,324,453,200110
C,20011008,104852,1000725,00023C,0000158,1,14,1401,140111,1492,149204,426,554,1,554,426,128,200110
B,20011008,104852,1000886,00023B,0000320,1,14,1403,140327,1903,190301,95,142,1,142,95,47,200110
D,20011008,104852,1000749,00023D,0000191,1,11,1117,111703,1508,150802,488,635,1,635,488,147,200110
C,20011008,104852,1000725,00023C,0000510,1,11,1112,111209,1148,114804,324,422,1,422,324,98,200110
B,20011008,104852,1000886,00023B,0000449,1,14,1406,140631,1215,121503,322,547,5,2735,1610,1125,200110
D,20011008,104852,1000749,00023D,0000523,1,13,1301,130139,0120,012000,392,821,4,3284,1568,1716,200110
C,20011008,104852,1000725,00023C,0000320,1,14,1403,140327,1903,190301,95,124,1,124,95,29,200110
B,20011008,104852,1000886,00023B,0000158,1,14,1401,140111,1492,149204,426,764,1,764,426,338,200110
D,20011008,104852,1000749,00023D,0000158,1,14,1401,140111,1492,149204,426,554,1,554,426,128,200110
C,20011008,140943,1000728,00238C,0000424,1,11,1111,111113,1484,148401,226,371,1,371,226,145,200110
B,20011008,140943,1000889,00238B,0000424,1,11,1111,111113,1484,148401,226,351,1,351,226,125,200110
D,20011008,140943,1000752,00238D,0000424,1,11,1111,111113,1484,148401,226,379,1,379,226,153,200110
C,20011008,143002,1000727,00198C,0000302,1,11,1108,110801,0136,013601,251,455,4,1820,1004,816,200110
B,20011008,143002,1000888,00198B,0000302,1,11,1108,110801,0136,013601,251,327,1,327,251,76,200110
D,20011008,143002,1000751,00198D,0000369,1,11,1103,110301,0663,066302,210,390,1,390,210,180,200110
C,20011008,143002,1000727,00198C,0000369,1,11,1103,110301,0663,066302,210,377,3,1131,630,501,200110
B,20011008,143002,1000888,00198B,0000369,1,11,1103,110301,0663,066302,210,393,1,393,210,183,200110
D,20011008,143002,1000751,00198D,0000302,1,11,1108,110801,0136,013601,251,631,3,1893,753,1140,200110
C,20011008,193654,1000726,00025C,0000540,1,14,1403,140323,1789,178900,286,372,1,372,286,86,200110
B,20011008,143907,1000890,00282B,0000443,1,13,1301,130121,1886,188600,395,827,5,4135,1975,2160,200110
D,20011008,193654,1000750,00025D,0000487,1,11,1117,111705,0717,071700,207,385,1,385,207,178,200110
C,20011008,193654,1000726,00025C,0000339,1,11,1105,110501,1285,128501,430,864,5,4320,2150,2170,200110
B,20011008,143907,1000890,00282B,0000285,1,11,1110,111015,1516,151601,208,324,1,324,208,116,200110
D,20011008,193654,1000750,00025D,0000249,1,11,1103,110397,0393,039303,412,607,1,607,412,195,200110
C,20011008,193654,1000726,00025C,0000487,1,11,1117,111705,0717,071700,207,406,1,406,207,199,200110
B,20011008,143907,1000890,00282B,0000475,1,11,1101,110135,1067,106705,243,1030,4,4120,972,3148,200110
D,20011008,193654,1000750,00025D,0000432,1,11,1105,110509,1258,125804,331,768,5,3840,1655,2185,200110
C,20011008,193654,1000726,00025C,0000249,1,11,1103,110397,0393,039303,412,963,1,963,412,551,200110
B,20011008,143907,1000890,00282B,0000319,1,11,1101,110197,1895,189503,395,726,5,3630,1975,1655,200110
D,20011008,193654,1000750,00025D,0000379,1,12,1201,120197,1725,172506,243,542,1,542,243,299,200110
C,20011008,193654,1000726,00025C,0000379,1,12,1201,120197,1725,172506,243,316,1,316,243,73,200110
B,20011008,143907,1000890,00282B,0000442,1,11,1101,110197,0266,026600,240,379,1,379,240,139,200110
D,20011008,193654,1000750,00025D,0000540,1,14,1403,140323,1789,178900,286,372,1,372,286,86,200110
C,20011008,193654,1000726,00025C,0000438,1,14,1403,140309,1100,110001,208,520,1,520,208,312,200110
B,20011008,143907,1000890,00282B,0000341,1,11,1110,111007,1334,133400,122,314,1,314,122,192,200110
D,20011008,193654,1000750,00025D,0000339,1,11,1105,110501,1285,128501,430,559,5,2795,2150,645,200110
C,20011008,193654,1000726,00025C,0000396,1,14,1401,140103,1489,148900,404,639,1,639,404,235,200110
B,20011008,193654,1000887,00025B,0000396,1,14,1401,140103,1489,148900,404,610,7,4270,2828,1442,200110
D,20011008,193654,1000750,00025D,0000438,1,14,1403,140309,1100,110001,208,271,1,271,208,63,200110
C,20011008,193654,1000726,00025C,0000432,1,11,1105,110509,1258,125804,331,499,1,499,331,168,200110
B,20011008,193654,1000887,00025B,0000379,1,12,1201,120197,1725,172506,243,641,1,641,243,398,200110
D,20011008,193654,1000750,00025D,0000396,1,14,1401,140103,1489,148900,404,575,4,2300,1616,684,200110
C,20011008,193654,1000726,00025C,0000513,1,11,1110,111001,1955,195503,388,711,1,711,388,323,200110
B,20011008,193654,1000887,00025B,0000432,1,11,1105,110509,1258,125804,331,995,5,4975,1655,3320,200110
D,20011008,193654,1000750,00025D,0000513,1,11,1110,111001,1955,195503,388,505,3,1515,1164,351,200110
B,20011008,193654,1000887,00025B,0000339,1,11,1105,110501,1285,128501,430,865,5,4325,2150,2175,200110
A,20011008,104852,1000796,00023A,0000523,1,13,1301,130139,0120,012000,392,585,2,1170,784,386,200110
B,20011008,193654,1000887,00025B,0000438,1,14,1403,140309,1100,110001,208,515,1,515,208,307,200110
A,20011008,104852,1000796,00023A,0000158,1,14,1401,140111,1492,149204,426,554,1,554,426,128,200110
B,20011008,193654,1000887,00025B,0000249,1,11,1103,110397,0393,039303,412,536,1,536,412,124,200110
A,20011008,104852,1000796,00023A,0000510,1,11,1112,111209,1148,114804,324,422,1,422,324,98,200110
B,20011008,193654,1000887,00025B,0000540,1,14,1403,140323,1789,178900,286,482,3,1446,858,588,200110
A,20011008,104852,1000796,00023A,0000191,1,11,1117,111703,1508,150802,488,635,1,635,488,147,200110
B,20011008,193654,1000887,00025B,0000487,1,11,1117,111705,0717,071700,207,402,6,2412,1242,1170,200110
A,20011008,104852,1000796,00023A,0000462,1,14,1406,140681,1674,167405,231,797,1,797,231,566,200110
B,20011008,193654,1000887,00025B,0000513,1,11,1110,111001,1955,195503,388,697,1,697,388,309,200110
A,20011008,104852,1000796,00023A,0000302,1,11,1108,110801,0136,013601,251,403,1,403,251,152,200110
A,20011008,104852,1000796,00023A,0000449,1,14,1406,140631,1215,121503,322,837,5,4185,1610,2575,200110
A,20011008,104852,1000796,00023A,0000320,1,14,1403,140327,1903,190301,95,185,7,1295,665,630,200110
A,20011008,140943,1000799,00238A,0000424,1,11,1111,111113,1484,148401,226,294,1,294,226,68,200110
A,20011008,143002,1000798,00198A,0000302,1,11,1108,110801,0136,013601,251,403,1,403,251,152,200110
A,20011008,143002,1000798,00198A,0000369,1,11,1103,110301,0663,066302,210,273,1,273,210,63,200110
A,20011008,193654,1000797,00025A,0000438,1,14,1403,140309,1100,110001,208,271,1,271,208,63,200110
A,20011008,193654,1000797,00025A,0000396,1,14,1401,140103,1489,148900,404,877,1,877,404,473,200110
A,20011008,193654,1000797,00025A,0000432,1,11,1105,110509,1258,125804,331,512,1,512,331,181,200110
A,20011008,193654,1000797,00025A,0000379,1,12,1201,120197,1725,172506,243,729,1,729,243,486,200110
A,20011008,193654,1000797,00025A,0000487,1,11,1117,111705,0717,071700,207,270,1,270,207,63,200110
A,20011008,193654,1000797,00025A,0000339,1,11,1105,110501,1285,128501,430,559,1,559,430,129,200110
A,20011008,193654,1000797,00025A,0000540,1,14,1403,140323,1789,178900,286,504,1,504,286,218,200110
A,20011008,193654,1000797,00025A,0000249,1,11,1103,110397,0393,039303,412,536,6,3216,2472,744,200110
A,20011008,193654,1000797,00025A,0000513,1,11,1110,111001,1955,195503,388,715,1,715,388,327,200110
C,20011009,104951,1000731,00247C,0000355,1,14,1403,140309,0585,058501,336,437,5,2185,1680,505,200110
B,20011009,104951,1000893,00247B,0000353,1,11,1118,111803,1908,190802,266,505,1,505,266,239,200110
A,20011009,104951,1000802,00247A,0000355,1,14,1403,140309,0585,058501,336,437,1,437,336,101,200110
C,20011009,104951,1000731,00247C,0000407,1,14,1406,140631,0423,042305,259,493,1,493,259,234,200110
B,20011009,104951,1000893,00247B,0000458,1,11,1104,110415,1565,156500,393,511,1,511,393,118,200110
A,20011009,104951,1000802,00247A,0000407,1,14,1406,140631,0423,042305,259,391,5,1955,1295,660,200110
C,20011009,104951,1000731,00247C,0000353,1,11,1118,111803,1908,190802,266,346,1,346,266,80,200110
B,20011009,104951,1000893,00247B,0000355,1,14,1403,140309,0585,058501,336,671,1,671,336,335,200110
A,20011009,104951,1000802,00247A,0000353,1,11,1118,111803,1908,190802,266,346,1,346,266,80,200110
C,20011009,104951,1000731,00247C,0000458,1,11,1104,110415,1565,156500,393,804,1,804,393,411,200110
B,20011009,104951,1000893,00247B,0000407,1,14,1406,140631,0423,042305,259,381,8,3048,2072,976,200110
A,20011009,104951,1000802,00247A,0000458,1,11,1104,110415,1565,156500,393,511,1,511,393,118,200110
C,20011009,142946,1000730,00203C,0000306,1,13,1301,130135,0536,053604,288,488,5,2440,1440,1000,200110
B,20011009,142946,1000892,00203B,0000323,1,14,1406,140697,1714,171400,327,539,1,539,327,212,200110
A,20011009,142946,1000801,00203A,0000323,1,14,1406,140697,1714,171400,327,525,1,525,327,198,200110
C,20011009,142946,1000730,00203C,0000323,1,14,1406,140697,1714,171400,327,619,1,619,327,292,200110
B,20011009,142946,1000892,00203B,0000306,1,13,1301,130135,0536,053604,288,649,6,3894,1728,2166,200110
A,20011009,142946,1000801,00203A,0000306,1,13,1301,130135,0536,053604,288,375,1,375,288,87,200110
C,20011009,161158,1000729,00144C,0000385,1,11,1106,110605,1175,117501,278,387,1,387,278,109,200110
B,20011009,161158,1000891,00144B,0000385,1,11,1106,110605,1175,117501,278,440,1,440,278,162,200110
A,20011009,161158,1000800,00144A,0000455,1,14,1406,140681,0361,036103,376,571,1,571,376,195,200110
C,20011009,161158,1000729,00144C,0000264,1,11,1115,111509,0969,096902,469,610,1,610,469,141,200110
B,20011009,161158,1000891,00144B,0000264,1,11,1115,111509,0969,096902,469,610,1,610,469,141,200110
A,20011009,161158,1000800,00144A,0000259,1,11,1106,110697,0061,006101,263,342,5,1710,1315,395,200110
C,20011009,161158,1000729,00144C,0000455,1,14,1406,140681,0361,036103,376,489,1,489,376,113,200110
B,20011009,161158,1000891,00144B,0000386,1,11,1107,110707,1659,165902,232,382,5,1910,1160,750,200110
A,20011009,161158,1000800,00144A,0000428,1,11,1107,110791,0126,012600,215,442,5,2210,1075,1135,200110
C,20011009,161158,1000729,00144C,0000259,1,11,1106,110697,0061,006101,263,574,1,574,263,311,200110
B,20011009,161158,1000891,00144B,0000259,1,11,1106,110697,0061,006101,263,439,1,439,263,176,200110
A,20011009,161158,1000800,00144A,0000384,1,14,1402,140205,0556,055600,286,962,6,5772,1716,4056,200110
C,20011009,161158,1000729,00144C,0000386,1,11,1107,110707,1659,165902,232,429,5,2145,1160,985,200110
B,20011009,161158,1000891,00144B,0000428,1,11,1107,110791,0126,012600,215,280,1,280,215,65,200110
A,20011009,161158,1000800,00144A,0000477,1,11,1104,110411,1463,146303,575,1208,5,6040,2875,3165,200110
C,20011009,161158,1000729,00144C,0000370,1,11,1102,110211,1261,126101,224,343,1,343,224,119,200110
B,20011009,161158,1000891,00144B,0000370,1,11,1102,110211,1261,126101,224,361,1,361,224,137,200110
A,20011009,161158,1000800,00144A,0000370,1,11,1102,110211,1261,126101,224,350,6,2100,1344,756,200110
C,20011009,161158,1000729,00144C,0000477,1,11,1104,110411,1463,146303,575,748,1,748,575,173,200110
B,20011009,161158,1000891,00144B,0000384,1,14,1402,140205,0556,055600,286,482,1,482,286,196,200110
A,20011009,161158,1000800,00144A,0000264,1,11,1115,111509,0969,096902,469,677,1,677,469,208,200110
C,20011009,161158,1000729,00144C,0000384,1,14,1402,140205,0556,055600,286,483,1,483,286,197,200110
B,20011009,161158,1000891,00144B,0000477,1,11,1104,110411,1463,146303,575,1064,5,5320,2875,2445,200110
A,20011009,161158,1000800,00144A,0000386,1,11,1107,110707,1659,165902,232,445,6,2670,1392,1278,200110
C,20011009,161158,1000729,00144C,0000428,1,11,1107,110791,0126,012600,215,363,1,363,215,148,200110
B,20011009,161158,1000891,00144B,0000455,1,14,1406,140681,0361,036103,376,592,5,2960,1880,1080,200110
A,20011009,161158,1000800,00144A,0000385,1,11,1106,110605,1175,117501,278,362,1,362,278,84,200110
D,20011009,104951,1000755,00247D,0000355,1,14,1403,140309,0585,058501,336,676,5,3380,1680,1700,200110
D,20011009,104951,1000755,00247D,0000407,1,14,1406,140631,0423,042305,259,385,1,385,259,126,200110
D,20011009,104951,1000755,00247D,0000353,1,11,1118,111803,1908,190802,266,346,4,1384,1064,320,200110
D,20011009,104951,1000755,00247D,0000458,1,11,1104,110415,1565,156500,393,643,7,4501,2751,1750,200110
D,20011009,142946,1000754,00203D,0000323,1,14,1406,140697,1714,171400,327,823,5,4115,1635,2480,200110
D,20011009,142946,1000754,00203D,0000306,1,13,1301,130135,0536,053604,288,627,6,3762,1728,2034,200110
D,20011009,161158,1000753,00144D,0000455,1,14,1406,140681,0361,036103,376,489,1,489,376,113,200110
D,20011009,161158,1000753,00144D,0000384,1,14,1402,140205,0556,055600,286,450,1,450,286,164,200110
D,20011009,161158,1000753,00144D,0000477,1,11,1104,110411,1463,146303,575,748,5,3740,2875,865,200110
D,20011009,161158,1000753,00144D,0000370,1,11,1102,110211,1261,126101,224,353,6,2118,1344,774,200110
D,20011009,161158,1000753,00144D,0000428,1,11,1107,110791,0126,012600,215,333,5,1665,1075,590,200110
D,20011009,161158,1000753,00144D,0000385,1,11,1106,110605,1175,117501,278,362,1,362,278,84,200110
D,20011009,161158,1000753,00144D,0000386,1,11,1107,110707,1659,165902,232,456,1,456,232,224,200110
D,20011009,161158,1000753,00144D,0000259,1,11,1106,110697,0061,006101,263,427,7,2989,1841,1148,200110
D,20011009,161158,1000753,00144D,0000264,1,11,1115,111509,0969,096902,469,610,1,610,469,141,200110
C,20011010,092154,1000737,00242C,0000420,1,11,1102,110211,0376,037601,255,502,2,1004,510,494,200110
A,20011010,092154,1000808,00242A,0000420,1,11,1102,110211,0376,037601,255,382,1,382,255,127,200110
D,20011010,092154,1000761,00242D,0000420,1,11,1102,110211,0376,037601,255,569,1,569,255,314,200110
C,20011010,102533,1000735,00169C,0000741,1,11,1103,110301,0034,003401,198,258,1,258,198,60,200110
A,20011010,102533,1000806,00169A,0000741,1,11,1103,110301,0034,003401,198,258,1,258,198,60,200110
D,20011010,102533,1000759,00169D,0000422,1,14,1406,140671,1639,163900,459,597,1,597,459,138,200110
C,20011010,102533,1000735,00169C,0000422,1,14,1406,140671,1639,163900,459,597,1,597,459,138,200110
A,20011010,102533,1000806,00169A,0000554,1,11,1108,110807,1716,171603,250,680,1,680,250,430,200110
D,20011010,102533,1000759,00169D,0000741,1,11,1103,110301,0034,003401,198,258,5,1290,990,300,200110
C,20011010,102533,1000735,00169C,0000554,1,11,1108,110807,1716,171603,250,433,1,433,250,183,200110
A,20011010,102533,1000806,00169A,0000422,1,14,1406,140671,1639,163900,459,597,1,597,459,138,200110
D,20011010,102533,1000759,00169D,0000554,1,11,1108,110807,1716,171603,250,325,1,325,250,75,200110
C,20011010,105155,1000732,00068C,0000112,1,11,1105,110597,0473,047302,252,328,7,2296,1764,532,200110
A,20011010,105155,1000803,00068A,0000291,1,11,1112,111211,1364,136402,272,506,5,2530,1360,1170,200110
D,20011010,105155,1000756,00068D,0000112,1,11,1105,110597,0473,047302,252,328,1,328,252,76,200110
C,20011010,105155,1000732,00068C,0000411,1,14,1406,140681,1053,105301,383,784,1,784,383,401,200110
A,20011010,105155,1000803,00068A,0000411,1,14,1406,140681,1053,105301,383,590,1,590,383,207,200110
D,20011010,105155,1000756,00068D,0000411,1,14,1406,140681,1053,105301,383,627,5,3135,1915,1220,200110
C,20011010,105155,1000732,00068C,0000291,1,11,1112,111211,1364,136402,272,639,1,639,272,367,200110
A,20011010,105155,1000803,00068A,0000112,1,11,1105,110597,0473,047302,252,328,6,1968,1512,456,200110
D,20011010,105155,1000756,00068D,0000291,1,11,1112,111211,1364,136402,272,573,1,573,272,301,200110
C,20011010,105155,1000732,00068C,0000410,1,11,1121,112197,0701,070100,281,442,6,2652,1686,966,200110
A,20011010,105155,1000803,00068A,0000410,1,11,1121,112197,0701,070100,281,741,4,2964,1124,1840,200110
D,20011010,105155,1000756,00068D,0000410,1,11,1121,112197,0701,070100,281,366,5,1830,1405,425,200110
C,20011010,120405,1000736,00198C,0000371,1,11,1120,112005,0438,043802,400,1142,5,5710,2000,3710,200110
A,20011010,120405,1000807,00198A,0000371,1,11,1120,112005,0438,043802,400,911,5,4555,2000,2555,200110
D,20011010,120405,1000760,00198D,0000377,1,11,1105,110511,0302,030201,571,1087,1,1087,571,516,200110
C,20011010,120405,1000736,00198C,0000466,1,14,1401,140105,0590,059003,408,531,1,531,408,123,200110
A,20011010,120405,1000807,00198A,0000531,1,11,1117,111701,0158,015803,192,250,1,250,192,58,200110
D,20011010,120405,1000760,00198D,0000466,1,14,1401,140105,0590,059003,408,611,4,2444,1632,812,200110
C,20011010,120405,1000736,00198C,0000581,1,13,1303,130301,0586,058602,281,481,1,481,281,200,200110
A,20011010,120405,1000807,00198A,0000377,1,11,1105,110511,0302,030201,571,743,5,3715,2855,860,200110
D,20011010,120405,1000760,00198D,0000371,1,11,1120,112005,0438,043802,400,520,1,520,400,120,200110
C,20011010,120405,1000736,00198C,0000377,1,11,1105,110511,0302,030201,571,891,1,891,571,320,200110
A,20011010,120405,1000807,00198A,0000581,1,13,1303,130301,0586,058602,281,522,5,2610,1405,1205,200110
D,20011010,120405,1000760,00198D,0000581,1,13,1303,130301,0586,058602,281,366,1,366,281,85,200110
C,20011010,120405,1000736,00198C,0000531,1,11,1117,111701,0158,015803,192,305,1,305,192,113,200110
A,20011010,120405,1000807,00198A,0000466,1,14,1401,140105,0590,059003,408,897,1,897,408,489,200110
D,20011010,120405,1000760,00198D,0000531,1,11,1117,111701,0158,015803,192,250,1,250,192,58,200110
C,20011010,120405,1000736,00198C,0000490,1,13,1301,130123,0887,088701,357,465,1,465,357,108,200110
A,20011010,120405,1000807,00198A,0000490,1,13,1301,130123,0887,088701,357,465,1,465,357,108,200110
D,20011010,120405,1000760,00198D,0000490,1,13,1301,130123,0887,088701,357,908,1,908,357,551,200110
C,20011010,190059,1000733,00070C,0000333,1,14,1403,140309,1633,163302,468,707,1,707,468,239,200110
A,20011010,190059,1000804,00070A,0000345,1,11,1121,112105,0188,018800,343,1796,1,1796,343,1453,200110
D,20011010,190059,1000757,00070D,0000333,1,14,1403,140309,1633,163302,468,766,1,766,468,298,200110
C,20011010,190059,1000733,00070C,0000455,1,14,1406,140681,0361,036103,376,489,3,1467,1128,339,200110
A,20011010,190059,1000804,00070A,0000480,1,13,1301,130131,1492,149206,320,709,1,709,320,389,200110
D,20011010,190059,1000757,00070D,0000455,1,14,1406,140681,0361,036103,376,584,1,584,376,208,200110
C,20011010,190059,1000733,00070C,0000345,1,11,1121,112105,0188,018800,343,672,1,672,343,329,200110
A,20011010,190059,1000804,00070A,0000333,1,14,1403,140309,1633,163302,468,1077,1,1077,468,609,200110
D,20011010,190059,1000757,00070D,0000374,1,11,1117,111701,0151,015100,329,537,1,537,329,208,200110
C,20011010,190059,1000733,00070C,0000480,1,13,1301,130131,1492,149206,320,416,1,416,320,96,200110
A,20011010,190059,1000804,00070A,0000455,1,14,1406,140681,0361,036103,376,571,1,571,376,195,200110
D,20011010,190059,1000757,00070D,0000460,1,14,1406,140661,0597,059700,101,223,1,223,101,122,200110
C,20011010,190059,1000733,00070C,0000272,1,11,1101,110137,0679,067901,150,195,3,585,450,135,200110
A,20011010,190059,1000804,00070A,0000374,1,11,1117,111701,0151,015100,329,543,7,3801,2303,1498,200110
D,20011010,190059,1000757,00070D,0000328,1,14,1404,140405,1987,198701,191,249,1,249,191,58,200110
C,20011010,190059,1000733,00070C,0000460,1,14,1406,140661,0597,059700,101,132,1,132,101,31,200110
A,20011010,190059,1000804,00070A,0000460,1,14,1406,140661,0597,059700,101,197,1,197,101,96,200110
D,20011010,190059,1000757,00070D,0000480,1,13,1301,130131,1492,149206,320,416,1,416,320,96,200110
C,20011010,190059,1000733,00070C,0000328,1,14,1404,140405,1987,198701,191,392,1,392,191,201,200110
A,20011010,190059,1000804,00070A,0000328,1,14,1404,140405,1987,198701,191,365,5,1825,955,870,200110
D,20011010,190059,1000757,00070D,0000272,1,11,1101,110137,0679,067901,150,195,4,780,600,180,200110
C,20011010,190059,1000733,00070C,0000374,1,11,1117,111701,0151,015100,329,614,5,3070,1645,1425,200110
A,20011010,190059,1000804,00070A,0000272,1,11,1101,110137,0679,067901,150,369,1,369,150,219,200110
D,20011010,190059,1000757,00070D,0000345,1,11,1121,112105,0188,018800,343,446,1,446,343,103,200110
C,20011010,191920,1000734,00138C,0000623,1,11,1104,110403,1403,140303,550,715,1,715,550,165,200110
A,20011010,191920,1000805,00138A,0000498,1,11,1119,111903,0463,046307,192,457,1,457,192,265,200110
D,20011010,191920,1000758,00138D,0000420,1,11,1102,110211,0376,037601,255,569,1,569,255,314,200110
C,20011010,191920,1000734,00138C,0000337,1,11,1101,110105,1021,102100,179,410,1,410,179,231,200110
A,20011010,191920,1000805,00138A,0000337,1,11,1101,110105,1021,102100,179,233,5,1165,895,270,200110
D,20011010,191920,1000758,00138D,0000337,1,11,1101,110105,1021,102100,179,233,1,233,179,54,200110
C,20011010,191920,1000734,00138C,0000534,1,11,1104,110415,1226,122600,374,572,5,2860,1870,990,200110
A,20011010,191920,1000805,00138A,0000556,1,11,1102,110205,0420,042000,355,462,5,2310,1775,535,200110
D,20011010,191920,1000758,00138D,0000556,1,11,1102,110205,0420,042000,355,713,5,3565,1775,1790,200110
C,20011010,191920,1000734,00138C,0000561,1,11,1102,110209,0208,020801,308,401,1,401,308,93,200110
A,20011010,191920,1000805,00138A,0000502,1,11,1107,110703,0725,072501,110,179,5,895,550,345,200110
D,20011010,191920,1000758,00138D,0000623,1,11,1104,110403,1403,140303,550,886,1,886,550,336,200110
C,20011010,191920,1000734,00138C,0000556,1,11,1102,110205,0420,042000,355,462,5,2310,1775,535,200110
A,20011010,191920,1000805,00138A,0000623,1,11,1104,110403,1403,140303,550,715,4,2860,2200,660,200110
D,20011010,191920,1000758,00138D,0000498,1,11,1119,111903,0463,046307,192,523,1,523,192,331,200110
C,20011010,191920,1000734,00138C,0000445,1,11,1119,111901,0621,062100,357,691,1,691,357,334,200110
A,20011010,191920,1000805,00138A,0000561,1,11,1102,110209,0208,020801,308,703,1,703,308,395,200110
D,20011010,191920,1000758,00138D,0000445,1,11,1119,111901,0621,062100,357,507,2,1014,714,300,200110
C,20011010,191920,1000734,00138C,0000498,1,11,1119,111903,0463,046307,192,306,1,306,192,114,200110
A,20011010,191920,1000805,00138A,0000420,1,11,1102,110211,0376,037601,255,382,1,382,255,127,200110
D,20011010,191920,1000758,00138D,0000534,1,11,1104,110415,1226,122600,374,779,1,779,374,405,200110
C,20011010,191920,1000734,00138C,0000502,1,11,1107,110703,0725,072501,110,365,1,365,110,255,200110
A,20011010,191920,1000805,00138A,0000445,1,11,1119,111901,0621,062100,357,532,1,532,357,175,200110
D,20011010,191920,1000758,00138D,0000502,1,11,1107,110703,0725,072501,110,167,1,167,110,57,200110
C,20011010,191920,1000734,00138C,0000420,1,11,1102,110211,0376,037601,255,502,5,2510,1275,1235,200110
A,20011010,191920,1000805,00138A,0000534,1,11,1104,110415,1226,122600,374,775,1,775,374,401,200110
D,20011010,191920,1000758,00138D,0000561,1,11,1102,110209,0208,020801,308,401,1,401,308,93,200110
C,20011010,201638,1000738,00247C,0000082,1,11,1111,111113,1739,173902,147,192,1,192,147,45,200110
A,20011010,201638,1000809,00247A,0000401,1,11,1121,112105,1216,121600,265,345,1,345,265,80,200110
D,20011010,201638,1000762,00247D,0000309,1,13,1303,130301,0394,039401,308,574,1,574,308,266,200110
C,20011010,201638,1000738,00247C,0000622,1,11,1120,112005,0449,044901,230,299,1,299,230,69,200110
