shop,date,time,receipt,customer,product,CategoryCode1,CategoryCode2,CategoryCode4,CategoryCode6,manufacturer,brand,unitCost,unitPrice,quantity,amount,costAmount,profit,YearMonth
B,20010307,170553,1000062,00045B,0000260,1,11,1121,112107,1431,143106,325,423,1,423,325,98,20013
C,20010307,170553,1000056,00045C,0000260,1,11,1121,112107,1431,143106,325,497,5,2485,1625,860,20013
D,20010307,170553,1000059,00045D,0000598,1,14,1406,140621,1747,174700,206,381,1,381,206,175,20013
A,20010307,170553,1000061,00045A,0000228,1,14,1402,140205,0749,074904,325,423,6,2538,1950,588,20013
B,20010307,170553,1000062,00045B,0000228,1,14,1402,140205,0749,074904,325,423,1,423,325,98,20013
C,20010307,170553,1000056,00045C,0000252,1,14,1404,140401,0153,015302,238,310,6,1860,1428,432,20013
D,20010307,170553,1000059,00045D,0000260,1,11,1121,112107,1431,143106,325,423,1,423,325,98,20013
A,20010307,170553,1000061,00045A,0000322,1,13,1303,130303,0606,060602,213,277,6,1662,1278,384,20013
B,20010307,170553,1000062,00045B,0000366,1,14,1403,140315,1610,161001,237,309,1,309,237,72,20013
C,20010307,170553,1000056,00045C,0000228,1,14,1402,140205,0749,074904,325,423,1,423,325,98,20013
D,20010307,170553,1000059,00045D,0000228,1,14,1402,140205,0749,074904,325,423,1,423,325,98,20013
A,20010307,170553,1000061,00045A,0000260,1,11,1121,112107,1431,143106,325,423,5,2115,1625,490,20013
B,20010307,170553,1000062,00045B,0000252,1,14,1404,140401,0153,015302,238,310,5,1550,1190,360,20013
C,20010308,120312,1000060,00250C,0000406,1,11,1106,110603,1789,178902,485,631,1,631,485,146,20013
D,20010308,142353,1000061,00080D,0000429,1,11,1119,111997,1117,111700,295,384,1,384,295,89,20013
A,20010308,113514,1000064,00112A,0000050,1,11,1105,110511,0984,098404,277,361,1,361,277,84,20013
B,20010308,101220,1000067,00292B,0000479,1,13,1301,130127,1293,129301,188,330,1,330,188,142,20013
C,20010308,113514,1000059,00112C,0000050,1,11,1105,110511,0984,098404,277,361,1,361,277,84,20013
D,20010308,113514,1000062,00112D,0000376,1,11,1119,111905,0346,034600,359,467,4,1868,1436,432,20013
A,20010308,113514,1000064,00112A,0000346,1,13,1301,130129,0518,051802,380,494,1,494,380,114,20013
B,20010308,142353,1000064,00080B,0000562,1,11,1101,110142,1440,144003,415,540,1,540,415,125,20013
C,20010308,113514,1000059,00112C,0000351,1,11,1113,111397,0745,074501,227,296,1,296,227,69,20013
D,20010308,113514,1000062,00112D,0000361,1,11,1121,112105,0799,079901,339,441,1,441,339,102,20013
A,20010308,113514,1000064,00112A,0000376,1,11,1119,111905,0346,034600,359,467,1,467,359,108,20013
B,20010308,113514,1000065,00112B,0000361,1,11,1121,112105,0799,079901,339,601,1,601,339,262,20013
C,20010308,113514,1000059,00112C,0000346,1,13,1301,130129,0518,051802,380,494,1,494,380,114,20013
D,20010308,113514,1000062,00112D,0000050,1,11,1105,110511,0984,098404,277,361,1,361,277,84,20013
A,20010308,113514,1000064,00112A,0000351,1,11,1113,111397,0745,074501,227,296,1,296,227,69,20013
B,20010308,101220,1000067,00292B,0000427,1,11,1105,110503,1032,103200,305,397,3,1191,915,276,20013
C,20010308,113514,1000059,00112C,0000179,1,14,1403,140309,1551,155101,351,457,1,457,351,106,20013
D,20010308,113514,1000062,00112D,0000354,1,11,1112,111211,0869,086900,188,245,3,735,564,171,20013
A,20010308,113514,1000064,00112A,0000179,1,14,1403,140309,1551,155101,351,457,1,457,351,106,20013
B,20010308,101220,1000067,00292B,0000327,1,13,1302,130297,0471,047101,357,465,5,2325,1785,540,20013
C,20010308,113514,1000059,00112C,0000361,1,11,1121,112105,0799,079901,339,441,1,441,339,102,20013
D,20010308,113514,1000062,00112D,0000179,1,14,1403,140309,1551,155101,351,457,1,457,351,106,20013
A,20010308,113514,1000064,00112A,0000354,1,11,1112,111211,0869,086900,188,245,1,245,188,57,20013
B,20010308,101220,1000067,00292B,0000641,1,14,1401,140105,0760,076001,180,234,1,234,180,54,20013
C,20010308,113514,1000059,00112C,0000354,1,11,1112,111211,0869,086900,188,245,1,245,188,57,20013
D,20010308,113514,1000062,00112D,0000346,1,13,1301,130129,0518,051802,380,494,1,494,380,114,20013
A,20010308,113514,1000064,00112A,0000361,1,11,1121,112105,0799,079901,339,441,1,441,339,102,20013
B,20010308,113514,1000065,00112B,0000050,1,11,1105,110511,0984,098404,277,361,1,361,277,84,20013
C,20010308,120312,1000060,00250C,0000140,1,14,1403,140325,1038,103804,264,344,1,344,264,80,20013
D,20010308,113514,1000062,00112D,0000351,1,11,1113,111397,0745,074501,227,296,7,2072,1589,483,20013
A,20010308,120312,1000065,00250A,0000406,1,11,1106,110603,1789,178902,485,631,1,631,485,146,20013
B,20010308,113514,1000065,00112B,0000351,1,11,1113,111397,0745,074501,227,296,6,1776,1362,414,20013
C,20010308,120312,1000060,00250C,0000527,1,11,1114,111405,1862,186203,240,312,1,312,240,72,20013
D,20010308,120312,1000063,00250D,0000476,1,11,1111,111111,0405,040502,258,336,5,1680,1290,390,20013
A,20010308,120312,1000065,00250A,0000140,1,14,1403,140325,1038,103804,264,344,1,344,264,80,20013
B,20010308,113514,1000065,00112B,0000179,1,14,1403,140309,1551,155101,351,457,1,457,351,106,20013
C,20010308,120312,1000060,00250C,0000294,1,14,1406,140681,0694,069401,236,307,6,1842,1416,426,20013
D,20010308,120312,1000063,00250D,0000294,1,14,1406,140681,0694,069401,236,307,5,1535,1180,355,20013
A,20010308,120312,1000065,00250A,0000527,1,11,1114,111405,1862,186203,240,312,5,1560,1200,360,20013
B,20010308,113514,1000065,00112B,0000376,1,11,1119,111905,0346,034600,359,467,1,467,359,108,20013
C,20010308,120312,1000060,00250C,0000414,1,11,1117,111701,1705,170501,310,523,1,523,310,213,20013
D,20010308,120312,1000063,00250D,0000406,1,11,1106,110603,1789,178902,485,631,4,2524,1940,584,20013
A,20010308,120312,1000065,00250A,0000371,1,11,1120,112005,0438,043802,400,520,1,520,400,120,20013
B,20010308,113514,1000065,00112B,0000346,1,13,1301,130129,0518,051802,380,555,6,3330,2280,1050,20013
C,20010308,120312,1000060,00250C,0000371,1,11,1120,112005,0438,043802,400,520,3,1560,1200,360,20013
D,20010308,120312,1000063,00250D,0000385,1,11,1106,110605,1175,117501,278,362,1,362,278,84,20013
A,20010308,120312,1000065,00250A,0000535,1,11,1105,110504,1013,101300,376,489,1,489,376,113,20013
B,20010308,113514,1000065,00112B,0000354,1,11,1112,111211,0869,086900,188,245,1,245,188,57,20013
C,20010308,120312,1000060,00250C,0000385,1,11,1106,110605,1175,117501,278,362,1,362,278,84,20013
D,20010308,142353,1000061,00080D,0000562,1,11,1101,110142,1440,144003,415,540,5,2700,2075,625,20013
A,20010308,120312,1000065,00250A,0000385,1,11,1106,110605,1175,117501,278,362,1,362,278,84,20013
B,20010308,101220,1000067,00292B,0000462,1,14,1406,140681,1674,167405,231,301,1,301,231,70,20013
C,20010308,120312,1000060,00250C,0000476,1,11,1111,111111,0405,040502,258,336,1,336,258,78,20013
D,20010308,120312,1000063,00250D,0000371,1,11,1120,112005,0438,043802,400,520,6,3120,2400,720,20013
A,20010308,120312,1000065,00250A,0000476,1,11,1111,111111,0405,040502,258,336,1,336,258,78,20013
B,20010308,120312,1000066,00250B,0000535,1,11,1105,110504,1013,101300,376,489,1,489,376,113,20013
C,20010308,120312,1000060,00250C,0000535,1,11,1105,110504,1013,101300,376,587,1,587,376,211,20013
D,20010308,120312,1000063,00250D,0000527,1,11,1114,111405,1862,186203,240,312,1,312,240,72,20013
A,20010308,120312,1000065,00250A,0000294,1,14,1406,140681,0694,069401,236,307,1,307,236,71,20013
B,20010308,120312,1000066,00250B,0000294,1,14,1406,140681,0694,069401,236,307,1,307,236,71,20013
C,20010308,134828,1000057,00045C,0000272,1,11,1101,110137,0679,067901,150,195,5,975,750,225,20013
D,20010308,120312,1000063,00250D,0000140,1,14,1403,140325,1038,103804,264,344,1,344,264,80,20013
A,20010308,120312,1000065,00250A,0000414,1,11,1117,111701,1705,170501,310,403,1,403,310,93,20013
B,20010308,120312,1000066,00250B,0000527,1,11,1114,111405,1862,186203,240,312,5,1560,1200,360,20013
C,20010308,134828,1000057,00045C,0000495,1,11,1111,111113,0138,013801,247,322,5,1610,1235,375,20013
D,20010308,120312,1000063,00250D,0000414,1,11,1117,111701,1705,170501,310,689,5,3445,1550,1895,20013
A,20010308,134828,1000062,00045A,0000272,1,11,1101,110137,0679,067901,150,195,1,195,150,45,20013
B,20010308,120312,1000066,00250B,0000371,1,11,1120,112005,0438,043802,400,520,1,520,400,120,20013
C,20010308,142353,1000058,00080C,0000281,1,14,1403,140305,1501,150100,206,268,5,1340,1030,310,20013
D,20010308,134828,1000060,00045D,0000272,1,11,1101,110137,0679,067901,150,195,1,195,150,45,20013
A,20010308,134828,1000062,00045A,0000495,1,11,1111,111113,0138,013801,247,322,1,322,247,75,20013
B,20010308,120312,1000066,00250B,0000476,1,11,1111,111111,0405,040502,258,336,1,336,258,78,20013
C,20010308,142353,1000058,00080C,0000425,1,11,1116,111601,1736,173603,208,320,1,320,208,112,20013
D,20010308,134828,1000060,00045D,0000495,1,11,1111,111113,0138,013801,247,322,1,322,247,75,20013
A,20010308,142353,1000063,00080A,0000299,1,11,1110,111003,0565,056500,222,289,1,289,222,67,20013
B,20010308,120312,1000066,00250B,0000140,1,14,1403,140325,1038,103804,264,344,1,344,264,80,20013
C,20010308,142353,1000058,00080C,0000299,1,11,1110,111003,0565,056500,222,289,1,289,222,67,20013
D,20010308,142353,1000061,00080D,0000281,1,14,1403,140305,1501,150100,206,268,5,1340,1030,310,20013
A,20010308,142353,1000063,00080A,0000429,1,11,1119,111997,1117,111700,295,384,1,384,295,89,20013
B,20010308,120312,1000066,00250B,0000414,1,11,1117,111701,1705,170501,310,403,1,403,310,93,20013
C,20010308,142353,1000058,00080C,0000429,1,11,1119,111997,1117,111700,295,384,1,384,295,89,20013
D,20010308,142353,1000061,00080D,0000491,1,13,1304,130497,0578,057800,377,491,1,491,377,114,20013
A,20010308,142353,1000063,00080A,0000281,1,14,1403,140305,1501,150100,206,268,1,268,206,62,20013
B,20010308,120312,1000066,00250B,0000406,1,11,1106,110603,1789,178902,485,631,2,1262,970,292,20013
C,20010308,142353,1000058,00080C,0000491,1,13,1304,130497,0578,057800,377,491,1,491,377,114,20013
D,20010308,142353,1000061,00080D,0000299,1,11,1110,111003,0565,056500,222,289,1,289,222,67,20013
A,20010308,142353,1000063,00080A,0000491,1,13,1304,130497,0578,057800,377,491,1,491,377,114,20013
B,20010308,120312,1000066,00250B,0000385,1,11,1106,110605,1175,117501,278,440,5,2200,1390,810,20013
C,20010308,142353,1000058,00080C,0000562,1,11,1101,110142,1440,144003,415,540,1,540,415,125,20013
D,20010308,120312,1000063,00250D,0000535,1,11,1105,110504,1013,101300,376,489,5,2445,1880,565,20013
A,20010308,142353,1000063,00080A,0000425,1,11,1116,111601,1736,173603,208,271,6,1626,1248,378,20013
B,20010308,134828,1000063,00045B,0000272,1,11,1101,110137,0679,067901,150,195,5,975,750,225,20013
C,20010308,113514,1000059,00112C,0000376,1,11,1119,111905,0346,034600,359,467,1,467,359,108,20013
D,20010308,142353,1000061,00080D,0000425,1,11,1116,111601,1736,173603,208,328,1,328,208,120,20013
A,20010308,142353,1000063,00080A,0000562,1,11,1101,110142,1440,144003,415,540,3,1620,1245,375,20013
B,20010308,134828,1000063,00045B,0000495,1,11,1111,111113,0138,013801,247,461,1,461,247,214,20013
B,20010308,142353,1000064,00080B,0000281,1,14,1403,140305,1501,150100,206,268,6,1608,1236,372,20013
B,20010308,142353,1000064,00080B,0000425,1,11,1116,111601,1736,173603,208,271,1,271,208,63,20013
B,20010308,142353,1000064,00080B,0000299,1,11,1110,111003,0565,056500,222,289,1,289,222,67,20013
B,20010308,142353,1000064,00080B,0000491,1,13,1304,130497,0578,057800,377,491,1,491,377,114,20013
B,20010308,142353,1000064,00080B,0000429,1,11,1119,111997,1117,111700,295,384,1,384,295,89,20013
B,20010308,101220,1000067,00292B,0000676,1,11,1104,110415,0909,090901,347,452,1,452,347,105,20013
B,20010308,101220,1000067,00292B,0000291,1,11,1112,111211,1364,136402,272,354,1,354,272,82,20013
C,20010309,084221,1000062,00167C,0000253,1,11,1121,112101,0412,041201,289,376,1,376,289,87,20013
D,20010309,171330,1000064,00129D,0000490,1,13,1301,130123,0887,088701,357,465,1,465,357,108,20013
A,20010309,084221,1000067,00167A,0000253,1,11,1121,112101,0412,041201,289,376,3,1128,867,261,20013
B,20010309,175255,1000071,00261B,0000505,1,11,1108,110803,0085,008500,194,253,4,1012,776,236,20013
C,20010309,141418,1000063,00250C,0000408,1,11,1112,111201,0690,069004,410,630,1,630,410,220,20013
D,20010309,084221,1000065,00167D,0000253,1,11,1121,112101,0412,041201,289,376,1,376,289,87,20013
A,20010309,084221,1000067,00167A,0000690,1,13,1301,130133,0793,079301,586,762,1,762,586,176,20013
B,20010309,175255,1000071,00261B,0000231,1,12,1297,129797,1878,187801,472,614,5,3070,2360,710,20013
C,20010309,141418,1000063,00250C,0000264,1,11,1115,111509,0969,096902,469,610,1,610,469,141,20013
D,20010309,084221,1000065,00167D,0000690,1,13,1301,130133,0793,079301,586,762,1,762,586,176,20013
A,20010309,141418,1000068,00250A,0000264,1,11,1115,111509,0969,096902,469,610,1,610,469,141,20013
B,20010309,175255,1000071,00261B,0000577,1,11,1115,111511,1880,188002,160,259,1,259,160,99,20013
C,20010309,141418,1000063,00250C,0000410,1,11,1121,112197,0701,070100,281,366,1,366,281,85,20013
D,20010309,141418,1000066,00250D,0000264,1,11,1115,111509,0969,096902,469,610,1,610,469,141,20013
A,20010309,141418,1000068,00250A,0000427,1,11,1105,110503,1032,103200,305,397,1,397,305,92,20013
B,20010309,171330,1000068,00129B,0000434,1,11,1105,110504,0523,052300,378,492,1,492,378,114,20013
C,20010309,141418,1000063,00250C,0000427,1,11,1105,110503,1032,103200,305,397,1,397,305,92,20013
D,20010309,141418,1000066,00250D,0000410,1,11,1121,112197,0701,070100,281,366,5,1830,1405,425,20013
A,20010309,141418,1000068,00250A,0000516,1,14,1403,140313,0263,026304,243,316,5,1580,1215,365,20013
B,20010309,171330,1000068,00129B,0000418,1,11,1105,110501,1844,184400,197,257,1,257,197,60,20013
C,20010309,141418,1000063,00250C,0000516,1,14,1403,140313,0263,026304,243,316,4,1264,972,292,20013
D,20010309,141418,1000066,00250D,0000516,1,14,1403,140313,0263,026304,243,316,5,1580,1215,365,20013
A,20010309,141418,1000068,00250A,0000408,1,11,1112,111201,0690,069004,410,533,1,533,410,123,20013
B,20010309,171330,1000068,00129B,0000345,1,11,1121,112105,0188,018800,343,446,6,2676,2058,618,20013
C,20010309,171330,1000061,00129C,0000345,1,11,1121,112105,0188,018800,343,446,3,1338,1029,309,20013
D,20010309,141418,1000066,00250D,0000408,1,11,1112,111201,0690,069004,410,655,1,655,410,245,20013
A,20010309,141418,1000068,00250A,0000410,1,11,1121,112197,0701,070100,281,366,1,366,281,85,20013
B,20010309,171330,1000068,00129B,0000490,1,13,1301,130123,0887,088701,357,465,1,465,357,108,20013
C,20010309,171330,1000061,00129C,0000380,1,11,1121,112105,0109,010905,209,272,3,816,627,189,20013
D,20010309,141418,1000066,00250D,0000427,1,11,1105,110503,1032,103200,305,397,1,397,305,92,20013
A,20010309,171330,1000066,00129A,0000345,1,11,1121,112105,0188,018800,343,547,1,547,343,204,20013
B,20010309,171330,1000068,00129B,0000294,1,14,1406,140681,0694,069401,236,307,8,2456,1888,568,20013
C,20010309,171330,1000061,00129C,0000294,1,14,1406,140681,0694,069401,236,307,4,1228,944,284,20013
D,20010309,171330,1000064,00129D,0000345,1,11,1121,112105,0188,018800,343,446,5,2230,1715,515,20013
A,20010309,171330,1000066,00129A,0000434,1,11,1105,110504,0523,052300,378,492,5,2460,1890,570,20013
B,20010309,171330,1000068,00129B,0000384,1,14,1402,140205,0556,055600,286,409,2,818,572,246,20013
C,20010309,171330,1000061,00129C,0000434,1,11,1105,110504,0523,052300,378,492,7,3444,2646,798,20013
D,20010309,171330,1000064,00129D,0000434,1,11,1105,110504,0523,052300,378,492,1,492,378,114,20013
A,20010309,171330,1000066,00129A,0000380,1,11,1121,112105,0109,010905,209,272,1,272,209,63,20013
B,20010309,171330,1000068,00129B,0000380,1,11,1121,112105,0109,010905,209,272,1,272,209,63,20013
C,20010309,171330,1000061,00129C,0000490,1,13,1301,130123,0887,088701,357,465,4,1860,1428,432,20013
D,20010309,171330,1000064,00129D,0000380,1,11,1121,112105,0109,010905,209,272,6,1632,1254,378,20013
A,20010309,171330,1000066,00129A,0000418,1,11,1105,110501,1844,184400,197,257,1,257,197,60,20013
B,20010309,141418,1000070,00250B,0000427,1,11,1105,110503,1032,103200,305,397,1,397,305,92,20013
C,20010309,171330,1000061,00129C,0000418,1,11,1105,110501,1844,184400,197,257,3,771,591,180,20013
D,20010309,175255,1000067,00261D,0000292,1,11,1105,110504,1110,111001,283,368,1,368,283,85,20013
A,20010309,171330,1000066,00129A,0000294,1,14,1406,140681,0694,069401,236,307,1,307,236,71,20013
B,20010309,141418,1000070,00250B,0000408,1,11,1112,111201,0690,069004,410,533,1,533,410,123,20013
C,20010309,171330,1000061,00129C,0000384,1,14,1402,140205,0556,055600,286,372,1,372,286,86,20013
D,20010309,171330,1000064,00129D,0000294,1,14,1406,140681,0694,069401,236,307,1,307,236,71,20013
A,20010309,171330,1000066,00129A,0000490,1,13,1301,130123,0887,088701,357,465,4,1860,1428,432,20013
B,20010309,141418,1000070,00250B,0000410,1,11,1121,112197,0701,070100,281,366,1,366,281,85,20013
C,20010309,084221,1000062,00167C,0000690,1,13,1301,130133,0793,079301,586,762,1,762,586,176,20013
D,20010309,171330,1000064,00129D,0000418,1,11,1105,110501,1844,184400,197,257,1,257,197,60,20013
A,20010309,171330,1000066,00129A,0000384,1,14,1402,140205,0556,055600,286,372,5,1860,1430,430,20013
B,20010309,141418,1000070,00250B,0000264,1,11,1115,111509,0969,096902,469,610,1,610,469,141,20013
D,20010309,171330,1000064,00129D,0000384,1,14,1402,140205,0556,055600,286,372,1,372,286,86,20013
A,20010309,175255,1000069,00261A,0000467,1,11,1101,110115,0508,050800,173,225,1,225,173,52,20013
B,20010309,141418,1000070,00250B,0000516,1,14,1403,140313,0263,026304,243,316,1,316,243,73,20013
D,20010309,175255,1000067,00261D,0000505,1,11,1108,110803,0085,008500,194,253,5,1265,970,295,20013
A,20010309,175255,1000069,00261A,0000292,1,11,1105,110504,1110,111001,283,368,1,368,283,85,20013
B,20010309,133013,1000072,00292B,0000198,1,11,1112,111205,0901,090101,181,334,1,334,181,153,20013
D,20010309,175255,1000067,00261D,0000245,1,14,1402,140209,1505,150502,354,461,1,461,354,107,20013
A,20010309,175255,1000069,00261A,0000505,1,11,1108,110803,0085,008500,194,253,1,253,194,59,20013
B,20010309,133013,1000072,00292B,0000349,1,13,1301,130198,1017,101703,247,322,1,322,247,75,20013
D,20010309,175255,1000067,00261D,0000441,1,11,1110,111007,0713,071300,296,521,7,3647,2072,1575,20013
A,20010309,175255,1000069,00261A,0000231,1,12,1297,129797,1878,187801,472,614,1,614,472,142,20013
B,20010309,133013,1000072,00292B,0000251,1,11,1113,111305,0802,080200,417,543,1,543,417,126,20013
D,20010309,175255,1000067,00261D,0000231,1,12,1297,129797,1878,187801,472,614,1,614,472,142,20013
A,20010309,175255,1000069,00261A,0000577,1,11,1115,111511,1880,188002,160,208,1,208,160,48,20013
B,20010309,133013,1000072,00292B,0000300,1,11,1101,110117,1006,100601,238,310,1,310,238,72,20013
D,20010309,175255,1000067,00261D,0000467,1,11,1101,110115,0508,050800,173,225,1,225,173,52,20013
A,20010309,175255,1000069,00261A,0000245,1,14,1402,140209,1505,150502,354,461,1,461,354,107,20013
B,20010309,175255,1000071,00261B,0000292,1,11,1105,110504,1110,111001,283,368,1,368,283,85,20013
D,20010309,175255,1000067,00261D,0000167,1,11,1118,111807,0804,080404,369,480,1,480,369,111,20013
A,20010309,175255,1000069,00261A,0000441,1,11,1110,111007,0713,071300,296,385,1,385,296,89,20013
B,20010309,133013,1000072,00292B,0000435,1,11,1101,110129,0522,052203,256,333,1,333,256,77,20013
D,20010309,175255,1000067,00261D,0000577,1,11,1115,111511,1880,188002,160,208,1,208,160,48,20013
A,20010309,175255,1000069,00261A,0000263,1,14,1401,140103,0983,098300,336,437,1,437,336,101,20013
B,20010309,133013,1000072,00292B,0000340,1,14,1403,140317,0302,030202,318,414,6,2484,1908,576,20013
D,20010309,175255,1000067,00261D,0000263,1,14,1401,140103,0983,098300,336,437,5,2185,1680,505,20013
A,20010309,175255,1000069,00261A,0000167,1,11,1118,111807,0804,080404,369,480,1,480,369,111,20013
B,20010309,133013,1000072,00292B,0000427,1,11,1105,110503,1032,103200,305,397,5,1985,1525,460,20013
B,20010309,133013,1000072,00292B,0000305,1,11,1101,110129,1765,176502,185,241,5,1205,925,280,20013
B,20010309,133013,1000072,00292B,0000520,1,14,1401,140103,0604,060401,388,505,4,2020,1552,468,20013
B,20010309,133013,1000072,00292B,0000287,1,14,1401,140197,1925,192500,148,193,1,193,148,45,20013
B,20010309,133013,1000072,00292B,0000601,1,11,1111,111107,0220,022000,328,427,6,2562,1968,594,20013
B,20010309,133013,1000072,00292B,0000496,1,11,1101,110197,0338,033802,456,593,5,2965,2280,685,20013
B,20010309,084221,1000069,00167B,0000253,1,11,1121,112101,0412,041201,289,376,6,2256,1734,522,20013
B,20010309,084221,1000069,00167B,0000690,1,13,1301,130133,0793,079301,586,762,6,4572,3516,1056,20013
B,20010309,175255,1000071,00261B,0000441,1,11,1110,111007,0713,071300,296,385,6,2310,1776,534,20013
B,20010309,175255,1000071,00261B,0000263,1,14,1401,140103,0983,098300,336,437,5,2185,1680,505,20013
B,20010309,175255,1000071,00261B,0000167,1,11,1118,111807,0804,080404,369,480,1,480,369,111,20013
B,20010309,175255,1000071,00261B,0000245,1,14,1402,140209,1505,150502,354,461,1,461,354,107,20013
B,20010309,175255,1000071,00261B,0000467,1,11,1101,110115,0508,050800,173,225,1,225,173,52,20013
C,20010310,120311,1000066,00201C,0000315,1,14,1402,140205,0405,040501,290,377,1,377,290,87,20013
D,20010310,120311,1000070,00201D,0000467,1,11,1101,110115,0508,050800,173,225,1,225,173,52,20013
A,20010310,100407,1000071,00129A,0000411,1,14,1406,140681,1053,105301,383,498,6,2988,2298,690,20013
B,20010310,100407,1000074,00129B,0000484,1,11,1105,110509,1221,122103,180,234,1,234,180,54,20013
C,20010310,100407,1000065,00129C,0000493,1,11,1113,111305,1755,175504,274,357,6,2142,1644,498,20013
D,20010310,100407,1000069,00129D,0000477,1,11,1104,110411,1463,146303,575,748,1,748,575,173,20013
A,20010310,100407,1000071,00129A,0000484,1,11,1105,110509,1221,122103,180,328,1,328,180,148,20013
B,20010310,100407,1000074,00129B,0000477,1,11,1104,110411,1463,146303,575,748,1,748,575,173,20013
C,20010310,100407,1000065,00129C,0000477,1,11,1104,110411,1463,146303,575,748,5,3740,2875,865,20013
D,20010310,100407,1000069,00129D,0000411,1,14,1406,140681,1053,105301,383,498,1,498,383,115,20013
A,20010310,100407,1000071,00129A,0000493,1,11,1113,111305,1755,175504,274,512,5,2560,1370,1190,20013
B,20010310,100407,1000074,00129B,0000493,1,11,1113,111305,1755,175504,274,357,1,357,274,83,20013
C,20010310,161521,1000064,00034C,0000463,1,14,1402,140211,0108,010800,333,433,1,433,333,100,20013
D,20010310,100407,1000069,00129D,0000493,1,11,1113,111305,1755,175504,274,357,1,357,274,83,20013
A,20010310,100407,1000071,00129A,0000477,1,11,1104,110411,1463,146303,575,748,1,748,575,173,20013
B,20010310,100407,1000074,00129B,0000411,1,14,1406,140681,1053,105301,383,498,6,2988,2298,690,20013
C,20010310,120311,1000066,00201C,0000407,1,14,1406,140631,0423,042305,259,337,1,337,259,78,20013
D,20010310,100407,1000069,00129D,0000484,1,11,1105,110509,1221,122103,180,234,1,234,180,54,20013
A,20010310,120311,1000072,00201A,0000315,1,14,1402,140205,0405,040501,290,377,1,377,290,87,20013
B,20010310,120311,1000075,00201B,0000315,1,14,1402,140205,0405,040501,290,473,7,3311,2030,1281,20013
C,20010310,120311,1000066,00201C,0000522,1,13,1301,130121,1677,167705,261,340,6,2040,1566,474,20013
D,20010310,120311,1000070,00201D,0000315,1,14,1402,140205,0405,040501,290,377,1,377,290,87,20013
A,20010310,120311,1000072,00201A,0000408,1,11,1112,111201,0690,069004,410,533,2,1066,820,246,20013
B,20010310,120311,1000075,00201B,0000442,1,11,1101,110197,0266,026600,240,312,1,312,240,72,20013
C,20010310,120311,1000066,00201C,0000408,1,11,1112,111201,0690,069004,410,727,1,727,410,317,20013
D,20010310,120311,1000070,00201D,0000442,1,11,1101,110197,0266,026600,240,399,1,399,240,159,20013
A,20010310,120311,1000072,00201A,0000407,1,14,1406,140631,0423,042305,259,337,3,1011,777,234,20013
B,20010310,120311,1000075,00201B,0000408,1,11,1112,111201,0690,069004,410,533,1,533,410,123,20013
C,20010310,120311,1000066,00201C,0000442,1,11,1101,110197,0266,026600,240,312,1,312,240,72,20013
D,20010310,120311,1000070,00201D,0000407,1,14,1406,140631,0423,042305,259,337,1,337,259,78,20013
A,20010310,120311,1000072,00201A,0000522,1,13,1301,130121,1677,167705,261,340,1,340,261,79,20013
B,20010310,120311,1000075,00201B,0000407,1,14,1406,140631,0423,042305,259,337,1,337,259,78,20013
C,20010310,120311,1000066,00201C,0000467,1,11,1101,110115,0508,050800,173,225,7,1575,1211,364,20013
D,20010310,120311,1000070,00201D,0000522,1,13,1301,130121,1677,167705,261,340,1,340,261,79,20013
A,20010310,120311,1000072,00201A,0000479,1,13,1301,130127,1293,129301,188,245,1,245,188,57,20013
B,20010310,120311,1000075,00201B,0000464,1,11,1102,110297,0542,054202,500,650,1,650,500,150,20013
C,20010310,120311,1000066,00201C,0000479,1,13,1301,130127,1293,129301,188,245,1,245,188,57,20013
D,20010310,120311,1000070,00201D,0000408,1,11,1112,111201,0690,069004,410,655,1,655,410,245,20013
A,20010310,120311,1000072,00201A,0000442,1,11,1101,110197,0266,026600,240,429,3,1287,720,567,20013
B,20010310,120311,1000075,00201B,0000479,1,13,1301,130127,1293,129301,188,397,6,2382,1128,1254,20013
C,20010310,120311,1000066,00201C,0000464,1,11,1102,110297,0542,054202,500,650,1,650,500,150,20013
D,20010310,161521,1000068,00034D,0000573,1,13,1301,130127,0779,077901,190,247,1,247,190,57,20013
A,20010310,120311,1000072,00201A,0000467,1,11,1101,110115,0508,050800,173,225,6,1350,1038,312,20013
B,20010310,120311,1000075,00201B,0000467,1,11,1101,110115,0508,050800,173,225,1,225,173,52,20013
C,20010310,161521,1000064,00034C,0000188,1,11,1119,111901,1415,141500,251,327,4,1308,1004,304,20013
D,20010310,120311,1000070,00201D,0000479,1,13,1301,130127,1293,129301,188,245,5,1225,940,285,20013
A,20010310,120311,1000072,00201A,0000464,1,11,1102,110297,0542,054202,500,650,1,650,500,150,20013
B,20010310,120311,1000075,00201B,0000522,1,13,1301,130121,1677,167705,261,340,1,340,261,79,20013
C,20010310,161521,1000064,00034C,0000437,1,13,1301,130141,1950,195003,381,496,1,496,381,115,20013
D,20010310,161521,1000068,00034D,0000425,1,11,1116,111601,1736,173603,208,328,1,328,208,120,20013
A,20010310,161521,1000070,00034A,0000188,1,11,1119,111901,1415,141500,251,327,6,1962,1506,456,20013
B,20010310,161521,1000073,00034B,0000573,1,13,1301,130127,0779,077901,190,247,1,247,190,57,20013
C,20010310,161521,1000064,00034C,0000144,1,11,1111,111109,1889,188903,340,442,1,442,340,102,20013
