shop,date,time,receipt,customer,product,CategoryCode1,CategoryCode2,CategoryCode4,CategoryCode6,manufacturer,brand,unitCost,unitPrice,quantity,amount,costAmount,profit,YearMonth
A,20010804,121840,1000547,00048A,0000484,1,11,1105,110509,1221,122103,180,591,1,591,180,411,20018
A,20010804,121840,1000547,00048A,0000318,1,13,1304,130497,1248,124805,231,350,1,350,231,119,20018
A,20010804,121840,1000547,00048A,0000565,1,11,1116,111601,1327,132700,249,324,1,324,249,75,20018
A,20010804,170130,1000546,00029A,0000284,1,13,1301,130133,1056,105604,132,172,1,172,132,40,20018
A,20010804,170130,1000546,00029A,0000504,1,11,1121,112113,0358,035804,297,387,1,387,297,90,20018
A,20010804,170130,1000546,00029A,0000260,1,11,1121,112107,1431,143106,325,423,1,423,325,98,20018
A,20010804,170130,1000546,00029A,0000539,1,11,1111,111107,1835,183504,185,241,1,241,185,56,20018
A,20010804,170130,1000546,00029A,0000251,1,11,1113,111305,0802,080200,417,543,5,2715,2085,630,20018
A,20010804,170130,1000546,00029A,0000455,1,14,1406,140681,0361,036103,376,489,3,1467,1128,339,20018
C,20010805,101438,1000495,00006C,0000407,1,14,1406,140631,0423,042305,259,417,1,417,259,158,20018
B,20010805,101438,1000606,00006B,0000500,1,11,1105,110504,1229,122901,412,661,4,2644,1648,996,20018
A,20010805,101438,1000548,00006A,0000407,1,14,1406,140631,0423,042305,259,391,1,391,259,132,20018
C,20010805,101438,1000495,00006C,0000500,1,11,1105,110504,1229,122901,412,536,1,536,412,124,20018
B,20010805,101438,1000606,00006B,0000407,1,14,1406,140631,0423,042305,259,381,1,381,259,122,20018
A,20010805,101438,1000548,00006A,0000500,1,11,1105,110504,1229,122901,412,536,1,536,412,124,20018
C,20010805,111402,1000497,00158C,0000367,1,11,1106,110697,0048,004803,292,632,1,632,292,340,20018
B,20010805,111402,1000608,00158B,0000619,1,11,1121,112113,0524,052400,253,329,1,329,253,76,20018
A,20010805,111402,1000550,00158A,0000311,1,11,1116,111603,1776,177601,339,633,1,633,339,294,20018
C,20010805,111402,1000497,00158C,0000485,1,14,1403,140315,0129,012907,166,216,1,216,166,50,20018
B,20010805,111402,1000608,00158B,0000367,1,11,1106,110697,0048,004803,292,568,1,568,292,276,20018
A,20010805,111402,1000550,00158A,0000485,1,14,1403,140315,0129,012907,166,216,1,216,166,50,20018
C,20010805,111402,1000497,00158C,0000311,1,11,1116,111603,1776,177601,339,441,1,441,339,102,20018
B,20010805,111402,1000608,00158B,0000491,1,13,1304,130497,0578,057800,377,591,3,1773,1131,642,20018
A,20010805,111402,1000550,00158A,0000367,1,11,1106,110697,0048,004803,292,380,1,380,292,88,20018
C,20010805,111402,1000497,00158C,0000449,1,14,1406,140631,1215,121503,322,541,5,2705,1610,1095,20018
B,20010805,111402,1000608,00158B,0000378,1,13,1301,130139,0386,038605,222,488,1,488,222,266,20018
A,20010805,111402,1000550,00158A,0000528,1,11,1107,110721,0547,054700,241,314,6,1884,1446,438,20018
C,20010805,111402,1000497,00158C,0000491,1,13,1304,130497,0578,057800,377,796,1,796,377,419,20018
B,20010805,111402,1000608,00158B,0000485,1,14,1403,140315,0129,012907,166,255,1,255,166,89,20018
A,20010805,111402,1000550,00158A,0000378,1,13,1301,130139,0386,038605,222,437,1,437,222,215,20018
C,20010805,111402,1000497,00158C,0000528,1,11,1107,110721,0547,054700,241,314,1,314,241,73,20018
B,20010805,111402,1000608,00158B,0000311,1,11,1116,111603,1776,177601,339,579,1,579,339,240,20018
A,20010805,111402,1000550,00158A,0000449,1,14,1406,140631,1215,121503,322,707,5,3535,1610,1925,20018
C,20010805,111402,1000497,00158C,0000378,1,13,1301,130139,0386,038605,222,289,1,289,222,67,20018
B,20010805,111402,1000608,00158B,0000528,1,11,1107,110721,0547,054700,241,367,1,367,241,126,20018
A,20010805,111402,1000550,00158A,0000619,1,11,1121,112113,0524,052400,253,329,4,1316,1012,304,20018
C,20010805,111402,1000497,00158C,0000619,1,11,1121,112113,0524,052400,253,329,1,329,253,76,20018
B,20010805,111402,1000608,00158B,0000449,1,14,1406,140631,1215,121503,322,419,1,419,322,97,20018
A,20010805,111402,1000550,00158A,0000491,1,13,1304,130497,0578,057800,377,577,5,2885,1885,1000,20018
C,20010805,142228,1000496,00029C,0000651,1,14,1401,140101,0096,009601,360,468,1,468,360,108,20018
B,20010805,142228,1000607,00029B,0000651,1,14,1401,140101,0096,009601,360,468,1,468,360,108,20018
A,20010805,142228,1000549,00029A,0000502,1,11,1107,110703,0725,072501,110,179,1,179,110,69,20018
C,20010805,142228,1000496,00029C,0000502,1,11,1107,110703,0725,072501,110,241,1,241,110,131,20018
B,20010805,142228,1000607,00029B,0000502,1,11,1107,110703,0725,072501,110,180,1,180,110,70,20018
A,20010805,142228,1000549,00029A,0000651,1,14,1401,140101,0096,009601,360,468,1,468,360,108,20018
B,20010805,152940,1000609,00254B,0000359,1,11,1116,111603,0567,056702,325,599,1,599,325,274,20018
A,20010805,152940,1000551,00254A,0000359,1,11,1116,111603,0567,056702,325,818,7,5726,2275,3451,20018
B,20010805,152940,1000609,00254B,0000588,1,14,1406,140671,1151,115101,164,214,1,214,164,50,20018
A,20010805,152940,1000551,00254A,0000464,1,11,1102,110297,0542,054202,500,782,6,4692,3000,1692,20018
B,20010805,152940,1000609,00254B,0000540,1,14,1403,140323,1789,178900,286,372,1,372,286,86,20018
A,20010805,152940,1000551,00254A,0000376,1,11,1119,111905,0346,034600,359,638,1,638,359,279,20018
B,20010805,152940,1000609,00254B,0000238,1,11,1121,112197,0178,017803,271,507,1,507,271,236,20018
A,20010805,152940,1000551,00254A,0000540,1,14,1403,140323,1789,178900,286,504,1,504,286,218,20018
B,20010805,152940,1000609,00254B,0000484,1,11,1105,110509,1221,122103,180,346,1,346,180,166,20018
A,20010805,152940,1000551,00254A,0000238,1,11,1121,112197,0178,017803,271,431,6,2586,1626,960,20018
B,20010805,152940,1000609,00254B,0000376,1,11,1119,111905,0346,034600,359,683,1,683,359,324,20018
A,20010805,152940,1000551,00254A,0000484,1,11,1105,110509,1221,122103,180,700,1,700,180,520,20018
B,20010805,152940,1000609,00254B,0000464,1,11,1102,110297,0542,054202,500,1178,1,1178,500,678,20018
A,20010805,152940,1000551,00254A,0000588,1,14,1406,140671,1151,115101,164,214,5,1070,820,250,20018
D,20010805,101438,1000514,00006D,0000500,1,11,1105,110504,1229,122901,412,667,5,3335,2060,1275,20018
D,20010805,101438,1000514,00006D,0000407,1,14,1406,140631,0423,042305,259,337,1,337,259,78,20018
D,20010805,111402,1000516,00158D,0000311,1,11,1116,111603,1776,177601,339,550,5,2750,1695,1055,20018
D,20010805,111402,1000516,00158D,0000485,1,14,1403,140315,0129,012907,166,302,6,1812,996,816,20018
D,20010805,111402,1000516,00158D,0000367,1,11,1106,110697,0048,004803,292,380,5,1900,1460,440,20018
D,20010805,111402,1000516,00158D,0000528,1,11,1107,110721,0547,054700,241,385,1,385,241,144,20018
D,20010805,111402,1000516,00158D,0000378,1,13,1301,130139,0386,038605,222,371,5,1855,1110,745,20018
D,20010805,111402,1000516,00158D,0000491,1,13,1304,130497,0578,057800,377,717,1,717,377,340,20018
D,20010805,111402,1000516,00158D,0000619,1,11,1121,112113,0524,052400,253,329,1,329,253,76,20018
D,20010805,111402,1000516,00158D,0000449,1,14,1406,140631,1215,121503,322,666,1,666,322,344,20018
D,20010805,142228,1000515,00029D,0000502,1,11,1107,110703,0725,072501,110,167,1,167,110,57,20018
D,20010805,142228,1000515,00029D,0000651,1,14,1401,140101,0096,009601,360,468,1,468,360,108,20018
D,20010805,152940,1000517,00254D,0000359,1,11,1116,111603,0567,056702,325,594,5,2970,1625,1345,20018
D,20010805,152940,1000517,00254D,0000588,1,14,1406,140671,1151,115101,164,214,4,856,656,200,20018
D,20010805,152940,1000517,00254D,0000376,1,11,1119,111905,0346,034600,359,658,3,1974,1077,897,20018
D,20010805,152940,1000517,00254D,0000484,1,11,1105,110509,1221,122103,180,234,1,234,180,54,20018
D,20010805,152940,1000517,00254D,0000238,1,11,1121,112197,0178,017803,271,438,1,438,271,167,20018
D,20010805,152940,1000517,00254D,0000464,1,11,1102,110297,0542,054202,500,797,5,3985,2500,1485,20018
D,20010805,152940,1000517,00254D,0000540,1,14,1403,140323,1789,178900,286,372,3,1116,858,258,20018
C,20010806,111000,1000498,00126C,0000259,1,11,1106,110697,0061,006101,263,571,1,571,263,308,20018
A,20010806,094105,1000555,00263A,0000287,1,14,1401,140197,1925,192500,148,274,1,274,148,126,20018
D,20010806,111000,1000518,00126D,0000259,1,11,1106,110697,0061,006101,263,427,1,427,263,164,20018
C,20010806,111000,1000498,00126C,0000632,1,14,1406,140663,1414,141405,201,262,6,1572,1206,366,20018
A,20010806,094105,1000555,00263A,0000409,1,13,1301,130125,1033,103300,333,502,3,1506,999,507,20018
D,20010806,111000,1000518,00126D,0000632,1,14,1406,140663,1414,141405,201,262,1,262,201,61,20018
C,20010806,160836,1000499,00131C,0000417,1,11,1107,110703,0442,044204,395,683,1,683,395,288,20018
A,20010806,094105,1000555,00263A,0000258,1,11,1105,110505,1021,102101,170,290,5,1450,850,600,20018
D,20010806,160836,1000519,00131D,0000247,1,11,1119,111909,1273,127302,335,436,1,436,335,101,20018
C,20010806,160836,1000499,00131C,0000247,1,11,1119,111909,1273,127302,335,436,2,872,670,202,20018
A,20010806,094105,1000555,00263A,0000380,1,11,1121,112105,0109,010905,209,272,1,272,209,63,20018
D,20010806,160836,1000519,00131D,0000417,1,11,1107,110703,0442,044204,395,613,1,613,395,218,20018
C,20010806,160836,1000499,00131C,0000658,1,11,1106,110601,0533,053304,216,281,1,281,216,65,20018
A,20010806,094105,1000555,00263A,0000399,1,11,1113,111307,0939,093902,198,308,1,308,198,110,20018
D,20010806,160836,1000519,00131D,0000332,1,11,1107,110721,0550,055003,354,514,1,514,354,160,20018
C,20010806,160836,1000499,00131C,0000332,1,11,1107,110721,0550,055003,354,776,1,776,354,422,20018
A,20010806,094105,1000555,00263A,0000176,1,11,1116,111601,0018,001800,253,329,6,1974,1518,456,20018
D,20010806,160836,1000519,00131D,0000658,1,11,1106,110601,0533,053304,216,281,1,281,216,65,20018
C,20010806,180238,1000500,00233C,0000437,1,13,1301,130141,1950,195003,381,590,1,590,381,209,20018
A,20010806,094105,1000555,00263A,0000215,1,11,1119,111907,0143,014301,99,161,5,805,495,310,20018
D,20010806,180238,1000520,00233D,0000058,1,11,1101,110121,0712,071200,279,363,1,363,279,84,20018
C,20010806,180238,1000500,00233C,0000353,1,11,1118,111803,1908,190802,266,346,1,346,266,80,20018
A,20010806,111000,1000552,00126A,0000632,1,14,1406,140663,1414,141405,201,262,1,262,201,61,20018
D,20010806,180238,1000520,00233D,0000437,1,13,1301,130141,1950,195003,381,499,5,2495,1905,590,20018
C,20010806,180238,1000500,00233C,0000458,1,11,1104,110415,1565,156500,393,684,6,4104,2358,1746,20018
A,20010806,111000,1000552,00126A,0000259,1,11,1106,110697,0061,006101,263,342,5,1710,1315,395,20018
D,20010806,180238,1000520,00233D,0000309,1,13,1303,130301,0394,039401,308,574,1,574,308,266,20018
C,20010806,180238,1000500,00233C,0000218,1,11,1102,110203,0076,007606,291,379,1,379,291,88,20018
A,20010806,160836,1000553,00131A,0000658,1,11,1106,110601,0533,053304,216,281,1,281,216,65,20018
D,20010806,180238,1000520,00233D,0000455,1,14,1406,140681,0361,036103,376,489,1,489,376,113,20018
C,20010806,180238,1000500,00233C,0000455,1,14,1406,140681,0361,036103,376,489,1,489,376,113,20018
A,20010806,160836,1000553,00131A,0000247,1,11,1119,111909,1273,127302,335,618,1,618,335,283,20018
D,20010806,180238,1000520,00233D,0000268,1,11,1106,110601,0341,034102,265,345,6,2070,1590,480,20018
C,20010806,180238,1000500,00233C,0000058,1,11,1101,110121,0712,071200,279,363,1,363,279,84,20018
A,20010806,160836,1000553,00131A,0000417,1,11,1107,110703,0442,044204,395,667,6,4002,2370,1632,20018
D,20010806,180238,1000520,00233D,0000458,1,11,1104,110415,1565,156500,393,643,1,643,393,250,20018
C,20010806,180238,1000500,00233C,0000309,1,13,1303,130301,0394,039401,308,401,1,401,308,93,20018
A,20010806,160836,1000553,00131A,0000332,1,11,1107,110721,0550,055003,354,653,4,2612,1416,1196,20018
D,20010806,180238,1000520,00233D,0000218,1,11,1102,110203,0076,007606,291,379,1,379,291,88,20018
C,20010806,180238,1000500,00233C,0000268,1,11,1106,110601,0341,034102,265,493,1,493,265,228,20018
A,20010806,180238,1000554,00233A,0000455,1,14,1406,140681,0361,036103,376,571,6,3426,2256,1170,20018
D,20010806,180238,1000520,00233D,0000353,1,11,1118,111803,1908,190802,266,346,1,346,266,80,20018
A,20010806,180238,1000554,00233A,0000268,1,11,1106,110601,0341,034102,265,345,1,345,265,80,20018
B,20010806,094105,1000613,00263B,0000258,1,11,1105,110505,1021,102101,170,221,1,221,170,51,20018
A,20010806,180238,1000554,00233A,0000437,1,13,1301,130141,1950,195003,381,568,1,568,381,187,20018
B,20010806,094105,1000613,00263B,0000409,1,13,1301,130125,1033,103300,333,475,1,475,333,142,20018
A,20010806,180238,1000554,00233A,0000218,1,11,1102,110203,0076,007606,291,379,1,379,291,88,20018
B,20010806,094105,1000613,00263B,0000215,1,11,1119,111907,0143,014301,99,129,1,129,99,30,20018
A,20010806,180238,1000554,00233A,0000458,1,11,1104,110415,1565,156500,393,511,1,511,393,118,20018
B,20010806,094105,1000613,00263B,0000399,1,11,1113,111307,0939,093902,198,366,1,366,198,168,20018
A,20010806,180238,1000554,00233A,0000058,1,11,1101,110121,0712,071200,279,363,5,1815,1395,420,20018
B,20010806,094105,1000613,00263B,0000176,1,11,1116,111601,0018,001800,253,329,1,329,253,76,20018
A,20010806,180238,1000554,00233A,0000353,1,11,1118,111803,1908,190802,266,346,1,346,266,80,20018
B,20010806,094105,1000613,00263B,0000380,1,11,1121,112105,0109,010905,209,402,6,2412,1254,1158,20018
A,20010806,180238,1000554,00233A,0000309,1,13,1303,130301,0394,039401,308,401,1,401,308,93,20018
B,20010806,094105,1000613,00263B,0000287,1,14,1401,140197,1925,192500,148,193,1,193,148,45,20018
B,20010806,111000,1000610,00126B,0000632,1,14,1406,140663,1414,141405,201,262,1,262,201,61,20018
B,20010806,111000,1000610,00126B,0000259,1,11,1106,110697,0061,006101,263,439,5,2195,1315,880,20018
B,20010806,160836,1000611,00131B,0000417,1,11,1107,110703,0442,044204,395,514,1,514,395,119,20018
B,20010806,160836,1000611,00131B,0000658,1,11,1106,110601,0533,053304,216,449,1,449,216,233,20018
B,20010806,160836,1000611,00131B,0000247,1,11,1119,111909,1273,127302,335,436,2,872,670,202,20018
B,20010806,160836,1000611,00131B,0000332,1,11,1107,110721,0550,055003,354,788,5,3940,1770,2170,20018
B,20010806,180238,1000612,00233B,0000458,1,11,1104,110415,1565,156500,393,511,1,511,393,118,20018
B,20010806,180238,1000612,00233B,0000353,1,11,1118,111803,1908,190802,266,346,1,346,266,80,20018
B,20010806,180238,1000612,00233B,0000437,1,13,1301,130141,1950,195003,381,815,5,4075,1905,2170,20018
B,20010806,180238,1000612,00233B,0000268,1,11,1106,110601,0341,034102,265,694,1,694,265,429,20018
B,20010806,180238,1000612,00233B,0000455,1,14,1406,140681,0361,036103,376,592,1,592,376,216,20018
B,20010806,180238,1000612,00233B,0000309,1,13,1303,130301,0394,039401,308,484,1,484,308,176,20018
B,20010806,180238,1000612,00233B,0000218,1,11,1102,110203,0076,007606,291,379,1,379,291,88,20018
B,20010806,180238,1000612,00233B,0000058,1,11,1101,110121,0712,071200,279,363,1,363,279,84,20018
C,20010807,113203,1000502,00184C,0000384,1,14,1402,140205,0556,055600,286,400,1,400,286,114,20018
A,20010807,113203,1000557,00184A,0000515,1,11,1119,111907,1477,147704,436,567,1,567,436,131,20018
B,20010807,104508,1000616,00298B,0000440,1,14,1406,140671,1383,138301,285,954,1,954,285,669,20018
C,20010807,113203,1000502,00184C,0000515,1,11,1119,111907,1477,147704,436,567,1,567,436,131,20018
A,20010807,113203,1000557,00184A,0000384,1,14,1402,140205,0556,055600,286,654,5,3270,1430,1840,20018
B,20010807,104508,1000616,00298B,0000395,1,11,1118,111807,1556,155601,293,477,1,477,293,184,20018
C,20010807,154643,1000501,00118C,0000337,1,11,1101,110105,1021,102100,179,332,1,332,179,153,20018
A,20010807,154643,1000556,00118A,0000451,1,11,1110,111015,1548,154802,227,296,1,296,227,69,20018
B,20010807,113203,1000615,00184B,0000384,1,14,1402,140205,0556,055600,286,409,5,2045,1430,615,20018
C,20010807,154643,1000501,00118C,0000451,1,11,1110,111015,1548,154802,227,354,7,2478,1589,889,20018
A,20010807,154643,1000556,00118A,0000341,1,11,1110,111007,1334,133400,122,159,1,159,122,37,20018
B,20010807,113203,1000615,00184B,0000515,1,11,1119,111907,1477,147704,436,740,1,740,436,304,20018
C,20010807,154643,1000501,00118C,0000327,1,13,1302,130297,0471,047101,357,465,1,465,357,108,20018
A,20010807,154643,1000556,00118A,0000432,1,11,1105,110509,1258,125804,331,431,6,2586,1986,600,20018
B,20010807,154643,1000614,00118B,0000602,1,11,1113,111301,1772,177202,419,654,1,654,419,235,20018
C,20010807,154643,1000501,00118C,0000602,1,11,1113,111301,1772,177202,419,545,1,545,419,126,20018
A,20010807,154643,1000556,00118A,0000400,1,11,1112,111209,1444,144403,252,491,5,2455,1260,1195,20018
B,20010807,154643,1000614,00118B,0000341,1,11,1110,111007,1334,133400,122,314,1,314,122,192,20018
C,20010807,154643,1000501,00118C,0000341,1,11,1110,111007,1334,133400,122,183,1,183,122,61,20018
A,20010807,154643,1000556,00118A,0000602,1,11,1113,111301,1772,177202,419,545,6,3270,2514,756,20018
B,20010807,154643,1000614,00118B,0000451,1,11,1110,111015,1548,154802,227,296,5,1480,1135,345,20018
C,20010807,154643,1000501,00118C,0000432,1,11,1105,110509,1258,125804,331,486,1,486,331,155,20018
A,20010807,154643,1000556,00118A,0000327,1,13,1302,130297,0471,047101,357,614,1,614,357,257,20018
B,20010807,154643,1000614,00118B,0000327,1,13,1302,130297,0471,047101,357,563,1,563,357,206,20018
C,20010807,154643,1000501,00118C,0000400,1,11,1112,111209,1444,144403,252,459,1,459,252,207,20018
A,20010807,154643,1000556,00118A,0000337,1,11,1101,110105,1021,102100,179,233,1,233,179,54,20018
B,20010807,154643,1000614,00118B,0000400,1,11,1112,111209,1444,144403,252,328,4,1312,1008,304,20018
D,20010807,113203,1000522,00184D,0000515,1,11,1119,111907,1477,147704,436,792,1,792,436,356,20018
B,20010807,154643,1000614,00118B,0000337,1,11,1101,110105,1021,102100,179,261,1,261,179,82,20018
D,20010807,113203,1000522,00184D,0000384,1,14,1402,140205,0556,055600,286,450,1,450,286,164,20018
B,20010807,154643,1000614,00118B,0000432,1,11,1105,110509,1258,125804,331,699,7,4893,2317,2576,20018
D,20010807,154643,1000521,00118D,0000400,1,11,1112,111209,1444,144403,252,411,3,1233,756,477,20018
D,20010807,154643,1000521,00118D,0000341,1,11,1110,111007,1334,133400,122,159,1,159,122,37,20018
D,20010807,154643,1000521,00118D,0000451,1,11,1110,111015,1548,154802,227,296,1,296,227,69,20018
D,20010807,154643,1000521,00118D,0000337,1,11,1101,110105,1021,102100,179,233,1,233,179,54,20018
D,20010807,154643,1000521,00118D,0000602,1,11,1113,111301,1772,177202,419,545,1,545,419,126,20018
D,20010807,154643,1000521,00118D,0000327,1,13,1302,130297,0471,047101,357,636,1,636,357,279,20018
D,20010807,154643,1000521,00118D,0000432,1,11,1105,110509,1258,125804,331,616,4,2464,1324,1140,20018
C,20010808,110150,1000504,00069C,0000632,1,14,1406,140663,1414,141405,201,262,5,1310,1005,305,20018
B,20010808,110150,1000618,00069B,0000632,1,14,1406,140663,1414,141405,201,262,1,262,201,61,20018
D,20010808,110150,1000524,00069D,0000181,1,12,1202,120297,1483,148302,265,436,4,1744,1060,684,20018
C,20010808,110150,1000504,00069C,0000181,1,12,1202,120297,1483,148302,265,345,4,1380,1060,320,20018
B,20010808,110150,1000618,00069B,0000181,1,12,1202,120297,1483,148302,265,345,1,345,265,80,20018
D,20010808,110150,1000524,00069D,0000547,1,14,1404,140497,0338,033801,183,338,1,338,183,155,20018
C,20010808,110150,1000504,00069C,0000547,1,14,1404,140497,0338,033801,183,255,1,255,183,72,20018
B,20010808,110150,1000618,00069B,0000410,1,11,1121,112197,0701,070100,281,366,1,366,281,85,20018
D,20010808,110150,1000524,00069D,0000632,1,14,1406,140663,1414,141405,201,262,1,262,201,61,20018
C,20010808,110150,1000504,00069C,0000512,1,11,1118,111807,1133,113302,352,458,1,458,352,106,20018
B,20010808,110150,1000618,00069B,0000512,1,11,1118,111807,1133,113302,352,458,1,458,352,106,20018
D,20010808,110150,1000524,00069D,0000410,1,11,1121,112197,0701,070100,281,366,5,1830,1405,425,20018
C,20010808,110150,1000504,00069C,0000410,1,11,1121,112197,0701,070100,281,442,1,442,281,161,20018
B,20010808,110150,1000618,00069B,0000547,1,14,1404,140497,0338,033801,183,238,5,1190,915,275,20018
D,20010808,110150,1000524,00069D,0000512,1,11,1118,111807,1133,113302,352,576,1,576,352,224,20018
C,20010808,160336,1000503,00052C,0000299,1,11,1110,111003,0565,056500,222,289,6,1734,1332,402,20018
B,20010808,111541,1000619,00297B,0000311,1,11,1116,111603,1776,177601,339,579,1,579,339,240,20018
D,20010808,160336,1000523,00052D,0000299,1,11,1110,111003,0565,056500,222,289,1,289,222,67,20018
C,20010808,160336,1000503,00052C,0000482,1,11,1119,111997,0844,084400,285,499,1,499,285,214,20018
B,20010808,111541,1000619,00297B,0000457,1,11,1110,111007,1319,131902,174,268,1,268,174,94,20018
D,20010808,160336,1000523,00052D,0000603,1,14,1404,140403,1336,133600,223,290,1,290,223,67,20018
C,20010808,160336,1000503,00052C,0000198,1,11,1112,111205,0901,090101,181,236,1,236,181,55,20018
B,20010808,111541,1000619,00297B,0000215,1,11,1119,111907,0143,014301,99,129,7,903,693,210,20018
D,20010808,160336,1000523,00052D,0000295,1,14,1497,149797,1570,157000,171,557,1,557,171,386,20018
C,20010808,160336,1000503,00052C,0000603,1,14,1404,140403,1336,133600,223,488,1,488,223,265,20018
B,20010808,111541,1000619,00297B,0000415,1,11,1115,111503,1902,190200,357,562,1,562,357,205,20018
D,20010808,160336,1000523,00052D,0000482,1,11,1119,111997,0844,084400,285,408,6,2448,1710,738,20018
C,20010808,160336,1000503,00052C,0000295,1,14,1497,149797,1570,157000,171,223,1,223,171,52,20018
B,20010808,111541,1000619,00297B,0000454,1,14,1401,140107,1804,180403,199,259,1,259,199,60,20018
D,20010808,160336,1000523,00052D,0000198,1,11,1112,111205,0901,090101,181,285,1,285,181,104,20018
C,20010808,160336,1000503,00052C,0000486,1,11,1108,110801,1315,131504,208,328,1,328,208,120,20018
B,20010808,152231,1000620,00298B,0000641,1,14,1401,140105,0760,076001,180,234,1,234,180,54,20018
D,20010808,160336,1000523,00052D,0000486,1,11,1108,110801,1315,131504,208,271,1,271,208,63,20018
C,20010808,160336,1000503,00052C,0000482,1,11,1119,111997,0844,084400,285,499,5,2495,1425,1070,20018
B,20010808,152231,1000620,00298B,0000495,1,11,1111,111113,0138,013801,247,608,1,608,247,361,20018
D,20010808,160336,1000523,00052D,0000482,1,11,1119,111997,0844,084400,285,408,1,408,285,123,20018
C,20010808,160336,1000503,00052C,0000481,1,11,1103,110301,1896,189601,98,128,1,128,98,30,20018
B,20010808,160336,1000617,00052B,0000198,1,11,1112,111205,0901,090101,181,334,1,334,181,153,20018
D,20010808,160336,1000523,00052D,0000481,1,11,1103,110301,1896,189601,98,128,1,128,98,30,20018
B,20010808,160336,1000617,00052B,0000603,1,14,1404,140403,1336,133600,223,290,1,290,223,67,20018
A,20010808,110150,1000559,00069A,0000410,1,11,1121,112197,0701,070100,281,741,1,741,281,460,20018
B,20010808,160336,1000617,00052B,0000482,1,11,1119,111997,0844,084400,285,371,1,371,285,86,20018
A,20010808,110150,1000559,00069A,0000181,1,12,1202,120297,1483,148302,265,345,4,1380,1060,320,20018
B,20010808,160336,1000617,00052B,0000295,1,14,1497,149797,1570,157000,171,223,5,1115,855,260,20018
A,20010808,110150,1000559,00069A,0000512,1,11,1118,111807,1133,113302,352,458,1,458,352,106,20018
B,20010808,160336,1000617,00052B,0000481,1,11,1103,110301,1896,189601,98,186,1,186,98,88,20018
A,20010808,110150,1000559,00069A,0000547,1,14,1404,140497,0338,033801,183,238,1,238,183,55,20018
B,20010808,160336,1000617,00052B,0000299,1,11,1110,111003,0565,056500,222,415,1,415,222,193,20018
A,20010808,110150,1000559,00069A,0000632,1,14,1406,140663,1414,141405,201,262,5,1310,1005,305,20018
B,20010808,160336,1000617,00052B,0000482,1,11,1119,111997,0844,084400,285,371,1,371,285,86,20018
A,20010808,160336,1000558,00052A,0000198,1,11,1112,111205,0901,090101,181,236,1,236,181,55,20018
B,20010808,160336,1000617,00052B,0000486,1,11,1108,110801,1315,131504,208,337,1,337,208,129,20018
A,20010808,160336,1000558,00052A,0000486,1,11,1108,110801,1315,131504,208,292,1,292,208,84,20018
A,20010808,160336,1000558,00052A,0000299,1,11,1110,111003,0565,056500,222,289,6,1734,1332,402,20018
A,20010808,160336,1000558,00052A,0000603,1,14,1404,140403,1336,133600,223,290,1,290,223,67,20018
A,20010808,160336,1000558,00052A,0000295,1,14,1497,149797,1570,157000,171,408,6,2448,1026,1422,20018
A,20010808,160336,1000558,00052A,0000481,1,11,1103,110301,1896,189601,98,156,1,156,98,58,20018
A,20010808,160336,1000558,00052A,0000482,1,11,1119,111997,0844,084400,285,371,1,371,285,86,20018
A,20010808,160336,1000558,00052A,0000482,1,11,1119,111997,0844,084400,285,371,1,371,285,86,20018
C,20010809,123005,1000505,00223C,0000658,1,11,1106,110601,0533,053304,216,281,1,281,216,65,20018
B,20010809,123005,1000621,00223B,0000658,1,11,1106,110601,0533,053304,216,449,1,449,216,233,20018
A,20010809,123005,1000560,00223A,0000325,1,14,1406,140663,1421,142101,388,505,3,1515,1164,351,20018
C,20010809,123005,1000505,00223C,0000325,1,14,1406,140663,1421,142101,388,505,1,505,388,117,20018
B,20010809,123005,1000621,00223B,0000383,1,11,1103,110301,1919,191900,404,1192,1,1192,404,788,20018
A,20010809,123005,1000560,00223A,0000658,1,11,1106,110601,0533,053304,216,281,1,281,216,65,20018
C,20010809,123005,1000505,00223C,0000474,1,11,1118,111897,1812,181200,190,354,6,2124,1140,984,20018
B,20010809,123005,1000621,00223B,0000492,1,11,1197,119797,0501,050100,361,795,6,4770,2166,2604,20018
A,20010809,123005,1000560,00223A,0000383,1,11,1103,110301,1919,191900,404,646,1,646,404,242,20018
C,20010809,123005,1000505,00223C,0000492,1,11,1197,119797,0501,050100,361,771,1,771,361,410,20018
B,20010809,123005,1000621,00223B,0000325,1,14,1406,140663,1421,142101,388,638,1,638,388,250,20018
A,20010809,123005,1000560,00223A,0000492,1,11,1197,119797,0501,050100,361,558,1,558,361,197,20018
C,20010809,123005,1000505,00223C,0000534,1,11,1104,110415,1226,122600,374,487,1,487,374,113,20018
B,20010809,123005,1000621,00223B,0000534,1,11,1104,110415,1226,122600,374,663,1,663,374,289,20018
A,20010809,123005,1000560,00223A,0000534,1,11,1104,110415,1226,122600,374,527,1,527,374,153,20018
C,20010809,123005,1000505,00223C,0000383,1,11,1103,110301,1919,191900,404,737,1,737,404,333,20018
B,20010809,123005,1000621,00223B,0000474,1,11,1118,111897,1812,181200,190,247,1,247,190,57,20018
A,20010809,123005,1000560,00223A,0000416,1,11,1107,110721,0023,002300,299,389,6,2334,1794,540,20018
C,20010809,123005,1000505,00223C,0000416,1,11,1107,110721,0023,002300,299,684,1,684,299,385,20018
