shop,date,time,receipt,customer,product,CategoryCode1,CategoryCode2,CategoryCode4,CategoryCode6,manufacturer,brand,unitCost,unitPrice,quantity,amount,costAmount,profit,YearMonth
A,20011109,174413,1000918,00125A,0000295,1,14,1497,149797,1570,157000,171,408,1,408,171,237,200111
B,20011109,174413,1001016,00125B,0000351,1,11,1113,111397,0745,074501,227,867,1,867,227,640,200111
C,20011109,174413,1000836,00125C,0000295,1,14,1497,149797,1570,157000,171,223,1,223,171,52,200111
A,20011109,174413,1000918,00125A,0000282,1,11,1118,111801,0112,011201,153,199,1,199,153,46,200111
B,20011109,174413,1001016,00125B,0000282,1,11,1118,111801,0112,011201,153,199,1,199,153,46,200111
D,20011109,143335,1000864,00182D,0000496,1,11,1101,110197,0338,033802,456,593,1,593,456,137,200111
D,20011109,143335,1000864,00182D,0000370,1,11,1102,110211,1261,126101,224,353,1,353,224,129,200111
D,20011109,143335,1000864,00182D,0000571,1,11,1103,110303,1158,115804,171,270,1,270,171,99,200111
D,20011109,143335,1000864,00182D,0000371,1,11,1120,112005,0438,043802,400,520,6,3120,2400,720,200111
D,20011109,143335,1000864,00182D,0000513,1,11,1110,111001,1955,195503,388,505,1,505,388,117,200111
D,20011109,143335,1000864,00182D,0000440,1,14,1406,140671,1383,138301,285,371,1,371,285,86,200111
D,20011109,173905,1000863,00150D,0000303,1,14,1406,140611,0856,085602,310,403,1,403,310,93,200111
D,20011109,173905,1000863,00150D,0000481,1,11,1103,110301,1896,189601,98,128,1,128,98,30,200111
D,20011109,173905,1000863,00150D,0000194,1,11,1121,112111,0321,032101,246,320,1,320,246,74,200111
D,20011109,173905,1000863,00150D,0000367,1,11,1106,110697,0048,004803,292,380,1,380,292,88,200111
D,20011109,174413,1000862,00125D,0000447,1,11,1105,110511,1574,157403,324,786,1,786,324,462,200111
D,20011109,174413,1000862,00125D,0000386,1,11,1107,110707,1659,165902,232,456,6,2736,1392,1344,200111
D,20011109,174413,1000862,00125D,0000282,1,11,1118,111801,0112,011201,153,223,7,1561,1071,490,200111
D,20011109,174413,1000862,00125D,0000373,1,11,1118,111897,1341,134100,91,119,5,595,455,140,200111
D,20011109,174413,1000862,00125D,0000295,1,14,1497,149797,1570,157000,171,679,1,679,171,508,200111
D,20011109,174413,1000862,00125D,0000351,1,11,1113,111397,0745,074501,227,341,1,341,227,114,200111
C,20011110,111041,1000840,00241C,0000631,1,13,1301,130137,0285,028503,334,435,6,2610,2004,606,200111
B,20011110,111041,1001020,00241B,0000631,1,13,1301,130137,0285,028503,334,435,4,1740,1336,404,200111
D,20011110,111041,1000866,00241D,0000631,1,13,1301,130137,0285,028503,334,435,6,2610,2004,606,200111
C,20011110,111041,1000840,00241C,0000559,1,11,1105,110511,1624,162401,402,523,6,3138,2412,726,200111
B,20011110,111041,1001020,00241B,0000559,1,11,1105,110511,1624,162401,402,523,1,523,402,121,200111
D,20011110,111041,1000866,00241D,0000271,1,14,1406,140697,1799,179903,340,442,1,442,340,102,200111
C,20011110,111041,1000840,00241C,0000271,1,14,1406,140697,1799,179903,340,530,1,530,340,190,200111
B,20011110,111041,1001020,00241B,0000294,1,14,1406,140681,0694,069401,236,375,1,375,236,139,200111
D,20011110,111041,1000866,00241D,0000420,1,11,1102,110211,0376,037601,255,569,1,569,255,314,200111
C,20011110,111041,1000840,00241C,0000384,1,14,1402,140205,0556,055600,286,604,1,604,286,318,200111
B,20011110,111041,1001020,00241B,0000420,1,11,1102,110211,0376,037601,255,621,1,621,255,366,200111
D,20011110,111041,1000866,00241D,0000294,1,14,1406,140681,0694,069401,236,307,5,1535,1180,355,200111
C,20011110,111041,1000840,00241C,0000271,1,14,1406,140697,1799,179903,340,530,1,530,340,190,200111
B,20011110,111041,1001020,00241B,0000271,1,14,1406,140697,1799,179903,340,763,1,763,340,423,200111
D,20011110,111041,1000866,00241D,0000559,1,11,1105,110511,1624,162401,402,581,1,581,402,179,200111
C,20011110,111041,1000840,00241C,0000420,1,11,1102,110211,0376,037601,255,502,1,502,255,247,200111
B,20011110,111041,1001020,00241B,0000413,1,11,1104,110403,0353,035306,286,707,1,707,286,421,200111
D,20011110,111041,1000866,00241D,0000384,1,14,1402,140205,0556,055600,286,533,1,533,286,247,200111
C,20011110,111041,1000840,00241C,0000294,1,14,1406,140681,0694,069401,236,791,6,4746,1416,3330,200111
B,20011110,111041,1001020,00241B,0000271,1,14,1406,140697,1799,179903,340,763,4,3052,1360,1692,200111
D,20011110,111041,1000866,00241D,0000413,1,11,1104,110403,0353,035306,286,451,1,451,286,165,200111
C,20011110,111041,1000840,00241C,0000413,1,11,1104,110403,0353,035306,286,429,1,429,286,143,200111
B,20011110,111041,1001020,00241B,0000384,1,14,1402,140205,0556,055600,286,482,1,482,286,196,200111
D,20011110,111041,1000866,00241D,0000271,1,14,1406,140697,1799,179903,340,442,1,442,340,102,200111
C,20011110,174449,1000839,00114C,0000344,1,11,1104,110411,0370,037000,189,297,1,297,189,108,200111
B,20011110,174449,1001019,00114B,0000366,1,14,1403,140315,1610,161001,237,309,1,309,237,72,200111
D,20011110,174449,1000865,00114D,0000453,1,14,1403,140307,1143,114302,357,578,1,578,357,221,200111
C,20011110,174449,1000839,00114C,0000391,1,11,1111,111111,0052,005200,191,437,1,437,191,246,200111
B,20011110,174449,1001019,00114B,0000453,1,14,1403,140307,1143,114302,357,542,1,542,357,185,200111
D,20011110,174449,1000865,00114D,0000366,1,14,1403,140315,1610,161001,237,511,1,511,237,274,200111
C,20011110,174449,1000839,00114C,0000366,1,14,1403,140315,1610,161001,237,309,7,2163,1659,504,200111
B,20011110,174449,1001019,00114B,0000344,1,11,1104,110411,0370,037000,189,246,1,246,189,57,200111
D,20011110,174449,1000865,00114D,0000396,1,14,1401,140103,1489,148900,404,575,1,575,404,171,200111
C,20011110,174449,1000839,00114C,0000453,1,14,1403,140307,1143,114302,357,662,3,1986,1071,915,200111
B,20011110,174449,1001019,00114B,0000391,1,11,1111,111111,0052,005200,191,375,1,375,191,184,200111
D,20011110,174449,1000865,00114D,0000391,1,11,1111,111111,0052,005200,191,340,1,340,191,149,200111
C,20011110,174449,1000839,00114C,0000396,1,14,1401,140103,1489,148900,404,639,1,639,404,235,200111
B,20011110,174449,1001019,00114B,0000396,1,14,1401,140103,1489,148900,404,610,1,610,404,206,200111
D,20011110,174449,1000865,00114D,0000344,1,11,1104,110411,0370,037000,189,372,3,1116,567,549,200111
B,20011110,194407,1001021,00294B,0000117,1,14,1406,140691,0714,071401,197,368,1,368,197,171,200111
A,20011110,111041,1000922,00241A,0000631,1,13,1301,130137,0285,028503,334,435,1,435,334,101,200111
B,20011110,194407,1001021,00294B,0000524,1,11,1104,110401,0844,084401,418,544,5,2720,2090,630,200111
A,20011110,111041,1000922,00241A,0000271,1,14,1406,140697,1799,179903,340,498,5,2490,1700,790,200111
B,20011110,194407,1001021,00294B,0000354,1,11,1112,111211,0869,086900,188,245,1,245,188,57,200111
A,20011110,111041,1000922,00241A,0000559,1,11,1105,110511,1624,162401,402,1028,3,3084,1206,1878,200111
B,20011110,194407,1001021,00294B,0000393,1,11,1105,110517,1889,188901,410,1167,3,3501,1230,2271,200111
A,20011110,111041,1000922,00241A,0000384,1,14,1402,140205,0556,055600,286,962,6,5772,1716,4056,200111
B,20011110,194407,1001021,00294B,0000212,1,14,1406,140663,1043,104301,514,669,5,3345,2570,775,200111
A,20011110,111041,1000922,00241A,0000420,1,11,1102,110211,0376,037601,255,382,1,382,255,127,200111
B,20011110,194407,1001021,00294B,0000476,1,11,1111,111111,0405,040502,258,641,1,641,258,383,200111
A,20011110,111041,1000922,00241A,0000271,1,14,1406,140697,1799,179903,340,498,1,498,340,158,200111
B,20011110,194407,1001021,00294B,0000376,1,11,1119,111905,0346,034600,359,972,1,972,359,613,200111
A,20011110,111041,1000922,00241A,0000413,1,11,1104,110403,0353,035306,286,420,1,420,286,134,200111
B,20011110,194407,1001021,00294B,0000414,1,11,1117,111701,1705,170501,310,890,7,6230,2170,4060,200111
A,20011110,111041,1000922,00241A,0000294,1,14,1406,140681,0694,069401,236,810,1,810,236,574,200111
B,20011110,194407,1001021,00294B,0000327,1,13,1302,130297,0471,047101,357,752,5,3760,1785,1975,200111
A,20011110,174449,1000921,00114A,0000453,1,14,1403,140307,1143,114302,357,465,1,465,357,108,200111
B,20011110,194407,1001021,00294B,0000334,1,11,1107,110797,1480,148000,299,534,1,534,299,235,200111
A,20011110,174449,1000921,00114A,0000344,1,11,1104,110411,0370,037000,189,246,1,246,189,57,200111
A,20011110,174449,1000921,00114A,0000391,1,11,1111,111111,0052,005200,191,395,5,1975,955,1020,200111
A,20011110,174449,1000921,00114A,0000366,1,14,1403,140315,1610,161001,237,373,5,1865,1185,680,200111
A,20011110,174449,1000921,00114A,0000396,1,14,1401,140103,1489,148900,404,877,1,877,404,473,200111
C,20011111,094814,1000841,00039C,0000675,1,11,1108,110805,0929,092903,282,367,1,367,282,85,200111
B,20011111,094814,1001022,00039B,0000675,1,11,1108,110805,0929,092903,282,367,6,2202,1692,510,200111
A,20011111,094814,1000923,00039A,0000675,1,11,1108,110805,0929,092903,282,367,1,367,282,85,200111
C,20011111,094814,1000841,00039C,0000225,1,11,1101,110105,0079,007901,111,145,1,145,111,34,200111
B,20011111,094814,1001022,00039B,0000522,1,13,1301,130121,1677,167705,261,548,6,3288,1566,1722,200111
A,20011111,094814,1000923,00039A,0000268,1,11,1106,110601,0341,034102,265,345,1,345,265,80,200111
C,20011111,094814,1000841,00039C,0000462,1,14,1406,140681,1674,167405,231,512,1,512,231,281,200111
B,20011111,094814,1001022,00039B,0000268,1,11,1106,110601,0341,034102,265,863,1,863,265,598,200111
A,20011111,094814,1000923,00039A,0000522,1,13,1301,130121,1677,167705,261,812,5,4060,1305,2755,200111
C,20011111,094814,1000841,00039C,0000268,1,11,1106,110601,0341,034102,265,493,5,2465,1325,1140,200111
B,20011111,094814,1001022,00039B,0000447,1,11,1105,110511,1574,157403,324,818,1,818,324,494,200111
A,20011111,094814,1000923,00039A,0000225,1,11,1101,110105,0079,007901,111,145,1,145,111,34,200111
C,20011111,094814,1000841,00039C,0000447,1,11,1105,110511,1574,157403,324,466,1,466,324,142,200111
B,20011111,094814,1001022,00039B,0000225,1,11,1101,110105,0079,007901,111,145,1,145,111,34,200111
A,20011111,094814,1000923,00039A,0000462,1,14,1406,140681,1674,167405,231,948,1,948,231,717,200111
C,20011111,094814,1000841,00039C,0000522,1,13,1301,130121,1677,167705,261,514,4,2056,1044,1012,200111
B,20011111,094814,1001022,00039B,0000462,1,14,1406,140681,1674,167405,231,350,1,350,231,119,200111
A,20011111,094814,1000923,00039A,0000447,1,11,1105,110511,1574,157403,324,422,1,422,324,98,200111
C,20011111,121536,1000844,00172C,0000647,1,11,1105,110513,1274,127401,366,476,3,1428,1098,330,200111
B,20011111,121536,1001025,00172B,0000647,1,11,1105,110513,1274,127401,366,476,1,476,366,110,200111
A,20011111,121536,1000926,00172A,0000350,1,11,1102,110207,1263,126302,230,397,6,2382,1380,1002,200111
C,20011111,121536,1000844,00172C,0000198,1,11,1112,111205,0901,090101,181,236,5,1180,905,275,200111
B,20011111,121536,1001025,00172B,0000162,1,11,1120,112003,0572,057202,353,459,1,459,353,106,200111
A,20011111,121536,1000926,00172A,0000441,1,11,1110,111007,0713,071300,296,482,1,482,296,186,200111
C,20011111,121536,1000844,00172C,0000441,1,11,1110,111007,0713,071300,296,414,2,828,592,236,200111
B,20011111,121536,1001025,00172B,0000441,1,11,1110,111007,0713,071300,296,385,1,385,296,89,200111
A,20011111,121536,1000926,00172A,0000162,1,11,1120,112003,0572,057202,353,459,1,459,353,106,200111
C,20011111,121536,1000844,00172C,0000350,1,11,1102,110207,1263,126302,230,344,5,1720,1150,570,200111
B,20011111,121536,1001025,00172B,0000198,1,11,1112,111205,0901,090101,181,334,1,334,181,153,200111
A,20011111,121536,1000926,00172A,0000647,1,11,1105,110513,1274,127401,366,476,3,1428,1098,330,200111
C,20011111,121536,1000844,00172C,0000162,1,11,1120,112003,0572,057202,353,459,1,459,353,106,200111
B,20011111,121536,1001025,00172B,0000350,1,11,1102,110207,1263,126302,230,422,1,422,230,192,200111
A,20011111,121536,1000926,00172A,0000198,1,11,1112,111205,0901,090101,181,236,1,236,181,55,200111
C,20011111,151540,1000843,00154C,0000622,1,11,1120,112005,0449,044901,230,299,1,299,230,69,200111
B,20011111,151540,1001024,00154B,0000622,1,11,1120,112005,0449,044901,230,686,1,686,230,456,200111
A,20011111,151540,1000925,00154A,0000421,1,11,1105,110597,0616,061601,412,864,1,864,412,452,200111
C,20011111,151540,1000843,00154C,0000421,1,11,1105,110597,0616,061601,412,722,1,722,412,310,200111
B,20011111,151540,1001024,00154B,0000421,1,11,1105,110597,0616,061601,412,762,1,762,412,350,200111
A,20011111,151540,1000925,00154A,0000622,1,11,1120,112005,0449,044901,230,299,1,299,230,69,200111
C,20011111,165850,1000842,00107C,0000188,1,11,1119,111901,1415,141500,251,327,1,327,251,76,200111
B,20011111,165850,1001023,00107B,0000295,1,14,1497,149797,1570,157000,171,363,1,363,171,192,200111
A,20011111,165850,1000924,00107A,0000372,1,11,1101,110131,0569,056902,467,775,1,775,467,308,200111
C,20011111,165850,1000842,00107C,0000395,1,11,1118,111807,1556,155601,293,625,1,625,293,332,200111
B,20011111,165850,1001023,00107B,0000395,1,11,1118,111807,1556,155601,293,477,6,2862,1758,1104,200111
A,20011111,165850,1000924,00107A,0000295,1,14,1497,149797,1570,157000,171,511,1,511,171,340,200111
C,20011111,165850,1000842,00107C,0000372,1,11,1101,110131,0569,056902,467,871,1,871,467,404,200111
B,20011111,165850,1001023,00107B,0000372,1,11,1101,110131,0569,056902,467,909,1,909,467,442,200111
A,20011111,165850,1000924,00107A,0000355,1,14,1403,140309,0585,058501,336,487,1,487,336,151,200111
C,20011111,165850,1000842,00107C,0000295,1,14,1497,149797,1570,157000,171,223,1,223,171,52,200111
B,20011111,165850,1001023,00107B,0000188,1,11,1119,111901,1415,141500,251,370,1,370,251,119,200111
A,20011111,165850,1000924,00107A,0000188,1,11,1119,111901,1415,141500,251,418,1,418,251,167,200111
C,20011111,165850,1000842,00107C,0000355,1,14,1403,140309,0585,058501,336,519,1,519,336,183,200111
B,20011111,165850,1001023,00107B,0000355,1,14,1403,140309,0585,058501,336,671,1,671,336,335,200111
A,20011111,165850,1000924,00107A,0000395,1,11,1118,111807,1556,155601,293,458,5,2290,1465,825,200111
C,20011111,195842,1000845,00188C,0000648,1,11,1106,110601,0952,095201,286,372,1,372,286,86,200111
B,20011111,195842,1001026,00188B,0000648,1,11,1106,110601,0952,095201,286,372,1,372,286,86,200111
A,20011111,195842,1000927,00188A,0000648,1,11,1106,110601,0952,095201,286,372,3,1116,858,258,200111
C,20011111,195842,1000845,00188C,0000393,1,11,1105,110517,1889,188901,410,755,1,755,410,345,200111
B,20011111,195842,1001026,00188B,0000442,1,11,1101,110197,0266,026600,240,379,1,379,240,139,200111
A,20011111,195842,1000927,00188A,0000393,1,11,1105,110517,1889,188901,410,1372,1,1372,410,962,200111
C,20011111,195842,1000845,00188C,0000348,1,11,1115,111505,0929,092901,331,869,1,869,331,538,200111
B,20011111,195842,1001026,00188B,0000380,1,11,1121,112105,0109,010905,209,506,1,506,209,297,200111
A,20011111,195842,1000927,00188A,0000537,1,13,1301,130135,0596,059601,298,388,1,388,298,90,200111
C,20011111,195842,1000845,00188C,0000537,1,13,1301,130135,0596,059601,298,786,6,4716,1788,2928,200111
B,20011111,195842,1001026,00188B,0000537,1,13,1301,130135,0596,059601,298,717,6,4302,1788,2514,200111
A,20011111,195842,1000927,00188A,0000289,1,14,1406,140691,0678,067800,475,791,1,791,475,316,200111
C,20011111,195842,1000845,00188C,0000289,1,14,1406,140691,0678,067800,475,723,3,2169,1425,744,200111
B,20011111,195842,1001026,00188B,0000348,1,11,1115,111505,0929,092901,331,431,1,431,331,100,200111
A,20011111,195842,1000927,00188A,0000442,1,11,1101,110197,0266,026600,240,816,5,4080,1200,2880,200111
C,20011111,195842,1000845,00188C,0000442,1,11,1101,110197,0266,026600,240,524,1,524,240,284,200111
B,20011111,195842,1001026,00188B,0000393,1,11,1105,110517,1889,188901,410,1167,1,1167,410,757,200111
A,20011111,195842,1000927,00188A,0000380,1,11,1121,112105,0109,010905,209,272,5,1360,1045,315,200111
C,20011111,195842,1000845,00188C,0000101,1,11,1107,110701,1860,186001,202,263,7,1841,1414,427,200111
B,20011111,195842,1001026,00188B,0000289,1,14,1406,140691,0678,067800,475,882,1,882,475,407,200111
A,20011111,195842,1000927,00188A,0000101,1,11,1107,110701,1860,186001,202,263,3,789,606,183,200111
C,20011111,195842,1000845,00188C,0000380,1,11,1121,112105,0109,010905,209,272,1,272,209,63,200111
B,20011111,195842,1001026,00188B,0000101,1,11,1107,110701,1860,186001,202,263,1,263,202,61,200111
A,20011111,195842,1000927,00188A,0000348,1,11,1115,111505,0929,092901,331,685,1,685,331,354,200111
D,20011111,094814,1000867,00039D,0000447,1,11,1105,110511,1574,157403,324,992,1,992,324,668,200111
D,20011111,094814,1000867,00039D,0000225,1,11,1101,110105,0079,007901,111,207,4,828,444,384,200111
D,20011111,094814,1000867,00039D,0000522,1,13,1301,130121,1677,167705,261,340,1,340,261,79,200111
D,20011111,094814,1000867,00039D,0000268,1,11,1106,110601,0341,034102,265,345,1,345,265,80,200111
D,20011111,094814,1000867,00039D,0000462,1,14,1406,140681,1674,167405,231,508,1,508,231,277,200111
D,20011111,094814,1000867,00039D,0000675,1,11,1108,110805,0929,092903,282,367,1,367,282,85,200111
D,20011111,121536,1000870,00172D,0000162,1,11,1120,112003,0572,057202,353,631,1,631,353,278,200111
D,20011111,121536,1000870,00172D,0000441,1,11,1110,111007,0713,071300,296,1055,1,1055,296,759,200111
D,20011111,121536,1000870,00172D,0000350,1,11,1102,110207,1263,126302,230,474,5,2370,1150,1220,200111
D,20011111,121536,1000870,00172D,0000647,1,11,1105,110513,1274,127401,366,476,5,2380,1830,550,200111
D,20011111,121536,1000870,00172D,0000198,1,11,1112,111205,0901,090101,181,285,1,285,181,104,200111
D,20011111,151540,1000869,00154D,0000622,1,11,1120,112005,0449,044901,230,344,1,344,230,114,200111
D,20011111,151540,1000869,00154D,0000421,1,11,1105,110597,0616,061601,412,536,1,536,412,124,200111
D,20011111,165850,1000868,00107D,0000295,1,14,1497,149797,1570,157000,171,679,1,679,171,508,200111
D,20011111,165850,1000868,00107D,0000395,1,11,1118,111807,1556,155601,293,543,1,543,293,250,200111
D,20011111,165850,1000868,00107D,0000188,1,11,1119,111901,1415,141500,251,327,1,327,251,76,200111
D,20011111,165850,1000868,00107D,0000355,1,14,1403,140309,0585,058501,336,676,1,676,336,340,200111
D,20011111,165850,1000868,00107D,0000372,1,11,1101,110131,0569,056902,467,729,1,729,467,262,200111
D,20011111,195842,1000871,00188D,0000648,1,11,1106,110601,0952,095201,286,372,1,372,286,86,200111
D,20011111,195842,1000871,00188D,0000380,1,11,1121,112105,0109,010905,209,326,5,1630,1045,585,200111
D,20011111,195842,1000871,00188D,0000442,1,11,1101,110197,0266,026600,240,607,6,3642,1440,2202,200111
D,20011111,195842,1000871,00188D,0000348,1,11,1115,111505,0929,092901,331,902,1,902,331,571,200111
D,20011111,195842,1000871,00188D,0000537,1,13,1301,130135,0596,059601,298,581,1,581,298,283,200111
D,20011111,195842,1000871,00188D,0000289,1,14,1406,140691,0678,067800,475,1061,1,1061,475,586,200111
D,20011111,195842,1000871,00188D,0000101,1,11,1107,110701,1860,186001,202,263,1,263,202,61,200111
D,20011111,195842,1000871,00188D,0000393,1,11,1105,110517,1889,188901,410,533,1,533,410,123,200111
C,20011112,123039,1000847,00105C,0000308,1,14,1404,140407,0707,070700,468,1086,6,6516,2808,3708,200111
A,20011112,123039,1000929,00105A,0000577,1,11,1115,111511,1880,188002,160,310,5,1550,800,750,200111
D,20011112,123039,1000873,00105D,0000577,1,11,1115,111511,1880,188002,160,208,1,208,160,48,200111
C,20011112,123039,1000847,00105C,0000577,1,11,1115,111511,1880,188002,160,251,6,1506,960,546,200111
A,20011112,123039,1000929,00105A,0000308,1,14,1404,140407,0707,070700,468,759,1,759,468,291,200111
D,20011112,123039,1000873,00105D,0000308,1,14,1404,140407,0707,070700,468,708,7,4956,3276,1680,200111
C,20011112,123039,1000847,00105C,0000172,1,14,1404,140497,1944,194405,309,402,5,2010,1545,465,200111
A,20011112,123039,1000929,00105A,0000172,1,14,1404,140497,1944,194405,309,402,1,402,309,93,200111
D,20011112,123039,1000873,00105D,0000339,1,11,1105,110501,1285,128501,430,559,1,559,430,129,200111
C,20011112,123039,1000847,00105C,0000339,1,11,1105,110501,1285,128501,430,864,1,864,430,434,200111
A,20011112,123039,1000929,00105A,0000339,1,11,1105,110501,1285,128501,430,559,1,559,430,129,200111
D,20011112,123039,1000873,00105D,0000172,1,14,1404,140497,1944,194405,309,402,1,402,309,93,200111
C,20011112,131003,1000849,00169C,0000798,1,11,1121,112111,1139,113902,301,392,1,392,301,91,200111
A,20011112,131003,1000931,00169A,0000798,1,11,1121,112111,1139,113902,301,392,1,392,301,91,200111
D,20011112,131003,1000875,00169D,0000402,1,11,1101,110135,1198,119800,310,403,1,403,310,93,200111
C,20011112,131003,1000849,00169C,0000518,1,11,1110,111011,1369,136902,361,470,1,470,361,109,200111
A,20011112,131003,1000931,00169A,0000518,1,11,1110,111011,1369,136902,361,657,1,657,361,296,200111
D,20011112,131003,1000875,00169D,0000167,1,11,1118,111807,0804,080404,369,480,1,480,369,111,200111
C,20011112,131003,1000849,00169C,0000300,1,11,1101,110117,1006,100601,238,383,6,2298,1428,870,200111
A,20011112,131003,1000931,00169A,0000345,1,11,1121,112105,0188,018800,343,1796,1,1796,343,1453,200111
D,20011112,131003,1000875,00169D,0000798,1,11,1121,112111,1139,113902,301,392,6,2352,1806,546,200111
C,20011112,131003,1000849,00169C,0000402,1,11,1101,110135,1198,119800,310,509,1,509,310,199,200111
A,20011112,131003,1000931,00169A,0000402,1,11,1101,110135,1198,119800,310,637,1,637,310,327,200111
D,20011112,131003,1000875,00169D,0000283,1,11,1102,110297,0134,013404,223,325,1,325,223,102,200111
C,20011112,131003,1000849,00169C,0000283,1,11,1102,110297,0134,013404,223,290,1,290,223,67,200111
A,20011112,131003,1000931,00169A,0000167,1,11,1118,111807,0804,080404,369,558,1,558,369,189,200111
D,20011112,131003,1000875,00169D,0000518,1,11,1110,111011,1369,136902,361,470,1,470,361,109,200111
C,20011112,131003,1000849,00169C,0000345,1,11,1121,112105,0188,018800,343,672,1,672,343,329,200111
A,20011112,131003,1000931,00169A,0000283,1,11,1102,110297,0134,013404,223,290,1,290,223,67,200111
D,20011112,131003,1000875,00169D,0000300,1,11,1101,110117,1006,100601,238,771,1,771,238,533,200111
C,20011112,131003,1000849,00169C,0000167,1,11,1118,111807,0804,080404,369,480,1,480,369,111,200111
A,20011112,131003,1000931,00169A,0000300,1,11,1101,110117,1006,100601,238,310,1,310,238,72,200111
D,20011112,131003,1000875,00169D,0000345,1,11,1121,112105,0188,018800,343,446,1,446,343,103,200111
C,20011112,144957,1000846,00093C,0000537,1,13,1301,130135,0596,059601,298,786,1,786,298,488,200111
A,20011112,144957,1000928,00093A,0000537,1,13,1301,130135,0596,059601,298,388,6,2328,1788,540,200111
D,20011112,144957,1000872,00093D,0000615,1,14,1403,140309,1941,194101,182,237,1,237,182,55,200111
C,20011112,144957,1000846,00093C,0000298,1,11,1101,110141,1578,157805,327,426,1,426,327,99,200111
A,20011112,144957,1000928,00093A,0000160,1,14,1403,140325,0125,012500,124,162,1,162,124,38,200111
D,20011112,144957,1000872,00093D,0000255,1,14,1406,140621,1894,189400,256,333,1,333,256,77,200111
C,20011112,144957,1000846,00093C,0000615,1,14,1403,140309,1941,194101,182,237,6,1422,1092,330,200111
A,20011112,144957,1000928,00093A,0000615,1,14,1403,140309,1941,194101,182,298,5,1490,910,580,200111
D,20011112,144957,1000872,00093D,0000537,1,13,1301,130135,0596,059601,298,581,6,3486,1788,1698,200111
C,20011112,144957,1000846,00093C,0000255,1,14,1406,140621,1894,189400,256,652,5,3260,1280,1980,200111
A,20011112,144957,1000928,00093A,0000298,1,11,1101,110141,1578,157805,327,707,1,707,327,380,200111
D,20011112,144957,1000872,00093D,0000160,1,14,1403,140325,0125,012500,124,162,1,162,124,38,200111
C,20011112,144957,1000846,00093C,0000160,1,14,1403,140325,0125,012500,124,162,1,162,124,38,200111
A,20011112,144957,1000928,00093A,0000255,1,14,1406,140621,1894,189400,256,333,5,1665,1280,385,200111
D,20011112,144957,1000872,00093D,0000318,1,13,1304,130497,1248,124805,231,453,1,453,231,222,200111
C,20011112,144957,1000846,00093C,0000318,1,13,1304,130497,1248,124805,231,373,5,1865,1155,710,200111
A,20011112,144957,1000928,00093A,0000318,1,13,1304,130497,1248,124805,231,350,1,350,231,119,200111
D,20011112,144957,1000872,00093D,0000329,1,14,1401,140103,0094,009404,288,375,1,375,288,87,200111
C,20011112,144957,1000846,00093C,0000329,1,14,1401,140103,0094,009404,288,927,6,5562,1728,3834,200111
A,20011112,144957,1000928,00093A,0000329,1,14,1401,140103,0094,009404,288,460,5,2300,1440,860,200111
D,20011112,144957,1000872,00093D,0000298,1,11,1101,110141,1578,157805,327,426,1,426,327,99,200111
C,20011112,145239,1000848,00131C,0000314,1,11,1101,110119,1942,194203,276,435,3,1305,828,477,200111
A,20011112,145239,1000930,00131A,0000314,1,11,1101,110119,1942,194203,276,413,1,413,276,137,200111
D,20011112,145239,1000874,00131D,0000341,1,11,1110,111007,1334,133400,122,159,1,159,122,37,200111
C,20011112,145239,1000848,00131C,0000341,1,11,1110,111007,1334,133400,122,183,7,1281,854,427,200111
A,20011112,145239,1000930,00131A,0000341,1,11,1110,111007,1334,133400,122,159,1,159,122,37,200111
D,20011112,145239,1000874,00131D,0000314,1,11,1101,110119,1942,194203,276,450,7,3150,1932,1218,200111
C,20011112,155749,1000850,00184C,0000334,1,11,1107,110797,1480,148000,299,431,1,431,299,132,200111
A,20011112,155749,1000932,00184A,0000334,1,11,1107,110797,1480,148000,299,389,1,389,299,90,200111
D,20011112,155749,1000876,00184D,0000334,1,11,1107,110797,1480,148000,299,389,1,389,299,90,200111
B,20011112,123039,1001028,00105B,0000577,1,11,1115,111511,1880,188002,160,484,1,484,160,324,200111
B,20011112,123039,1001028,00105B,0000339,1,11,1105,110501,1285,128501,430,865,1,865,430,435,200111
B,20011112,123039,1001028,00105B,0000308,1,14,1404,140407,0707,070700,468,1960,1,1960,468,1492,200111
B,20011112,123039,1001028,00105B,0000172,1,14,1404,140497,1944,194405,309,402,1,402,309,93,200111
B,20011112,131003,1001030,00169B,0000518,1,11,1110,111011,1369,136902,361,470,1,470,361,109,200111
B,20011112,131003,1001030,00169B,0000798,1,11,1121,112111,1139,113902,301,392,6,2352,1806,546,200111
B,20011112,131003,1001030,00169B,0000300,1,11,1101,110117,1006,100601,238,360,1,360,238,122,200111
B,20011112,131003,1001030,00169B,0000402,1,11,1101,110135,1198,119800,310,724,1,724,310,414,200111
B,20011112,131003,1001030,00169B,0000283,1,11,1102,110297,0134,013404,223,290,4,1160,892,268,200111
B,20011112,131003,1001030,00169B,0000345,1,11,1121,112105,0188,018800,343,446,3,1338,1029,309,200111
B,20011112,131003,1001030,00169B,0000167,1,11,1118,111807,0804,080404,369,480,1,480,369,111,200111
B,20011112,144957,1001027,00093B,0000615,1,14,1403,140309,1941,194101,182,237,1,237,182,55,200111
B,20011112,144957,1001027,00093B,0000537,1,13,1301,130135,0596,059601,298,717,4,2868,1192,1676,200111
B,20011112,144957,1001027,00093B,0000318,1,13,1304,130497,1248,124805,231,301,1,301,231,70,200111
